_id,credit ship amount
1000162037,10
1000162070,156
1000162078,26
1000162191,27
1000162213,37
1000162410,85
1000162433,83
1000162489,135
1000162499,37
1000162617,22
1000162709,136
1000163124,180
1000163183,48
1000163246,90
1000163391,50
1000163561,27
1000163755,56
1000163779,43
1000164064,57
1000164121,124
1000164197,70
1000164276,22
1000164404,150
1000164413,79
1000164425,81
1000164486,68
1000164751,41
1000165052,8
1000165526,42
1000165541,39
1000165570,54
1000165585,141
1000165588,58
1000165597,79
1000165789,38
1000165840,120
1000165993,65
1000166039,89
1000166048,99
1000166370,99
1000166433,128
1000166551,119
1000166556,77
1000166560,52
1000166583,64
1000166589,19
1000166813,65
1000166855,66
1000166904,103
1000166978,94
1000167069,52
1000167092,123
1000167152,119
1000167162,98
1000167181,131
1000167189,135
1000167206,38
1000167236,31
1000167931,66
1000167936,24
1000167967,94
1000167968,42
1000168002,68
1000168343,38
1000168466,62
1000168499,210
1000168625,19
1000168696,106
1000168765,16
1000169176,100
1000169200,92
1000169257,111
1000169823,98
1000170005,101
1000170138,117
1000170210,74
1000170255,18
1000170319,134
1000170354,50
1000170532,105
1000170535,153
1000170549,145
1000170581,52
1000170753,39
1000170791,114
1000171078,96
1000171228,114
1000171260,130
1000171320,51
1000171433,74
1000171484,66
1000171511,28
1000171513,82
1000171515,120
1000171581,135
1000171653,66
1000171660,101
1000171672,21
1000171770,85
1000171784,113
1000171818,108
1000172743,65
1000172946,151
1000172984,47
1000173158,55
1000173372,14
1000173419,59
1000173447,44
1000173480,75
1000173777,81
1000173830,104
1000173969,78
1000174030,39
1000174035,25
1000174449,41
1000174464,10
1000174466,96
1000174536,43
1000174559,115
1000174594,17
1000174599,93
1000174646,41
1000174678,99
1000174871,93
1000175313,58
1000175975,109
1000175999,34
1000176078,16
1000176079,87
1000176147,64
1000176242,70
1000176255,33
1000176288,69
1000176320,90
1000176347,35
1000176384,166
1000176561,27
1000176745,78
1000176763,50
1000176852,158
1000176992,57
1000177230,35
1000177265,33
1000177394,19
1000177500,106
1000177590,56
1000177770,116
1000178774,11
1000178852,140
1000179060,36
1000179134,22
1000179157,52
1000179178,25
1000179299,64
1000179357,56
1000179375,59
1000179755,71
1000179902,86
1000179937,77
1000180113,47
1000180415,67
1000180536,47
1000180616,39
1000180777,91
1000181248,49
1000181265,37
1000181269,60
1000181319,175
1000181443,60
1000181610,117
1000181981,128
1000182482,142
1000182702,74
1000182827,162
1000183061,74
1000183136,93
1000183544,104
1000183644,112
1000183648,134
1000183717,42
1000183879,98
1000184030,21
1000184053,60
1000184096,95
1000184306,17
1000184328,37
1000184440,57
1000184462,65
1000184815,52
1000184875,25
1000185012,105
1000185557,43
1000185575,53
1000185698,125
1000185748,41
1000185759,30
1000185838,96
1000185930,122
1000185931,83
1000185982,64
1000186080,86
1000186313,131
1000186687,19
1000186757,37
1000186988,30
1000187249,9
1000187260,81
1000187297,87
1000187321,70
1000187322,185
1000187357,40
1000187498,62
1000187598,98
1000187633,21
1000187805,165
1000188019,43
1000188050,80
1000188211,108
1000188257,102
1000188561,41
1000188563,55
1000188732,29
1000189061,20
1000189271,9
1000189514,16
1000189697,10
1000189766,98
1000189875,81
1000189937,17
1000189971,75
1000189995,47
1000190018,91
1000190067,89
1000190128,45
1000190207,98
1000190213,50
1000190220,17
1000190259,97
1000190266,49
1000190336,108
1000190398,17
1000190899,42
1000190956,127
1000191129,119
1000191217,113
1000191243,74
1000191540,15
1000191555,88
1000191601,43
1000191660,136
1000191662,190
1000191675,121
1000191744,58
1000191921,55
1000192052,46
1000192088,70
1000192225,52
1000192303,120
1000192325,117
1000192496,118
1000192517,80
1000192709,127
1000192889,123
1000192896,69
1000192994,7
1000193006,46
1000193019,88
1000193039,131
1000193041,45
1000193050,39
1000193105,44
1000193405,74
1000193637,75
1000194022,44
1000194158,114
1000194170,82
1000194214,25
1000194308,48
1000194327,100
1000194402,26
1000194411,20
1000194522,44
1000194678,21
1000194810,43
1000195172,20
1000195367,52
1000195485,29
1000195605,75
1000195696,32
1000195748,148
1000195754,69
1000195755,20
1000195912,122
1000196225,36
1000196240,149
1000196376,76
1000196959,24
1000197058,34
1000197157,60
1000197184,26
1000197533,80
1000197640,19
1000197757,61
1000197948,43
1000197950,37
1000198011,16
1000198190,54
1000198366,82
1000198458,125
1000198464,120
1000198516,86
1000198556,20
1000199158,23
1000199264,75
1000199436,39
1000199442,140
1000199478,130
1000199499,17
1000199519,30
1000199578,39
1000199590,67
1000200302,34
1000200440,27
1000200450,60
1000200468,49
1000200472,53
1000200500,50
1000200946,146
1000200969,109
1000201205,68
1000201278,10
1000201634,143
1000201659,129
1000201914,132
1000202064,49
1000202192,41
1000202201,83
1000202246,75
1000202269,55
1000202275,74
1000202343,53
1000202406,26
1000202438,99
1000202505,109
1000202519,106
1000202561,75
1000202707,74
1000202747,81
1000203012,80
1000203144,137
1000203335,61
1000203341,104
1000203370,33
1000203432,95
1000203587,61
1000203589,31
1000203692,120
1000203867,37
1000204409,105
1000204630,39
1000204841,40
1000204874,125
1000204947,32
1000204976,15
1000205086,71
1000205094,38
1000205097,47
1000205663,111
1000205671,21
1000205766,50
1000206194,57
1000206214,140
1000206281,72
1000206306,153
1000206832,66
1000207066,21
1000207073,177
1000207365,35
1000207421,46
1000207460,181
1000207491,49
1000207499,37
1000207518,36
1000207528,90
1000208235,26
1000208350,102
1000208795,30
1000208811,77
1000209001,168
1000209002,117
1000209008,75
1000209068,161
1000209290,93
1000209366,203
1000209822,26
1000209867,29
1000210553,38
1000210561,47
1000210587,8
1000210824,25
1000210878,69
1000210900,20
1000210938,92
1000210987,66
1000211022,32
1000211028,49
1000211097,48
1000211106,77
1000211136,21
1000211142,105
1000211257,88
1000211514,43
1000211584,130
1000211673,68
1000211692,62
1000211835,72
1000211983,21
1000212084,47
1000212087,50
1000212104,84
1000212232,140
1000212233,35
1000212263,58
1000212264,154
1000212351,41
1000212592,21
1000212651,42
1000213004,101
1000213085,68
1000213389,67
1000213390,82
1000213459,111
1000214269,116
1000214365,51
1000214385,34
1000214838,132
1000214901,55
1000214966,74
1000215044,59
1000215050,63
1000215080,55
1000215132,58
1000215168,21
1000215293,64
1000215350,60
1000216033,44
1000216146,36
1000216259,70
1000216325,62
1000216348,172
1000216356,19
1000216365,98
1000216401,44
1000216509,126
1000217027,37
1000217148,35
1000217191,39
1000217206,44
1000217217,126
1000217352,39
1000217624,59
1000217666,14
1000217672,60
1000217750,31
1000217793,29
1000217971,42
1000218021,87
1000218063,79
1000218328,69
1000218506,31
1000218622,31
1000218651,61
1000218666,78
1000218857,126
1000219610,34
1000219698,71
1000219871,40
1000219889,128
1000219894,12
1000219922,147
1000219958,86
1000219961,14
1000219998,167
1000220029,18
1000220035,117
1000220264,117
1000220279,33
1000220518,15
1000220543,46
1000220667,76
1000220780,58
1000220828,62
1000220842,23
1000221067,61
1000221242,92
1000221293,19
1000221319,18
1000221320,72
1000221326,21
1000221332,55
1000221380,27
1000221389,46
1000221435,94
1000221438,61
1000221450,66
1000221470,109
1000221517,75
1000221565,103
1000221587,46
1000221616,208
1000221633,43
1000221784,30
1000222156,98
1000222162,46
1000222280,43
1000222298,121
1000222403,36
1000222454,177
1000222553,40
1000222728,133
1000222730,62
1000222758,47
1000222912,31
1000222968,62
1000223185,64
1000223201,128
1000223222,93
1000223229,33
1000223602,43
1000223608,73
1000223620,89
1000223685,70
1000223734,153
1000223810,60
1000223850,111
1000223948,97
1000224398,29
1000224984,51
1000224995,60
1000225012,24
1000225157,120
1000225178,119
1000225261,98
1000225280,15
1000225322,152
1000225335,82
1000225520,87
1000225525,141
1000225611,119
1000225695,127
1000225979,39
1000226126,76
1000226261,126
1000226332,64
1000226347,87
1000226512,50
1000226573,105
1000226650,18
1000226817,33
1000227263,147
1000227348,52
1000227490,145
1000227502,149
1000227575,45
1000228379,79
1000228583,73
1000228736,62
1000228742,22
1000228920,147
1000228923,17
1000228924,119
1000228937,86
1000228958,36
1000229254,81
1000229271,20
1000229423,48
1000229456,78
1000229506,85
1000229515,31
1000229690,71
1000229925,84
1000230029,84
1000230078,149
1000230126,25
1000230186,14
1000230281,24
1000230542,160
1000230601,110
1000230839,26
1000230892,80
1000231043,100
1000231102,38
1000231154,75
1000231263,99
1000231276,90
1000231286,80
1000231390,18
1000231879,63
1000232036,82
1000232129,130
1000232154,35
1000232176,135
1000232255,119
1000232553,86
1000232568,13
1000233035,137
1000233061,59
1000233249,71
1000233501,88
1000233612,38
1000233654,31
1000233659,13
1000233667,121
1000233745,101
1000233907,31
1000234337,49
1000234346,50
1000234433,16
1000234459,28
1000234479,68
1000234537,189
1000234553,135
1000234861,114
1000234911,21
1000235152,109
1000235179,42
1000235180,137
1000235233,41
1000235242,95
1000235337,168
1000235361,75
1000235373,96
1000236037,59
1000236038,42
1000236410,125
1000236707,162
1000236839,42
1000236978,106
1000237013,73
1000237147,96
1000237610,114
1000237675,188
1000237778,103
1000237865,132
1000238649,93
1000238692,60
1000238816,51
1000238970,120
1000238994,13
1000239034,115
1000239042,140
1000239126,103
1000239161,116
1000239189,47
1000239324,70
1000239394,29
1000239589,66
1000239604,30
1000239907,49
1000240167,62
1000240622,87
1000240732,110
1000240937,126
1000241056,43
1000241228,31
1000241295,16
1000241305,72
1000241337,41
1000241376,75
1000241474,56
1000241761,64
1000241915,102
1000242076,166
1000242117,72
1000242234,109
1000242407,56
1000242602,15
1000242633,91
1000242822,148
1000242981,97
1000243044,21
1000243144,28
1000243248,27
1000243598,92
1000243692,26
1000243823,43
1000243871,124
1000244157,49
1000244893,45
1000245074,49
1000245277,130
1000245454,49
1000245511,94
1000245767,123
1000245789,36
1000245796,59
1000246026,56
1000246037,27
1000246053,37
1000246300,40
1000246881,56
1000247118,43
1000247196,48
1000247265,103
1000247321,61
1000247410,126
1000247412,11
1000247484,94
1000247655,108
1000248032,187
1000248300,148
1000248321,74
1000248322,54
1000248325,59
1000248348,17
1000248361,17
1000248377,8
1000248434,41
1000248525,128
1000249044,78
1000249048,144
1000249227,103
1000249383,25
1000249392,189
1000249421,67
1000249463,50
1000249622,159
1000249643,59
1000249708,104
1000249741,65
1000249857,68
1000250328,122
1000250412,48
1000250680,70
1000250686,145
1000250735,8
1000251077,20
1000251531,61
1000251902,66
1000252178,69
1000252220,41
1000252306,175
1000252341,38
1000252588,56
1000252664,93
1000252740,124
1000252817,48
1000252850,33
1000252859,135
1000252865,157
1000252895,150
1000253067,18
1000253126,42
1000253136,110
1000253157,69
1000253225,19
1000253465,48
1000253486,44
1000253544,45
1000253802,136
1000254096,19
1000254162,115
1000254340,59
1000254498,51
1000254501,135
1000254504,34
1000254526,45
1000254642,27
1000254758,79
1000254866,61
1000254993,27
1000255103,70
1000255434,67
1000255436,72
1000255497,16
1000255552,70
1000256180,41
1000256906,93
1000257015,79
1000257101,71
1000257292,49
1000257560,11
1000257677,99
1000257768,17
1000258014,100
1000258143,27
1000258164,21
1000258595,44
1000258682,127
1000258728,111
1000258778,91
1000258782,76
1000258785,57
1000258916,40
1000258968,86
1000258983,31
1000259028,32
1000259122,130
1000259156,65
1000259170,86
1000259233,45
1000259709,34
1000259775,105
1000259821,53
1000259881,38
1000260073,71
1000260155,32
1000260320,37
1000260377,77
1000260407,88
1000260485,166
1000260661,24
1000260680,43
1000260804,150
1000261208,89
1000261404,174
1000261724,97
1000261804,97
1000261926,92
1000261957,60
1000261979,118
1000262023,71
1000262077,28
1000262210,107
1000262318,68
1000262348,85
1000262372,61
1000262435,30
1000262455,35
1000262531,68
1000262536,140
1000262637,80
1000262673,96
1000262709,71
1000262824,86
1000262838,54
1000262927,36
1000262984,12
1000263031,52
1000263051,26
1000263062,116
1000263116,72
1000263121,60
1000263176,35
1000263619,113
1000263663,149
1000263792,61
1000263986,55
1000264039,74
1000264088,23
1000264112,151
1000264217,17
1000264236,24
1000264255,94
1000264350,65
1000264381,39
1000264410,123
1000264416,37
1000264458,49
1000264506,15
1000264524,18
1000264602,150
1000264603,147
1000264604,80
1000264724,89
1000264728,48
1000264815,37
1000264887,61
1000264898,85
1000264945,87
1000265008,132
1000265040,48
1000265264,86
1000265418,95
1000265506,154
1000265518,100
1000265575,94
1000265592,43
1000265839,61
1000265916,115
1000266015,26
1000266044,16
1000266099,110
1000266110,49
1000266127,98
1000266156,120
1000266162,56
1000266178,162
1000266200,44
1000266210,55
1000266227,60
1000266238,55
1000266248,92
1000266264,51
1000266308,135
1000266315,62
1000266329,90
1000266362,81
1000266385,92
1000266423,15
1000266437,48
1000266455,103
1000266483,15
1000266549,44
1000266571,56
1000266714,130
1000266729,46
1000266743,94
1000266781,73
1000266783,130
1000266788,47
1000266812,41
1000266932,17
1000266954,123
1000266984,87
1000267006,44
1000267012,40
1000267059,32
1000267157,18
1000267367,24
1000267451,90
1000267470,136
1000267510,65
1000267582,47
1000267638,20
1000267649,44
1000267777,102
1000267801,187
1000267820,31
1000267851,68
1000267885,36
1000267913,71
1000267985,112
1000268272,21
1000268285,104
1000268330,165
1000268500,78
1000268570,70
1000268579,72
1000268624,77
1000268653,24
1000268661,106
1000268670,133
1000268698,108
1000268728,120
1000268759,24
1000268838,46
1000268845,85
1000268855,63
1000268978,73
1000268999,163
1000269006,39
1000269043,64
1000269057,82
1000269129,99
1000269141,54
1000269176,211
1000269204,27
1000269315,127
1000269357,112
1000269369,81
1000269438,51
1000269443,79
1000269494,167
1000269556,24
1000269644,16
1000269666,40
1000269686,60
1000269702,213
1000269751,140
1000269754,27
1000269784,37
1000269793,79
1000269826,61
1000269900,83
1000269914,23
1000270110,43
1000270226,94
1000270270,25
1000270317,97
1000270363,102
1000270417,36
1000270433,141
1000270491,36
1000270498,87
1000270512,158
1000270513,76
1000270583,65
1000270768,35
1000270846,101
1000270882,74
1000270980,59
1000271161,48
1000271170,96
1000271205,29
1000271221,61
1000271300,71
1000271452,33
1000271461,61
1000271462,54
1000271510,50
1000271528,109
1000271559,141
1000271576,23
1000271632,27
1000271656,37
1000271662,127
1000271687,21
1000271694,62
1000271697,64
1000271699,113
1000271743,108
1000271747,109
1000271757,57
1000271761,84
1000271780,82
1000271782,117
1000271790,45
1000271826,47
1000271847,114
1000271869,51
1000271893,85
1000271930,111
1000271945,59
1000271968,112
1000272067,147
1000272098,56
1000272144,116
1000272150,76
1000272234,22
1000272260,107
1000272269,72
1000272274,90
1000272296,95
1000272298,92
1000272322,59
1000272356,72
1000272392,164
1000272514,23
1000272532,53
1000272562,88
1000272582,42
1000272689,23
1000272692,86
1000272713,118
1000272729,16
1000272771,12
1000272819,95
1000272912,38
1000272983,14
1000273040,12
1000273108,10
1000273197,95
1000273277,78
1000273287,29
1000273388,73
1000273390,109
1000273417,43
1000273436,66
1000273478,46
1000273555,46
1000273593,15
1000273618,144
1000273725,32
1000273729,45
1000273761,175
1000273827,99
1000273880,209
1000273982,60
1000273995,62
1000274016,125
1000274175,126
1000274234,61
1000274275,54
1000274319,130
1000274353,88
1000274365,55
1000274394,59
1000274405,51
1000274448,119
1000274485,60
1000274521,31
1000274543,39
1000274611,118
1000274646,87
1000274651,17
1000274723,106
1000274739,76
1000274874,26
1000274941,91
1000274948,89
1000274975,43
1000275020,151
1000275041,20
1000275055,142
1000275068,91
1000275105,15
1000275130,69
1000275187,78
1000275233,99
1000275303,137
1000275340,35
1000275358,93
1000275456,118
1000275651,13
1000275661,51
1000275745,110
1000275761,114
1000275873,162
1000275917,17
1000275929,21
1000275973,118
1000276007,36
1000276176,46
1000276209,68
1000276249,35
1000276357,114
1000276366,92
1000276396,55
1000276443,79
1000276472,134
1000276530,18
1000276609,67
1000276614,46
1000276733,124
1000276777,133
1000276822,44
1000276848,57
1000276849,113
1000276855,88
1000276877,105
1000276918,12
1000276921,89
1000276922,23
1000276935,49
1000276936,73
1000276954,108
1000276963,24
1000277121,55
1000277185,103
1000277211,19
1000277234,53
1000277241,95
1000277340,64
1000277341,48
1000277345,89
1000277372,43
1000277382,144
1000277487,49
1000277498,70
1000277513,79
1000277539,42
1000277541,11
1000277591,85
1000277592,66
1000277640,66
1000277652,33
1000277742,52
1000277787,18
1000277869,13
1000277984,34
1000278007,68
1000278312,24
1000278356,113
1000278382,7
