_id,overall_stats.avg_battle_values.avg_kd
1007567434,1.39
1007567461,0.4
1007567551,2.28
1007567897,1.12
1007568999,1.11
1007569485,0.95
1007570816,0.38
1007571165,0.78
1007571226,1.1
1007571711,0.92
1007571780,0.65
1007572603,1.03
1007573024,1
1007573285,1.34
1007573553,1.45
1007574151,1.67
1007574198,1.53
1007574767,1.2
1007575059,0.37
1007576009,0.89
1007576024,0.83
1007576267,1.1
1007576348,1.25
1007576576,1.75
1007576622,1.63
1007576671,0.84
1007576884,0.54
1007577595,1.09
1007579001,0.86
1007580162,1.03
1007580662,1.59
1007581919,1.81
1007582047,1.06
1007583445,0.8
1007583585,0.61
1007584205,0.43
1007584381,0.47
1007584462,1.68
1007584642,0.42
1007584671,1.24
1007584949,0.91
1007585219,1.19
1007585369,2.63
1007587125,1.63
1007587298,1.15
1007587527,1.36
1007587841,1.95
1007587884,1.29
1007588107,1.54
1007588347,1.45
1007588422,1.02
1007588602,1.62
1007589317,1.69
1007589644,1.31
1007589953,0.72
1007590378,1.11
1007590599,1.82
1007592645,0.99
1007592733,0.55
1007594385,1.27
1007594584,1
1007595246,0.81
1007595276,1.52
1007596559,1.27
1007596712,1.41
1007597174,0.83
1007597754,0.82
1007598561,1.08
1007598777,0.89
1007598828,1.79
1007599279,1.39
1007599299,0.46
1007599587,0.56
1007599850,1.72
1007599865,1.18
1007599961,1
1007600036,0.9
1007600550,0.49
1007601520,0.75
1007602157,0.73
1007602307,1.1
1007602525,0.58
1007603725,1.03
1007603771,0.92
1007603897,0.91
1007604230,1.1
1007604449,1.96
1007604949,0.82
1007605818,0.76
1007605955,1.23
1007606260,0.44
1007606622,1.49
1007606759,1.17
1007607028,1.82
1007607447,1.3
1007607727,0.61
1007607839,1.04
1007608375,2.72
1007609347,1.21
1007609672,1.77
1007610099,1.29
1007610226,1.04
1007610264,1.08
1007610342,1.24
1007610837,0.84
1007610971,1.19
1007611019,1.29
1007611403,0.54
1007612412,0.21
1007612532,0.88
1007612586,1.58
1007612733,1.83
1007613088,1.14
1007613553,0.45
1007613769,2.34
1007614521,0.61
1007616448,0.49
1007617167,0.91
1007617420,0.7
1007617440,1.76
1007617871,1.81
1007617957,1.13
1007618431,1.41
1007618686,0.97
1007619375,1.03
1007619714,0.84
1007620105,1.07
1007620145,1.3
1007620202,0.5
1007620351,1.17
1007620613,1.03
1007620758,0.69
1007622806,0.45
1007623009,1.3
1007623353,1.63
1007623478,1.72
1007624777,0.76
1007624847,0.5
1007625627,0.69
1007625933,0.76
1007625982,1.27
1007626015,1.67
1007627882,0.49
1007628778,0.65
1007631205,0.5
1007632046,0.44
1007632356,2.42
1007633382,0.9
1007635163,0.51
1007635574,0.65
1007635841,0.65
1007636405,0.57
1007636432,1.48
1007636606,0.45
1007636678,0.76
1007636964,0.86
1007637816,1.52
1007638354,1.47
1007639217,1.05
1007639324,1.26
1007640165,1.29
1007640314,0.92
1007640892,1.22
1007641343,1.44
1007641442,1.97
1007641931,1.04
1007641974,1.28
1007642082,0.52
1007643374,0.85
1007643900,0.26
1007644403,1.24
1007644457,1.1
1007644685,0.82
1007644889,1.07
1007645086,0.71
1007645812,0.9
1007646745,1.48
1007647000,0.78
1007647368,0.56
1007647844,1.51
1007648846,0.82
1007648852,1.37
1007649181,0.71
1007650017,0.47
1007650373,0.9
1007650519,1.59
1007650546,1.05
1007651056,1.18
1007651152,0.64
1007651427,1.15
1007651848,2.39
1007651936,1.7
1007652179,0.71
1007652256,2.77
1007652299,0.83
1007653244,1.06
1007654380,1.85
1007654526,1.44
1007654802,0.65
1007654932,0.6
1007655719,0.91
1007656374,0.86
1007656921,2.38
1007657613,0.99
1007657765,0.32
1007657804,1.3
1007657943,1.29
1007659778,1.57
1007660093,0.91
1007661937,0.95
1007662382,1.12
1007662903,0.53
1007663077,1.35
1007663670,1.43
1007663769,1.03
1007664037,0.97
1007664172,0.52
1007664264,0.47
1007664412,1.31
1007664908,0.73
1007664973,0.82
1007665716,1.17
1007666336,0.61
1007666401,1.19
1007667682,0.75
1007668003,2.03
1007668113,0.41
1007668597,1.4
1007669531,0.32
1007669974,2.18
1007670644,1.94
1007670941,1.05
1007670957,1.45
1007671315,1.37
1007671878,2.19
1007672162,1.56
1007673195,1.17
1007673648,0.88
1007674206,0.95
1007674545,0.4
1007674786,0.97
1007674913,0.71
1007674974,0.52
1007675200,1.69
1007675232,1.06
1007675343,1.27
1007676937,0.33
1007677676,0.62
1007677831,0.92
1007678286,1.19
1007678419,1.23
1007678649,0.94
1007679044,0.45
1007679175,2.07
1007679298,1.15
1007679593,0.31
1007680181,0.98
1007681246,0.82
1007681354,0.93
1007681595,2.45
1007683467,1.81
1007683566,1.17
1007683942,0.43
1007684163,3.84
1007685717,0.65
1007686257,1.01
1007686486,0.62
1007686633,0.84
1007687606,0.42
1007688170,1.14
1007688256,0.26
1007688385,0.79
1007691320,1.06
1007691620,0.81
1007691657,1.12
1007691666,2.95
1007691809,1.01
1007691971,0.95
1007692738,0.48
1007693526,2.75
1007693535,0.25
1007693635,0.6
1007693673,0.91
1007694270,1.23
1007694537,0.95
1007695921,0.55
1007696022,0.82
1007696783,0.7
1007697060,0.28
1007697399,1.71
1007698108,0.85
1007698269,0.51
1007698360,0.6
1007698883,1.04
1007699812,1.44
1007700175,0.74
1007700249,0.56
1007700312,0.59
1007701324,1.22
1007701788,0.91
1007701831,0.99
1007701899,1.86
1007702451,2.55
1007702702,0.68
1007703083,1.31
1007703275,0.56
1007704827,0.73
1007704887,1.37
1007704894,0.46
1007705312,1.14
1007705717,1.36
1007705772,1.16
1007705858,0.75
1007706119,1.63
1007706438,0.79
1007706574,1.09
1007706742,0.83
1007707481,1.93
1007708070,0.46
1007708148,1.75
1007708384,1.17
1007708563,2.24
1007709355,0.88
1007709779,1.27
1007710015,0.94
1007710337,0.78
1007710703,0.81
1007711023,1.86
1007711072,0.64
1007711428,1.02
1007711488,0.49
1007711952,0.63
1007712120,0.48
1007712334,1.74
1007712486,0.32
1007712527,1.58
1007713200,1.45
1007713220,0.74
1007713628,0.63
1007713644,1.16
1007713946,0.53
1007714192,1.25
1007714585,0.9
1007715532,1.48
1007715814,0.57
1007716507,0.95
1007716695,1.19
1007717070,0.71
1007717561,1.54
1007717939,0.93
1007718202,0.54
1007718437,1.18
1007718537,0.9
1007719954,0.91
1007720609,1.18
1007720828,1.12
1007721014,2.08
1007721291,2.45
1007721714,2.31
1007721941,0.84
1007722778,0.41
1007723038,1.52
1007723375,0.87
1007723490,0.24
1007724136,0.8
1007724417,0.92
1007726124,0.93
1007726580,0.78
1007727175,0.56
1007727217,0.75
1007727287,0.83
1007727528,0.33
1007727731,1.31
1007728204,0.25
1007728317,1.14
1007728538,0.71
1007728655,1.41
1007729371,1.06
1007729463,0.12
1007730211,0.41
1007730933,1.01
1007731280,1.08
1007732023,1.8
1007732510,0.56
1007732521,1.08
1007732674,1.12
1007732896,1.11
1007732922,1.12
1007733491,1.24
1007733558,0.42
1007734308,0.67
1007734903,0.8
1007735632,2.13
1007736581,0.59
1007737043,1.64
1007737429,0.91
1007738001,0.69
1007738345,0.82
1007738438,2.46
1007738743,0.88
1007739263,0.14
1007739479,0.93
1007739490,1.06
1007739514,1.29
1007739620,1.01
1007739745,0.73
1007739932,1.44
1007740279,1.44
1007740677,1.01
1007741201,0.87
1007741320,1.34
1007741454,0.96
1007742839,1.02
1007743405,0.68
1007744793,1.5
1007745828,0.5
1007745829,1.93
1007746318,1.35
1007747583,1.18
1007747849,1.72
1007748180,0.71
1007749273,0.52
1007749402,0.66
1007749536,0.86
1007750355,1.23
1007750656,1.35
1007751223,0.85
1007751685,1.3
1007752191,0.66
1007752240,1.17
1007752359,0.97
1007752382,0.67
1007754031,0.43
1007754997,0.6
1007755756,1.46
1007755902,1.31
1007756331,0.9
1007756782,1.52
1007757153,1.17
1007757494,0.96
1007757797,0.97
1007757874,0.82
1007757938,1.35
1007759309,1.41
1007759320,1.16
1007759987,1.06
1007760020,1.74
1007760148,0.3
1007760179,0.79
1007760270,0.89
1007760426,0.83
1007761192,0.13
1007761208,0.46
1007761295,1.53
1007761419,1.12
1007761534,1.05
1007761791,1.09
1007762300,1.31
1007762522,0.85
1007762802,0.91
1007764607,1.1
1007766476,0.96
1007767389,0.62
1007767557,1.3
1007767921,1.8
1007767971,0.52
1007768077,0.73
1007768244,0.61
1007768645,1.47
1007768843,1.15
1007769108,1.09
1007769300,1.32
1007769940,0.44
1007770040,1.44
1007770084,1.86
1007770108,0.8
1007771087,0.9
1007771206,1.17
1007771261,0.44
1007771539,1.26
1007771609,0.41
1007771615,0.46
1007771780,1.1
1007772054,0.43
1007772592,1.51
1007772680,1.97
1007775230,1.4
1007775854,1.43
1007776600,1.13
1007778026,1.72
1007778987,0.54
1007779733,1.12
1007780192,1.24
1007780797,1.12
1007781007,0.38
1007781184,0.51
1007781367,0.93
1007782428,0.83
1007782628,1.1
1007782837,0.98
1007783066,0.33
1007783177,0.87
1007783511,1.35
1007783661,1.71
1007783743,1.14
1007784234,0.79
1007784359,1.38
1007784426,1.14
1007785363,0.87
1007785590,2.5
1007786985,0.43
1007787903,2.25
1007788504,1.83
1007789811,1.19
1007789815,0.96
1007790346,0.86
1007791019,0.72
1007791743,1.54
1007791783,0.77
1007792391,0.75
1007792545,0.53
1007793291,1.36
1007793420,0.96
1007794149,0.87
1007794956,0.8
1007795735,0.92
1007795887,2.27
1007796073,0.84
1007796397,1.73
1007796675,2.31
1007797094,2.47
1007797169,1.43
1007797852,1.15
1007798179,1.06
1007798639,0.91
1007798731,1.39
1007798763,0.47
1007799853,1.29
1007800071,0.38
1007800157,2.18
1007800900,0.88
1007800901,1.27
1007801370,0.38
1007801634,1.12
1007802019,0.45
1007802538,1.21
1007802777,1.14
1007803013,0.47
1007803175,0.79
1007803197,1.19
1007803285,0.91
1007803384,1.18
1007803576,0.62
1007803598,0.71
1007803977,0.64
1007804182,1.3
1007804335,1.09
1007804521,0.89
1007804599,1.43
1007805304,1.58
1007805305,1.28
1007805658,1.6
1007805858,1.1
1007806010,1.76
1007806012,1.07
1007806384,0.99
1007806566,0.88
1007806584,0.6
1007806697,1.04
1007806758,0.58
1007807900,1.83
1007807964,0.89
1007808261,0.81
1007808349,1.33
1007808673,0.88
1007809085,1.1
1007809470,0.34
1007809564,0.81
1007809599,1.21
1007809665,2.66
1007809697,0.58
1007810074,1.43
1007810963,1.48
1007811224,0.77
1007811629,0.78
1007813396,0.31
1007813476,0.58
1007813644,0.89
1007813822,0.37
1007814311,2.64
1007815546,1.22
1007815858,1.31
1007815972,0.82
1007816265,1.42
1007816372,0.66
1007816731,0.78
1007816784,1.29
1007817413,0.63
1007817442,0.82
1007817477,1.01
1007817861,0.24
1007818286,1.68
1007818438,1.61
1007818578,0.95
1007819425,0.6
1007819562,0.89
1007819992,1.67
1007820120,0.88
1007820692,1.31
1007820763,0.91
1007821020,0.47
1007821481,0.88
1007821517,1.24
1007822323,1.06
1007822380,1.36
1007822436,1.56
1007823177,1.4
1007823341,0.91
1007824656,0.91
1007824868,1.24
1007825277,1.83
1007825849,1.77
1007826352,0.57
1007826382,0.6
1007826937,0.95
1007827087,2.27
1007827454,0.9
1007827954,1.15
1007829275,0.78
1007829326,2.19
1007829452,0.62
1007830110,2.65
1007830459,0.65
1007830627,1.41
1007831281,2
1007831929,1.27
1007832077,0.21
1007832544,0.53
1007832592,0.97
1007832972,0.56
1007833234,1.41
1007833336,1.27
1007834096,0.8
1007834531,1.36
1007834733,1.13
1007835492,0.72
1007836008,0.55
1007836765,0.18
1007837094,2.07
1007837391,0.81
1007837684,1.17
1007838251,1.32
1007838530,0.89
1007838750,0.36
1007839149,1.35
1007839466,0.85
1007839643,0.8
1007839926,0.87
1007840379,0.43
1007840791,0.87
1007841328,1.01
1007841428,0.92
1007841555,0.56
1007841559,2.16
1007841854,0.95
1007842300,1.27
1007842302,0.83
1007842375,2.04
1007842487,1.51
1007842579,0.97
1007842580,1.54
1007842786,1.85
1007842826,0.6
1007842860,0.39
1007843160,1.07
1007843412,0.82
1007844500,1.42
1007844552,1.29
1007845063,0.93
1007845190,1.03
1007846502,1.02
1007846503,0.76
1007847789,2.29
1007847960,1.05
1007848493,0.79
1007848549,1.03
1007848780,1.72
1007848847,1.18
1007848970,0.6
1007849077,1.03
1007849330,0.82
1007849501,0.93
1007850250,0.85
1007850284,1.01
1007850286,1.53
1007850388,0.87
1007850849,0.71
1007850981,1.19
1007851188,1.05
1007851303,1.62
1007851974,0.76
1007852849,1.4
1007853670,0.95
1007853775,0.57
1007854388,2.79
1007855303,1.24
1007855448,0.95
1007856310,1.09
1007857325,1.42
1007858060,1.48
1007858221,1.77
1007858807,1.89
1007858880,1.38
1007858920,0.6
1007860003,1.96
1007861218,0.57
1007861925,0.85
1007862004,1.2
1007862320,1.37
1007862456,1.35
1007862648,2.35
1007862665,0.87
1007862682,0.5
1007862714,1.01
1007863411,1.14
1007863627,1.6
1007863644,1.2
1007864078,2.47
1007864860,0.8
1007865045,0.38
1007865503,1.08
1007865723,0.6
1007865913,1.65
1007865985,1.04
1007866756,1.56
1007866978,0.82
1007867238,1.62
1007867343,0.74
1007867433,2.02
1007867816,0.93
1007868153,3.33
1007868194,0.79
1007868254,0.59
1007868255,0.46
1007868355,0.83
1007868379,0.66
1007869150,0.77
1007870076,1.63
1007870594,0.93
1007870625,0.48
1007870754,0.77
1007870891,3.03
1007870941,1.05
1007871185,1.11
1007871206,1.22
1007871429,1.22
1007871789,0.83
1007872965,1.28
1007873364,1.03
1007873387,1.06
1007873609,0.88
1007873652,0.58
1007873913,0.65
1007873986,0.58
1007875059,1.11
1007875294,1.51
1007876277,1.03
1007877502,1
1007877824,1.42
1007878033,1.23
1007878116,0.64
1007878953,0.64
1007878965,1.35
1007879087,0.81
1007880956,1.35
1007881143,0.91
1007881456,1.51
1007882753,1.14
1007882881,0.69
1007883807,0.71
1007884010,0.58
1007884282,2.67
1007884912,1.25
1007884951,1.09
1007885393,0.92
1007885570,0.52
1007885654,1.7
1007886553,1.07
1007886817,0.48
1007887430,1.67
1007887881,0.78
1007888005,3.23
1007888552,1
1007888614,1.42
1007888832,1.09
1007889831,1.05
1007889873,1.23
1007889992,1.05
1007890016,1.31
1007890086,0.67
1007890349,0.62
1007892309,0.94
1007893006,1.51
1007893068,0.55
1007893475,0.7
1007893801,0.86
1007893828,2.54
1007894658,0.77
1007896013,0.95
1007896441,0.91
1007896497,0.51
1007896552,1.14
1007896807,0.93
1007897576,2.84
1007897730,1.4
1007897800,0.87
1007897922,1.63
1007897943,0.69
1007897962,1.25
1007898450,0.46
1007898579,0.35
1007898595,0.8
1007898660,1.24
1007898773,1.22
1007899120,0.92
1007899552,0.83
1007900020,1.09
1007900226,0.47
1007900451,0.43
1007901048,1.38
1007901795,0.75
1007903266,1.25
1007903445,0.59
1007903722,1.09
1007904115,1.26
1007904699,0.72
1007905715,0.98
1007905724,0.88
1007906713,1.04
1007907291,0.93
1007907358,3.16
1007907795,0.6
1007908650,0.71
1007909389,1.75
1007909574,0.45
1007909920,2.71
1007910361,1.34
1007910982,2.04
1007912367,0.82
1007913345,0.65
1007913456,0.77
1007913466,0.62
1007913997,0.63
1007914442,0.65
1007914448,0.97
1007914654,0.91
1007915256,1.67
1007915330,2.11
1007915364,0.53
1007916049,1
1007917536,0.98
1007918245,0.64
1007918783,1.25
1007919189,0.56
1007919570,0.96
1007920554,1.17
1007920754,1.82
1007921449,0.73
1007921509,0.54
1007921547,1.19
1007921797,1.22
1007921816,1.32
1007922746,1.42
1007923221,0.91
1007923863,0.78
1007924122,0.64
1007924365,0.75
1007925325,0.38
1007926263,1.14
1007926723,0.46
1007927776,1.29
1007927858,0.43
1007928372,1.27
1007928503,1.16
1007930134,0.79
1007930781,0.91
1007931831,1.9
1007932152,0.23
1007932332,0.52
1007932927,1.15
1007933335,0.86
1007933416,0.93
1007934605,0.68
1007935045,0.65
1007935056,1.67
1007935427,1.49
1007938690,0.58
1007939546,1.46
1007939824,0.84
1007940267,0.6
1007940346,0.1
1007940423,1.1
1007940600,1.04
1007940725,0.61
1007940834,0.66
1007940931,1.39
1007941713,1.3
1007941825,0.91
1007942568,1.13
1007942614,1.32
1007942936,1.18
1007943182,2.75
1007943699,1.54
1007943960,0.99
1007944021,0.42
1007944170,0.3
1007944288,1.39
1007945782,1.34
1007946310,0.57
1007946851,0.66
1007947047,1.04
1007947470,1.11
1007947693,1.12
1007947998,0.83
1007948038,0.43
1007948699,1.27
1007949189,0.33
1007949582,0.58
1007950227,1.76
1007951024,1.06
1007951238,0.38
1007951292,0.87
1007952182,0.56
1007952676,2.06
1007953251,0.41
1007953617,0.58
1007953908,0.71
1007954001,2.05
1007954162,2.08
1007955222,0.63
1007955340,0.7
1007956082,0.62
1007956381,1.06
1007957075,0.98
1007957475,1.8
1007957654,1.08
1007957684,1.18
1007957841,0.44
1007957905,0.57
1007958881,1.14
1007958908,1.18
1007959222,0.54
1007959624,2.52
1007959672,0.57
1007959703,0.95
1007960233,0.41
1007961007,0.88
1007961671,2.06
1007961911,1.54
1007962034,1.14
1007962213,1.11
1007962337,1.21
1007963452,1.46
1007964361,1.03
1007965149,1.1
1007965449,0.65
1007965810,0.68
1007966064,0.28
1007966540,1.57
1007967429,0.92
1007967503,1.29
1007967762,0.38
1007968068,2.23
1007968814,1.02
1007969125,1.03
1007969434,1.26
1007969776,1.07
1007970531,0.92
1007970769,1.36
1007971104,1.3
1007971731,1.48
1007971881,1.08
1007971891,0.69
1007971977,0.89
1007972206,0.6
1007972837,1.28
1007972927,0.94
1007973220,1.45
1007973280,0.92
1007974387,0.73
1007974507,0.95
1007974847,0.62
1007974988,1.67
1007975091,0.75
1007975158,0.3
1007975883,1.09
1007976997,0.89
1007977085,0.77
1007977092,0.47
1007977324,0.88
1007977410,0.63
1007977441,0.86
1007978135,0.79
1007978340,2.33
1007978385,0.59
1007978569,0.81
1007979714,0.56
1007979830,0.75
1007981032,0.5
1007981756,1.31
1007981925,1.53
1007982311,0.77
1007982772,0.83
1007983704,0.56
1007983713,0.83
1007984149,1.76
1007984253,1.15
1007984373,0.63
1007985145,1.24
1007985384,2.74
1007985482,1.45
1007986221,0.88
1007987016,1.17
1007987375,1.32
1007987837,0.44
1007989228,1.56
1007989541,1.23
1007989948,0.56
1007990083,0.29
1007990455,1.3
1007992517,0.8
1007993940,0.78
1007994253,1.09
1007994324,1.1
1007994508,2.05
1007994736,1.28
1007994822,1.15
1007995055,1.12
1007995303,1.02
1007996484,1.62
1007996728,0.76
1007997096,1.58
1007997306,1.65
1007997602,0.84
1007997976,0.96
1007998315,0.48
1007999309,1.2
1007999473,0.6
1007999512,0.39
1008000034,0.7
1008000128,1.06
1008000596,0.41
1008000805,1.3
1008000808,1.9
1008000920,0.77
1008001087,0.46
1008001345,2.07
1008001349,1.12
1008001361,1.8
1008001454,0.76
1008001616,0.88
1008001803,0.56
1008002364,1.75
1008002461,1.36
1008002742,0.83
1008003918,0.35
1008004014,0.63
1008004921,0.56
1008004964,0.68
1008006618,0.64
1008006874,1.08
1008006931,0.71
1008007473,0.68
1008007543,1.23
1008007817,1.1
1008008337,1.52
1008008386,1.72
1008009249,0.58
1008009277,0.43
1008009410,1.25
1008009643,0.75
1008010128,0.71
1008010265,1.55
1008011190,0.55
1008011733,1.01
1008012274,0.78
1008012769,1.77
1008012846,1.12
1008013634,0.93
1008014471,0.96
1008014756,0.68
1008014819,0.65
1008015265,0.62
1008015279,1.59
1008016004,1.21
1008017158,1.23
1008017186,1.16
1008017773,0.57
1008018805,0.43
1008019130,0.87
1008019236,0.74
1008020249,2.81
1008020332,0.37
1008020345,0.94
1008020600,2.31
1008021998,2.17
1008022043,0.69
1008022109,1.59
1008022522,0.51
1008023581,2.44
1008023724,0.91
1008026112,0.64
1008026138,1.05
1008026449,1.07
1008026642,1.53
1008027055,1.31
1008027915,0.59
1008028525,1.07
1008029345,1.5
1008029363,0.76
1008030875,0.5
1008031090,0.94
1008031525,0.79
1008032333,1.53
1008032414,0.78
1008032978,0.61
1008033232,0.76
1008033470,2.34
1008034537,0.4
1008034633,0.77
1008035102,0.56
1008035169,1.47
1008035437,1.43
1008035640,2.26
1008036074,0.69
1008036164,0.71
1008036228,0.28
1008036733,1.06
1008036768,1.44
1008040296,1.1
1008040649,0.31
1008042623,0.53
1008043029,2
1008043530,0.33
1008043568,1.42
1008043762,0.78
1008046366,2.87
1008047062,1.3
1008047137,0.76
1008047170,2.13
1008048167,0.73
1008048464,0.46
1008048679,0.55
1008048748,1.22
1008048851,1.01
1008048950,0.65
1008048964,2.14
1008049422,0.41
1008049591,0.55
1008049600,0.73
1008049922,1.44
1008050176,0.61
1008051637,0.68
1008051882,1.54
1008052104,0.58
1008052581,0.77
1008052765,0.6
1008053061,1.24
1008053374,0.9
1008053550,1.54
1008054335,1.15
1008058416,0.82
1008058530,1.02
1008058635,0.78
1008058645,0.66
1008059015,1.99
1008059100,1.42
1008059199,1.01
1008060273,0.47
1008060792,0.91
1008061061,0.53
1008061176,1.08
1008061325,1.85
1008062309,0.91
1008062989,1.06
1008063001,0.77
1008063110,1.82
1008063834,0.75
1008064061,1.58
1008064572,0.93
1008067201,1.5
1008067788,1.13
1008068409,0.87
1008068885,1.15
1008069005,1.05
1008070333,3.35
1008070766,1.37
1008071574,1.14
1008072270,0.81
1008072818,0.9
1008074142,0.88
1008074315,0.39
1008074902,2.24
1008074919,1.46
1008075050,0.65
1008075784,0.56
1008077430,0.86
1008078506,0.43
1008078517,1.27
1008078588,0.8
1008078803,0.76
1008079422,2.15
1008079471,0.8
1008079831,0.99
1008080521,0.89
1008081323,0.54
1008081444,4.03
1008082640,0.28
1008084037,1.19
1008084159,1.21
1008084709,1.27
1008085030,0.75
1008085040,1.33
1008085099,1.16
1008085241,1.31
1008086018,1.58
1008086466,1.15
1008087057,0.62
1008087573,0.53
1008088314,1.07
1008088571,0.87
1008089038,1.71
1008089045,1.01
1008089232,1.11
1008089275,0.61
1008089397,0.47
1008089611,1.53
1008089864,1.18
1008090939,0.92
1008092642,0.97
1008092698,1.65
1008092732,0.82
1008093623,0.93
1008093839,0.51
1008093947,1.71
1008094144,0.72
1008094713,0.73
1008095236,1.23
1008095425,1.17
1008095488,0.52
1008095857,1.4
1008095928,1.71
1008096322,0.62
1008096537,1.85
1008096804,0.49
1008097450,1.3
1008097634,0.55
1008099068,1.58
1008099593,1.42
1008100041,0.65
1008100045,1.46
1008100165,1.72
1008100699,0.91
1008100894,2.12
1008102543,0.97
1008104030,1.62
1008104503,0.9
1008104534,0.96
1008104791,0.71
1008105099,0.86
1008105564,1.98
1008106011,1.1
1008107357,1.81
1008107500,1.15
1008107501,1.62
1008107779,0.94
1008108068,1.97
