_id,overall_stats.avg_battle_values.avg_spot_dmg
1000135155,8854
1000135250,12449
1000135254,9468
1000135735,18118
1000135893,19161
1000135972,14245
1000136053,33748
1000136057,12353
1000136062,10169
1000136128,17464
1000136130,17130
1000136140,18913
1000136510,46100
1000136900,21565
1000136977,14441
1000137049,10037
1000137214,14655
1000137304,18987
1000137634,17120
1000138019,20097
1000138377,18243
1000138468,15880
1000138520,16239
1000138711,23362
1000138725,22017
1000138765,9994
1000138776,14882
1000138860,15584
1000138884,18877
1000138895,5797
1000138908,11586
1000138970,18784
1000138978,13955
1000139010,4819
1000139184,17521
1000139226,3181
1000139463,16508
1000139473,16914
1000139499,18046
1000139525,15635
1000139850,13399
1000139998,4939
1000140022,16212
1000140108,23988
1000140174,18143
1000140203,17659
1000140226,16247
1000140256,13203
1000140303,14310
1000140332,18136
1000140423,25466
1000140500,18624
1000140616,20921
1000140691,32201
1000140692,21524
1000140905,25060
1000141019,7572
1000141072,15758
1000141121,24866
1000141165,9672
1000141278,17232
1000141305,18651
1000141343,19835
1000141379,22175
1000141394,20086
1000141400,16978
1000141414,15917
1000141430,14357
1000141448,16526
1000141496,18237
1000141755,22685
1000142015,16038
1000142042,8741
1000142137,17232
1000142600,12874
1000142663,16308
1000142737,18124
1000142748,12321
1000143253,13342
1000143355,14209
1000143390,13619
1000143456,17273
1000143477,14374
1000143487,9791
1000143514,12944
1000143645,20752
1000143701,12779
1000143734,10605
1000143810,35823
1000143900,19146
1000144054,7579
1000144065,11254
1000144139,13442
1000144310,13653
1000144730,8820
1000144838,13108
1000144879,26613
1000144935,18240
1000145127,9005
1000145361,11076
1000145374,10508
1000145413,12614
1000145551,14147
1000145686,13975
1000145689,19372
1000145829,14529
1000145843,13986
1000145851,18256
1000145861,15566
1000145956,5831
1000146095,12746
1000146143,20556
1000146163,18618
1000146181,29000
1000146230,8050
1000146270,22287
1000146344,15978
1000146495,19379
1000146525,18347
1000146757,19004
1000146808,20783
1000146919,19670
1000146999,15416
1000147116,10639
1000147206,16998
1000147235,16850
1000147289,15670
1000147395,20838
1000147410,14392
1000147437,17331
1000147496,26473
1000147513,13978
1000147704,8903
1000147767,14036
1000148333,12334
1000148803,15359
1000148920,13474
1000148954,13651
1000149063,21969
1000149177,18896
1000149354,15898
1000149461,18704
1000149490,17167
1000149491,8631
1000149609,16435
1000149643,25820
1000149676,14275
1000150000,10617
1000150180,13985
1000150504,8453
1000150614,10761
1000150655,21956
1000150711,17960
1000150738,20436
1000150755,19006
1000150801,24111
1000150818,19364
1000150904,22045
1000151381,0
1000151467,20868
1000151775,24793
1000151814,15662
1000151851,20173
1000151913,9652
1000151956,9031
1000152436,12306
1000152512,20058
1000152534,11331
1000152613,14658
1000152615,29642
1000152620,14946
1000152626,10936
1000152649,17847
1000152768,25849
1000152900,19195
1000152918,20110
1000152937,24167
1000153015,19812
1000153046,14218
1000153072,11899
1000153466,8908
1000153589,19083
1000153619,22870
1000153802,16842
1000153846,18736
1000154024,23589
1000154076,15743
1000154115,13997
1000154203,26090
1000154267,18769
1000154393,13219
1000154518,8973
1000154551,14889
1000154566,9402
1000154575,15899
1000154629,10907
1000154696,20036
1000154773,17950
1000154874,10334
1000154882,20623
1000154941,13851
1000155045,20644
1000155153,34694
1000155158,15788
1000155336,11165
1000155551,14960
1000155638,19206
1000155648,10735
1000155740,27124
1000155833,16561
1000155948,11100
1000156020,11208
1000156067,9983
1000156611,7654
1000156819,19664
1000156983,21604
1000157060,16252
1000157063,12952
1000157171,9126
1000157252,12439
1000157294,18034
1000157308,10485
1000157385,14609
1000157429,11063
1000157446,19515
1000157452,8692
1000157686,19634
1000157977,27984
1000158008,19355
1000158211,27793
1000158528,11814
1000158635,13723
1000158646,11493
1000158657,12740
1000158775,17720
1000159152,14219
1000159261,10181
1000159367,16430
1000159458,21673
1000159602,20549
1000159653,17100
1000159783,14101
1000159924,28860
1000160271,17847
1000160333,21152
1000160343,12155
1000160366,16520
1000160371,20141
1000160615,14026
1000160697,13956
1000160837,17132
1000160879,14140
1000161300,9413
1000161491,15248
1000161842,18907
1000161917,11893
1000162037,43399
1000162070,30368
1000162078,22738
1000162191,9186
1000162213,7841
1000162410,22925
1000162433,20329
1000162489,20711
1000162499,11957
1000162617,14087
1000162709,14578
1000163124,17990
1000163183,24536
1000163246,15958
1000163391,10481
1000163561,16999
1000163755,12489
1000163779,15976
1000164064,16897
1000164121,18736
1000164197,12780
1000164276,23481
1000164404,32347
1000164413,18784
1000164425,12251
1000164486,15334
1000164751,16764
1000165052,14077
1000165526,11336
1000165541,22056
1000165570,21155
1000165585,14570
1000165588,18377
1000165597,15131
1000165789,14864
1000165840,15149
1000165993,19960
1000166039,16360
1000166048,12492
1000166370,10953
1000166433,12606
1000166551,15259
1000166556,13396
1000166560,25312
1000166583,21524
1000166589,32507
1000166813,17816
1000166855,8477
1000166904,12460
1000166978,28094
1000167069,17410
1000167092,15656
1000167152,36114
1000167162,16192
1000167181,12796
1000167189,14023
1000167206,18588
1000167236,12319
1000167931,18054
1000167936,12497
1000167967,14880
1000167968,25614
1000168002,11005
1000168343,13417
1000168466,19335
1000168499,17112
1000168625,13149
1000168696,10888
1000168765,21577
1000169176,18274
1000169200,23722
1000169257,16173
1000169823,12335
1000170005,18900
1000170138,18957
1000170210,12888
1000170255,5967
1000170319,19018
1000170354,6956
1000170532,19154
1000170535,24061
1000170549,23931
1000170581,18393
1000170753,18552
1000170791,15561
1000171078,23514
1000171228,20006
1000171260,15230
1000171320,17352
1000171433,14598
1000171484,15210
1000171511,13175
1000171513,21364
1000171515,16469
1000171581,14782
1000171653,10335
1000171660,19362
1000171672,11765
1000171770,22908
1000171784,16247
1000171818,17376
1000172743,14200
1000172946,17416
1000172984,6302
1000173158,15728
1000173372,12082
1000173419,15380
1000173447,14952
1000173480,11976
1000173777,12575
1000173830,18857
1000173969,10118
1000174030,16627
1000174035,17959
1000174449,19391
1000174464,0
1000174466,15317
1000174536,8802
1000174559,14809
1000174594,8496
1000174599,19815
1000174646,15192
1000174678,24566
1000174871,11758
1000175313,12695
1000175975,11345
1000175999,16736
1000176078,11563
1000176079,15928
1000176147,14025
1000176242,11357
1000176255,7675
1000176288,15955
1000176320,24617
1000176347,9829
1000176384,19119
1000176561,9629
1000176745,17258
1000176763,22409
1000176852,12770
1000176992,11900
1000177230,0
1000177265,11050
1000177394,16528
1000177500,18737
1000177590,14613
1000177770,13050
1000178774,13766
1000178852,20491
1000179060,11213
1000179134,11860
1000179157,12184
1000179178,21005
1000179299,16174
1000179357,20301
1000179375,13344
1000179755,15441
1000179902,17819
1000179937,14019
1000180113,17591
1000180415,23480
1000180536,11996
1000180616,38162
1000180777,21185
1000181248,11717
1000181265,32691
1000181269,14786
1000181319,22369
1000181443,16816
1000181610,12545
1000181981,25829
1000182482,26642
1000182702,16669
1000182827,13690
1000183061,16330
1000183136,24269
1000183544,14747
1000183644,22664
1000183648,26454
1000183717,16131
1000183879,25217
1000184030,12102
1000184053,26034
1000184096,18253
1000184306,12667
1000184328,12029
1000184440,22820
1000184462,23467
1000184815,12181
1000184875,8509
1000185012,14200
1000185557,12990
1000185575,16315
1000185698,20561
1000185748,28004
1000185759,10514
1000185838,17049
1000185930,19393
1000185931,14337
1000185982,12128
1000186080,16713
1000186313,15498
1000186687,23943
1000186757,13725
1000186988,16324
1000187249,20381
1000187260,17223
1000187297,18677
1000187321,12804
1000187322,25749
1000187357,14682
1000187498,13422
1000187598,13497
1000187633,8178
1000187805,15568
1000188019,16092
1000188050,22357
1000188211,11405
1000188257,10222
1000188561,65783
1000188563,13967
1000188732,23622
1000189061,11918
1000189271,25365
1000189514,17401
1000189697,17203
1000189766,18838
1000189875,16532
1000189937,11090
1000189971,22499
1000189995,16621
1000190018,16281
1000190067,19088
1000190128,16883
1000190207,26467
1000190213,15617
1000190220,7721
1000190259,23336
1000190266,18052
1000190336,17675
1000190398,11264
1000190899,11414
1000190956,15244
1000191129,17900
1000191217,16747
1000191243,18576
1000191540,7142
1000191555,17390
1000191601,8113
1000191660,18191
1000191662,24607
1000191675,21627
1000191744,14373
1000191921,22797
1000192052,19292
1000192088,14501
1000192225,13045
1000192303,11183
1000192325,16446
1000192496,12966
1000192517,20124
1000192709,23075
1000192889,23697
1000192896,16514
1000192994,10235
1000193006,12378
1000193019,14709
1000193039,17148
1000193041,17777
1000193050,15181
1000193105,15922
1000193405,23798
1000193637,18177
1000194022,18688
1000194158,18469
1000194170,15197
1000194214,12488
1000194308,13117
1000194327,11935
1000194402,12759
1000194411,10746
1000194522,12443
1000194678,25775
1000194810,30182
1000195172,19268
1000195367,20488
1000195485,14581
1000195605,18726
1000195696,9335
1000195748,19256
1000195754,14360
1000195755,31208
1000195912,15209
1000196225,14936
1000196240,30066
1000196376,19558
1000196959,18992
1000197058,18875
1000197157,16506
1000197184,12447
1000197533,18252
1000197640,11216
1000197757,11026
1000197948,13596
1000197950,26753
1000198011,10656
1000198190,29320
1000198366,14393
1000198458,25974
1000198464,16124
1000198516,16409
1000198556,7629
1000199158,5247
1000199264,17531
1000199436,12218
1000199442,17578
1000199478,11594
1000199499,11899
1000199519,14254
1000199578,11258
1000199590,10119
1000200302,13210
1000200440,16315
1000200450,15263
1000200468,13060
1000200472,29994
1000200500,21691
1000200946,14380
1000200969,14288
1000201205,16056
1000201278,34001
1000201634,17876
1000201659,15276
1000201914,17874
1000202064,7290
1000202192,17017
1000202201,13620
1000202246,15595
1000202269,20040
1000202275,14173
1000202343,27037
1000202406,16821
1000202438,22540
1000202505,20501
1000202519,16858
1000202561,11071
1000202707,23189
1000202747,15012
1000203012,23817
1000203144,24628
1000203335,19772
1000203341,16068
1000203370,14525
1000203432,11867
1000203587,15156
1000203589,8244
1000203692,14929
1000203867,20447
1000204409,20678
1000204630,7838
1000204841,18910
1000204874,22912
1000204947,10777
1000204976,12591
1000205086,19906
1000205094,14696
1000205097,15177
1000205663,15032
1000205671,14419
1000205766,15657
1000206194,8954
1000206214,16977
1000206281,26472
1000206306,23619
1000206832,11081
1000207066,0
1000207073,17967
1000207365,9831
1000207421,18998
1000207460,22356
1000207491,8387
1000207499,26921
1000207518,14888
1000207528,18843
1000208235,28755
1000208350,15970
1000208795,11137
1000208811,19056
1000209001,21248
1000209002,11382
1000209008,20139
1000209068,20238
1000209290,16113
1000209366,24594
1000209822,15009
1000209867,12865
1000210553,11713
1000210561,9739
1000210587,8844
1000210824,19357
1000210878,12619
1000210900,8974
1000210938,18693
1000210987,10728
1000211022,15854
1000211028,12385
1000211097,21009
1000211106,21131
1000211136,29861
1000211142,21815
1000211257,13731
1000211514,14542
1000211584,12361
1000211673,15935
1000211692,12315
1000211835,14962
1000211983,8606
1000212084,16611
1000212087,13199
1000212104,13279
1000212232,23492
1000212233,10723
1000212263,10120
1000212264,18746
1000212351,20919
1000212592,11972
1000212651,15834
1000213004,14627
1000213085,19385
1000213389,30043
1000213390,11961
1000213459,13046
1000214269,31812
1000214365,15044
1000214385,9732
1000214838,14904
1000214901,14875
1000214966,15658
1000215044,19158
1000215050,24639
1000215080,21475
1000215132,15079
1000215168,5590
1000215293,31165
1000215350,24094
1000216033,5672
1000216146,24956
1000216259,17009
1000216325,13030
1000216348,22132
1000216356,12241
1000216365,22676
1000216401,33631
1000216509,21878
1000217027,7717
1000217148,20589
1000217191,9604
1000217206,13923
1000217217,18683
1000217352,10816
1000217624,28557
1000217666,30056
1000217672,11060
1000217750,10327
1000217793,8196
1000217971,6649
1000218021,12743
1000218063,11937
1000218328,20093
1000218506,28652
1000218622,17432
1000218651,24635
1000218666,20948
1000218857,17796
1000219610,13698
1000219698,25742
1000219871,7819
1000219889,13826
1000219894,40937
1000219922,23741
1000219958,21412
1000219961,110974
1000219998,19433
1000220029,13379
1000220035,17475
1000220264,11582
1000220279,27596
1000220518,10523
1000220543,19274
1000220667,29859
1000220780,41855
1000220828,15836
1000220842,9439
1000221067,22143
1000221242,14303
1000221293,19750
1000221319,15203
1000221320,14801
1000221326,6566
1000221332,13865
1000221380,9142
1000221389,16927
1000221435,25323
1000221438,13452
1000221450,15291
1000221470,22119
1000221517,23072
1000221565,16532
1000221587,12795
1000221616,21573
1000221633,10227
1000221784,12267
1000222156,12807
1000222162,22573
1000222280,24221
1000222298,26970
1000222403,15191
1000222454,20104
1000222553,9607
1000222728,16451
1000222730,16039
1000222758,9715
1000222912,7542
1000222968,13477
1000223185,16402
1000223201,17954
1000223222,22231
1000223229,11136
1000223602,21760
1000223608,21426
1000223620,16207
1000223685,11781
1000223734,21969
1000223810,34628
1000223850,17257
1000223948,21328
1000224398,8901
1000224984,13493
1000224995,20892
1000225012,12207
1000225157,17065
1000225178,16666
1000225261,20763
1000225280,10838
1000225322,15223
1000225335,19224
1000225520,21425
1000225525,18944
1000225611,18315
1000225695,24415
1000225979,10611
1000226126,16941
1000226261,20238
1000226332,11449
1000226347,8321
1000226512,6362
1000226573,20672
1000226650,11971
1000226817,65648
1000227263,25693
1000227348,13216
1000227490,16042
1000227502,18434
1000227575,11567
1000228379,14893
1000228583,12080
1000228736,17877
1000228742,11846
1000228920,21603
1000228923,4170
1000228924,15976
1000228937,12536
1000228958,11157
1000229254,9629
1000229271,16626
1000229423,18032
1000229456,24805
1000229506,18397
1000229515,11023
1000229690,19174
1000229925,23261
1000230029,11600
1000230078,20713
1000230126,12047
1000230186,0
1000230281,19272
1000230542,13489
1000230601,11705
1000230839,5241
1000230892,10080
1000231043,21102
1000231102,2856
1000231154,20047
1000231263,18577
1000231276,13076
1000231286,14750
1000231390,9390
1000231879,22424
1000232036,17671
1000232129,17606
1000232154,15098
1000232176,22005
1000232255,22997
1000232553,23141
1000232568,11667
1000233035,15342
1000233061,17597
1000233249,18439
1000233501,13418
1000233612,13044
1000233654,22729
1000233659,8361
1000233667,15776
1000233745,25096
1000233907,33235
1000234337,14480
1000234346,15152
1000234433,18761
1000234459,13002
1000234479,12118
1000234537,21455
1000234553,26428
1000234861,22423
1000234911,11357
1000235152,10065
1000235179,20491
1000235180,14014
1000235233,10683
1000235242,19408
1000235337,22540
1000235361,15005
1000235373,25369
1000236037,18985
1000236038,19507
1000236410,30972
1000236707,17065
1000236839,18929
1000236978,14387
1000237013,17744
1000237147,14346
1000237610,11659
1000237675,17039
1000237778,18340
1000237865,16414
1000238649,21332
1000238692,23990
1000238816,15513
1000238970,20198
1000238994,13774
1000239034,18002
1000239042,23045
1000239126,19983
1000239161,19155
1000239189,10696
1000239324,19176
1000239394,8537
1000239589,18323
1000239604,8169
1000239907,15882
1000240167,18555
1000240622,18934
1000240732,25759
1000240937,15802
1000241056,18343
1000241228,10923
1000241295,7815
1000241305,20559
