_id,overall_stats.avg_battle_values.avg_shoot_down
1003937984,1.46
1003937993,2.1
1003938299,0.44
1003938686,1.19
1003939254,3.81
1003939496,0.89
1003939604,1
1003940107,0.85
1003940138,0.88
1003940207,1.03
1003940340,0.32
1003940497,1.06
1003941528,3.37
1003941764,1.02
1003941809,1.21
1003942687,1.2
1003942835,1.14
1003942838,0.9
1003942936,1.42
1003943019,4.48
1003943043,1.17
1003943045,1.75
1003943479,0.84
1003943508,1.51
1003943703,1.34
1003943760,1.92
1003943882,0.82
1003943978,2.57
1003944113,1.77
1003944670,0.06
1003944687,1.95
1003945151,1.55
1003945494,6.64
1003945579,0.93
1003945625,1.46
1003945885,2.79
1003946030,1.61
1003946115,1.26
1003946184,2.17
1003946544,0.89
1003947097,1.88
1003947316,1.5
1003947425,1.2
1003947867,2
1003948113,2.26
1003948347,1.23
1003948917,1.72
1003948919,0.78
1003948921,0.33
1003948998,0.63
1003949023,0.83
1003949248,1.25
1003949464,0.95
1003949751,0.96
1003949810,3.39
1003950172,1.68
1003950210,3.18
1003951160,4.19
1003951233,0.42
1003951521,2.55
1003951944,0.63
1003952015,3.05
1003952172,0.95
1003952237,1.39
1003952351,0.45
1003952571,0.9
1003953122,2.13
1003953749,0.75
1003953957,2.54
1003954209,1.16
1003954418,3.99
1003954646,0.5
1003954766,2.04
1003954901,2.97
1003954973,1.62
1003955348,4.96
1003955398,0.72
1003955509,1.37
1003955512,1.35
1003955528,1.06
1003955652,0.87
1003955842,1.09
1003956130,1.9
1003956244,1.04
1003957208,1.39
1003957450,0.18
1003957941,0.98
1003958344,1.54
1003959071,2.41
1003959220,2.38
1003959305,2.92
1003959611,0.83
1003959939,1.58
1003960224,1.66
1003960296,1.01
1003960487,1.51
1003960799,0.19
1003960859,2.1
1003961032,0.6
1003961570,2.32
1003961630,2.29
1003961681,1.1
1003961957,0.67
1003962008,1.01
1003962297,1.5
1003962656,2.77
1003962807,1.66
1003962843,1.3
1003963408,1.14
1003963471,1.61
1003964586,1.84
1003965578,1.97
1003965846,6.54
1003966169,1.06
1003966229,0.86
1003966244,1.49
1003966433,1.6
1003966547,0.81
1003966594,0.88
1003966770,1.25
1003966783,0.88
1003966962,1.29
1003966985,1.11
1003967175,2.66
1003967395,0.34
1003967518,2.27
1003967626,1.01
1003968328,1.19
1003968780,0.9
1003968851,6.26
1003968933,0.77
1003969188,0.85
1003969195,0.73
1003969259,1.52
1003969322,1.22
1003969495,1.91
1003969851,1.99
1003970027,3
1003970399,0.39
1003970500,1.66
1003970532,2.21
1003971067,1.84
1003971164,1.23
1003971240,1.37
1003971272,0.64
1003971530,1.38
1003971659,0.61
1003971727,0.18
1003972147,0.93
1003972296,0.6
1003972331,1.02
1003973172,0.42
1003973568,1.95
1003973701,1.95
1003974621,1.87
1003974937,1.93
1003975568,2.26
1003976790,1.03
1003976821,1.12
1003976916,0.73
1003977335,2.35
1003977684,1.19
1003977743,1.9
1003977784,0.87
1003977833,1.99
1003977927,0.91
1003978040,2.7
1003978049,1.94
1003978074,0.76
1003978229,0.58
1003978406,1.14
1003978573,0.57
1003978740,0.69
1003978795,2.57
1003978820,1.05
1003978898,2.86
1003978946,1.05
1003979314,0.81
1003979343,2.01
1003979531,0.89
1003979657,0.68
1003980161,1.09
1003980313,1.17
1003980830,0.96
1003980992,0.59
1003981869,1.77
1003981874,1.61
1003982090,1.37
1003982144,0.67
1003982160,1.17
1003982891,2.72
1003982936,4.17
1003982940,1.89
1003982994,1.96
1003983008,2.45
1003983065,1.01
1003983207,1.27
1003983409,1.49
1003983921,0.85
1003984125,2.15
1003984184,5.06
1003984542,1.99
1003984633,0.58
1003984640,1.04
1003984774,1.39
1003984827,3.45
1003984890,0.89
1003984955,1.35
1003984999,1.17
1003985064,1.03
1003985158,1.34
1003985209,2.28
1003985373,1.7
1003985504,1.98
1003985846,0.52
1003985973,1.13
1003986248,0.6
1003986401,3.56
1003986866,1.1
1003986963,0.03
1003987216,1.1
1003987282,2.17
1003987714,1.5
1003987786,1.25
1003988229,0.54
1003988972,1.52
1003989035,3.31
1003989114,1.26
1003989203,1.03
1003989319,4.18
1003990011,1.29
1003990048,1.51
1003990334,2.06
1003990382,0.7
1003990543,3.41
1003990789,1.55
1003990870,1.22
1003990952,3.73
1003991125,0.75
1003991238,0.68
1003991281,1.32
1003991933,1.31
1003992111,1.21
1003992405,0.77
1003992893,0.88
1003993191,1.84
1003993369,0.67
1003993736,1.98
1003994142,3.38
1003994608,7.17
1003994862,1.05
1003995237,1.05
1003995700,2.55
1003995969,0.4
1003996076,4.93
1003996128,0.98
1003996169,1.07
1003996358,1.79
1003996513,3.24
1003996704,1.45
1003996751,1.58
1003996884,1.73
1003997196,0.79
1003998058,1.65
1003998164,0.48
1003998819,1.33
1003998967,1.47
1003999186,0.61
1003999339,1.45
1003999853,1.69
1004000325,1.67
1004000364,1.03
1004000382,1.05
1004000456,1.56
1004000742,0.61
1004000857,1.99
1004001303,3.95
1004001728,2.33
1004001745,0.47
1004001779,1.03
1004002043,1.88
1004002156,2.43
1004002158,3.29
1004002855,1.5
1004002946,0.67
1004003341,8.2
1004004270,3.64
1004005332,2.5
1004005558,1.43
1004005585,0.74
1004005637,1.64
1004006088,0.99
1004006616,1.05
1004006920,1.85
1004007181,2.44
1004007203,1.88
1004007426,1.34
1004007989,1.59
1004008055,1.27
1004008183,1.53
1004008332,2.16
1004008587,1.06
1004008611,2
1004008774,1.17
1004008865,1.57
1004009157,4.38
1004009230,0.41
1004009577,1.58
1004010317,1.11
1004010514,3.21
1004010650,0.01
1004010845,0.88
1004011313,0.73
1004011425,1.88
1004011462,3.41
1004012342,1.88
1004012441,1.46
1004012782,2.15
1004013372,0.66
1004013487,5.96
1004013579,1.59
1004013780,0.94
1004013928,1.96
1004013991,1.71
1004014532,2.61
1004014912,1.74
1004015588,0.63
1004015596,1.4
1004015978,1.26
1004016300,2.34
1004016519,0.79
1004016556,1.74
1004016696,2.65
1004017093,0.65
1004017209,0.9
1004018122,0.97
1004018929,1.23
1004018939,1.21
1004019000,2.67
1004019068,1.08
1004019779,1.53
1004020200,0.8
1004020553,1.73
1004020878,1.66
1004021271,4.46
1004021287,1.72
1004021460,1.55
1004021598,0.8
1004021836,0.03
1004022200,1.11
1004022399,1.63
1004022437,9.89
1004022442,1.21
1004022520,3.38
1004022620,3.92
1004022657,2.79
1004022736,3.17
1004022745,4.06
1004022891,1.81
1004022997,2.56
1004023219,1.42
1004023354,1.67
1004023357,1.38
1004023382,3.25
1004023955,0.7
1004024013,1.69
1004024166,2.13
1004025012,1.64
1004025552,2.08
1004026461,1.84
1004026637,1.87
1004026975,1.41
1004027464,0.62
1004027809,1.01
1004028029,1.5
1004028212,2.03
1004028408,1.79
1004028436,1.41
1004028563,1.72
1004028584,4.61
1004028671,1.64
1004028771,1.66
1004029009,1.2
1004029355,1.77
1004029738,1.12
1004030137,0.77
1004030653,1.04
1004030685,1.13
1004030805,0.91
1004031804,0.09
1004032169,1.3
1004032494,1.08
1004033099,0.62
1004033175,0.77
1004033360,3.32
1004033565,1.66
1004033653,2.73
1004033814,1.2
1004033841,2.52
1004033904,1.62
1004033957,0.63
1004034118,2.18
1004034282,1.37
1004034297,2.88
1004034351,2.46
1004034383,0.53
1004034536,0.06
1004034682,1.09
1004034916,0.52
1004034934,2.11
1004035106,2.07
1004036233,1.46
1004037595,1.48
1004037627,1.08
1004037709,0.76
1004037742,1.16
1004037754,2.39
1004037773,1.55
1004037935,1.13
1004038005,1.01
1004038128,0.55
1004038370,1.36
1004038574,1.12
1004038711,0.87
1004038889,3.48
1004039104,1.35
1004039274,1.2
1004039287,0.97
1004039346,1.23
1004039577,1.27
1004039677,0.84
1004039747,1.04
1004039784,1.77
1004042342,0.82
1004042404,1.69
1004042707,1.11
1004042861,0.85
1004043308,0.56
1004043456,1.08
1004043460,2.08
1004043537,1.31
1004043628,2.08
1004043795,1.28
1004043935,0.49
1004043940,1.25
1004044095,1.62
1004044105,1.51
1004044133,1.6
1004044218,1.86
1004044374,1.87
1004044649,0.66
1004044785,0.79
1004045061,1.97
1004045127,1.68
1004045180,0.69
1004045308,1.77
1004047671,1.19
1004047771,0.81
1004048073,1.89
1004048195,1.21
1004048287,0.68
1004048293,2.69
1004048397,1.41
1004049042,1.53
1004049322,1.21
1004049399,0.12
1004049573,3.38
1004050248,0.92
1004050398,0.76
1004050476,3.71
1004050899,3.36
1004051087,0.62
1004051168,0.97
1004051258,1.35
1004051298,0.96
1004051320,1.01
1004051324,1.9
1004051520,0.15
1004053331,2.24
1004053385,0.5
1004053639,1.17
1004053880,1.55
1004054106,1.62
1004054252,2.52
1004054392,0.85
1004054778,2.04
1004054870,1.14
1004055415,0.93
1004055798,1.8
1004055911,0.86
1004055956,2.74
1004056999,0.85
1004057042,0.46
1004057066,1.85
1004057259,0.58
1004057490,2.64
1004057564,0.89
1004057896,1.51
1004058346,1.44
1004058371,1.13
1004058448,1.38
1004058495,1.25
1004058595,0.77
1004058707,1.35
1004058742,1.91
1004058816,2.06
1004058865,2.06
1004059130,1.79
1004059283,2.3
1004059657,1.74
1004059812,5.4
1004059967,1.45
1004059995,0.81
1004060347,1.1
1004060814,1.29
1004061103,0.69
1004061152,5.6
1004061748,1.3
1004062575,0.47
1004062597,0.44
1004062840,1.55
1004063154,2.34
1004064035,2.87
1004064698,10.66
1004064774,2.27
1004064802,1.49
1004065301,0.58
1004065340,1.95
1004065680,3.27
1004065699,1.07
1004065845,1.36
1004065859,4.11
1004066163,1.42
1004067742,1.14
1004068372,0.82
1004068527,3.18
1004068601,0.86
1004068608,0.98
1004068648,1.8
1004068698,1.12
1004068857,0.81
1004068953,1.7
1004068977,1.42
1004069190,2.23
1004069877,1.37
1004069896,1.57
1004069993,2.69
1004070287,0.63
1004070475,1.52
1004070582,1.46
1004070590,1.47
1004070817,2.23
1004070960,1.08
1004070967,0.7
1004070980,0.93
1004071095,3.15
1004071432,0.39
1004071439,1.08
1004071554,0.97
1004072674,2.31
1004073093,2.21
1004073746,1.99
1004073855,0.42
1004074438,0.95
1004074620,1.02
1004075048,1.43
1004075870,7.2
1004076072,0.66
1004076236,1.74
1004076403,0.74
1004076496,1.25
1004076542,1.99
1004076697,0.99
1004076927,1.07
1004077141,1.86
1004077534,0.75
1004077555,1.34
1004077769,0.71
1004077896,0.46
1004077939,1.16
1004077962,0.9
1004078002,1.95
1004078265,1.16
1004078355,1.68
1004078958,2.09
1004079083,2.23
1004079865,0.89
1004080718,1.21
1004080861,1.29
1004081164,5.62
1004081858,1.79
1004082341,0.77
1004082367,2.64
1004082547,2.46
1004082870,0.22
1004082918,1.8
1004082968,1.19
1004083014,1.78
1004083045,2.06
1004083133,1.31
1004083157,4.36
1004083161,2.39
1004083206,0.81
1004083225,1.21
1004083496,0.4
1004083534,6.01
1004083549,2.36
1004083552,1.61
1004083694,4.72
1004084027,1.15
1004085032,1.99
1004085203,1.38
1004085258,1.5
1004085303,1.77
1004086152,0.63
1004086260,1.86
1004086262,1.8
1004086964,1.57
1004087035,1.56
1004087060,1.41
1004087145,3.51
1004087542,3.08
1004088114,3.1
1004088333,1.72
1004088424,0.45
1004088518,1.46
1004088748,0.58
1004088946,1.41
1004089148,1.39
1004089318,1.92
1004089329,2.5
1004089373,1.08
1004089395,0.59
1004089812,1.93
1004090323,1.9
1004090454,1.38
1004090839,3.71
1004090898,0.76
1004091700,3.71
1004092278,2.65
1004092952,1.33
1004093354,0.96
1004093387,1.24
1004093620,1.32
1004093699,1.29
1004094859,1.32
1004094875,0.89
1004094898,0.79
1004095057,1.38
1004095183,1.11
1004095476,0.82
1004096084,0.54
1004096115,0.37
1004096125,8.33
1004096147,0.53
1004096199,1.11
1004096447,0.93
1004096459,2.05
1004096779,1.81
1004097030,1.48
1004097065,1.13
1004097201,2.86
1004097215,0.84
1004097460,2.7
1004097494,1.87
1004097536,1.12
1004097587,0.35
1004097944,0.41
1004098035,0.67
1004098100,0.86
1004098133,1.82
1004098326,1.66
1004098414,1.69
1004098443,1.79
1004098590,1.6
1004098674,2.9
1004099066,1.8
1004099516,3.03
1004099683,2.71
1004099772,0.65
1004100538,0.85
1004100791,0.98
1004100955,0.51
1004101081,2.45
1004101321,1.84
1004101797,1.45
1004101905,1.58
1004102083,1.13
1004102308,0.89
1004102412,1.45
1004102457,1.65
1004102544,2.01
1004102674,1.52
1004102816,0.71
1004102981,0.79
1004103096,4.76
1004103288,0.59
1004103290,0.8
1004103413,0.28
1004103710,1.81
1004104063,1.51
1004104193,1.05
1004104294,1.41
1004104314,0.73
1004104604,1.1
1004104974,0.66
1004105442,0.5
1004105500,2.21
1004105757,1.89
1004105797,0.28
1004105823,0.92
1004106088,1.81
1004106299,1.32
1004107051,3.92
1004107647,1.84
1004107800,1.37
1004107825,0.31
1004108475,0.9
1004108765,1.14
1004108879,2.26
1004109002,1.48
1004109141,1.45
1004109289,2.51
1004109430,1.4
1004109858,0.91
1004110817,0.63
1004110861,1.48
1004111645,0.49
1004111774,1.05
1004111836,0.98
1004111909,1.69
1004112121,1.13
1004112166,11.17
1004112331,3.14
1004112480,0.3
1004112555,0.81
1004112583,1.63
1004112794,2.55
1004113266,0.88
1004113582,7.05
1004113808,1.15
1004113948,1.07
1004114103,1.12
1004114344,1.82
1004114348,1.01
1004114491,2.3
1004114514,1.46
1004114939,0.99
1004115074,0.86
1004115118,0.62
1004115146,1.08
1004115234,2.43
1004115501,5.24
1004115826,1.81
1004115995,2.1
1004116027,1.3
1004116328,2.19
1004116586,0.62
1004117092,0.86
1004117301,0.62
1004117387,1.54
1004117451,0.75
1004117480,3.19
1004117487,1.69
1004117800,1.36
1004117854,0.18
1004117898,1.1
1004117974,1.03
1004118241,1.2
1004119023,1.32
1004119304,2.09
1004119422,1.5
1004119858,0.77
1004120293,1.33
1004120615,2.5
1004121024,0.89
1004121038,3.41
1004121374,4.55
1004121488,3.23
1004122025,0.95
1004122052,2.94
1004122357,1.05
1004122570,0.47
1004122668,1.56
1004122695,2.27
1004122859,1.13
1004123143,0.16
1004123180,0.88
1004123185,2.07
1004123340,1.33
1004123613,1.82
1004123683,1.75
1004123874,1.31
1004124022,1.66
1004124093,2.31
1004124507,2
1004124560,2.45
1004124643,1.92
1004125210,1.11
1004125341,1.39
1004125389,2.07
1004125484,2.21
1004125588,0.71
1004125792,1.47
1004125858,0.97
1004125870,4.29
1004125917,1.71
1004125969,1.69
1004126006,0.79
1004126262,1.13
1004126483,0.33
1004126753,4.54
1004126905,2.11
1004126954,0.61
1004127101,0.82
1004127171,0.27
1004127319,1.6
1004127357,1.69
1004127540,0.91
1004128500,1.69
1004128966,1.8
1004129528,1.35
1004129587,0.39
1004129625,2.06
1004129655,2.54
1004129689,1.48
1004129807,2.35
1004129872,0.85
1004129902,2.45
1004130054,1.43
1004130179,1.11
1004130552,1.65
1004130694,2.32
1004131010,2.07
1004131164,1.91
1004131394,1.27
1004131405,0.72
1004131941,1.7
1004132120,1
1004132123,0.86
1004132268,1.4
1004132365,1.52
1004132403,0.65
1004132808,1.41
1004132886,2.63
1004132908,1.21
1004133021,1.97
1004133194,1.37
1004133798,2.49
1004133995,0.45
1004134139,0.98
1004134174,1.8
1004134285,5.15
1004134553,1.24
1004134673,1.26
1004134687,1.53
1004134905,2.11
1004134991,0.79
1004135078,1.31
1004135199,1.11
1004135867,1.1
1004135882,0.89
1004135883,1.67
1004135989,1.96
1004137204,1.32
1004137735,0.94
1004138101,1.54
1004138247,1.27
1004138335,1.45
1004138598,0.75
1004139533,1.91
1004139706,1.13
1004139814,1.78
1004139818,0.24
1004139874,1.12
1004139915,6.66
1004139945,1.19
1004140054,1.29
1004140187,0.75
1004140265,0.8
1004140266,1.64
1004140532,1
1004140846,1.4
1004141200,2.52
1004141311,1.82
1004141408,9.07
1004141484,0.81
1004141766,1.09
1004141867,0.53
1004142029,0.86
1004142073,1.6
1004142245,1.41
1004142838,1.13
1004143438,1.76
1004143735,1.51
1004143788,1.58
1004143827,0.17
1004143899,1.09
1004143993,1.12
1004144086,1.47
1004144388,1.12
1004144625,3.85
1004144789,2.36
1004144811,0.47
1004144818,0.71
1004144969,1.51
1004145019,1.88
1004145222,0.61
1004145237,1.09
1004145441,3.23
1004145467,4.14
1004145750,0.64
1004145773,6.75
1004146324,1.16
1004146571,1.98
1004146594,0.57
1004146636,0.92
1004146839,0.64
1004146964,2.25
1004147044,1.13
1004147145,0.82
1004147336,1.24
1004147426,2.05
1004147640,0.84
1004147695,1.77
1004147808,1.13
1004147950,0.4
1004147966,1.53
1004148204,1.04
1004148270,0.9
1004148314,1.18
1004148357,1.97
1004148517,1.49
1004148916,0.2
1004148930,1.25
1004148961,4.91
1004149368,1.84
1004149416,0.9
1004150102,0.69
1004150382,1.04
1004151285,1.57
1004151789,12.15
1004152126,1.08
1004152164,1.37
1004152185,1.56
1004152264,5.17
1004153201,1.78
1004153527,0.82
1004153640,1.5
1004153726,0.53
1004153841,1.81
1004154045,1.76
1004154300,0.63
1004154401,3.41
1004154402,1.31
1004154636,1.15
1004154726,0.8
1004154785,1.26
1004154794,0.48
1004154821,3.44
1004154832,1.35
1004155180,2.26
1004155254,0.52
1004155553,2.07
1004155925,2.66
1004155994,0.5
1004156739,0.55
1004156772,1.55
1004156783,1.01
1004156957,1.45
1004157078,2.56
1004157487,2.31
1004157914,3.02
1004158318,0.52
1004158552,1.62
1004159143,0.7
1004160008,1.68
1004160055,0.56
1004160441,1.11
1004160539,1.17
1004160790,1.31
1004160811,1.27
1004161509,1.3
1004161536,0.69
1004161917,1.65
1004161931,2.25
1004161999,2.11
1004162174,2.64
1004162597,0.86
1004163013,2.19
1004163137,1.99
1004163267,0.72
1004163273,0.7
1004163389,1.95
1004163480,1.97
1004163591,2.03
1004163602,1.98
1004163673,1.69
1004164097,4.29
1004164106,2.38
1004164177,1.99
1004164212,1.77
1004164345,2.66
1004164395,1.41
1004164423,1.3
1004164563,1.17
1004164703,0.76
1004165475,0.73
1004166018,1.37
1004166083,0.87
1004166156,2.98
1004166245,0.56
1004166308,2.17
1004166828,1.36
1004168095,0.67
1004168326,0.67
1004168819,1.83
1004169235,0.87
1004169252,1.48
1004169399,0.99
1004169449,1.5
1004170129,0.86
1004170960,1.64
1004171012,2.58
1004171202,2.07
1004171578,2.91
1004171832,1.78
1004171867,2.59
1004172605,2.24
1004173140,1.86
1004173142,0.53
1004173149,0.44
1004173225,4.05
1004173463,0.34
1004173479,1.55
1004173704,1.42
1004173728,3.12
1004173732,1.36
1004174022,0.79
1004174153,2.28
1004174215,2.82
1004174274,2.17
1004174367,0.41
1004174387,1.12
1004174517,1.78
1004174553,2.08
1004174632,1.39
1004174800,1.65
1004174885,0.81
1004175238,1.61
1004175260,1.59
1004177317,2.29
1004178262,0.63
1004178559,1.16
1004178906,1.99
1004179339,0.38
1004179385,2.29
1004179502,0.99
1004179702,0.91
1004179892,0.5
1004180195,1.29
1004180290,2.3
1004180581,0.42
1004180623,0.6
1004180781,2.31
1004180819,1.22
1004180883,0.3
1004180916,2.97
1004180980,2.33
1004181194,4.63
1004181297,1.13
1004181369,7.6
1004181549,1.54
1004181585,0.81
1004181738,1.45
1004181936,0.64
1004182064,0.66
1004182501,2.1
1004182626,2.5
1004182726,1.89
1004183040,1.61
1004183119,0.81
1004183208,1.42
1004183387,1.51
1004183479,0.69
1004184093,3.14
1004184115,1.54
1004184247,2.16
1004185026,3.53
1004185223,1.71
1004185277,0.69
1004185581,1.66
1004185860,1.17
1004186100,0.59
1004186147,5.41
1004186184,1.04
1004186267,2.06
1004186297,1.45
1004186329,5.85
1004187012,1.19
1004187374,3.92
1004187476,1.43
1004187482,1.52
1004187601,1.47
1004187964,0.1
1004188498,1.8
1004189248,1.37
1004189375,0.97
1004189690,1.16
1004190493,1.45
1004191159,0.68
1004191266,0.28
1004191528,1.85
1004192408,0.32
1004192696,1.16
1004193171,2.05
1004193250,1.43
1004193323,1.87
1004193331,2.54
1004193540,1.98
1004193702,1.01
1004193925,1.09
1004193933,1.87
1004194035,1.45
1004194204,2.99
1004194499,1.06
1004194594,2.1
1004194644,0.86
1004194651,0.72
1004194866,5.18
1004194908,0.94
1004195478,0.69
1004195752,1.49
1004195756,0.98
1004195761,2.14
1004195833,0.29
1004195973,1.58
1004196500,1.53
1004196509,1.94
1004198144,0.22
1004198345,1.7
1004198672,1.69
1004198830,0.2
1004199125,2.09
1004199151,1.07
1004199279,0.79
1004199757,1.8
1004199909,0.74
1004199977,0.39
1004200894,0.74
1004201233,1.29
1004201593,4.16
1004201654,0.9
1004201666,0.67
1004201744,1.49
1004201790,2.07
1004201974,1.85
1004202206,1.9
1004202227,0.3
1004202239,3.52
1004202755,0.56
1004203012,1.91
1004203130,2.02
1004203476,0.81
1004203559,1.32
1004203566,0.61
1004203775,0.86
1004203845,1.24
1004204566,2.56
1004205346,2.42
1004205348,0.34
1004205851,2.23
1004205863,0.56
1004206836,1.8
1004207358,1.5
1004207697,1.93
1004207980,1.34
1004208163,3.38
1004208567,0.83
1004208706,2.48
1004208920,1.66
1004209154,1.74
1004209255,1.46
1004209478,0.7
1004209887,0.51
1004209932,1.58
1004210350,1.28
1004210477,1.6
1004210529,1.62
1004210547,1.49
1004210786,0.54
1004210929,1.17
1004211197,1.01
1004211265,3.44
1004211809,1.02
1004211907,1.06
1004212091,3.39
1004212120,1.6
1004212300,1.04
1004212407,0.54
1004213148,0.82
1004213328,1.75
1004213563,1.29
1004213733,0.58
1004213884,1.73
1004213943,1.02
1004213952,0.8
1004214141,1.66
1004214192,1.6
1004214878,1.82
1004215062,1.22
1004215165,6.69
1004215212,1.56
1004215430,4.4
1004215911,1.05
1004216692,1.72
1004216694,0.52
1004216769,1.83
1004216955,0.34
1004216999,0.83
1004217149,4.44
1004217303,1.18
1004217517,3.29
1004217592,0.73
1004217794,1.79
1004217910,1.39
1004218188,3.15
1004218457,1.49
1004218467,1.57
1004218561,0.29
1004218862,1.95
1004218910,0.38
1004218993,0.95
1004218997,1.22
1004219093,1.02
1004219133,1.96
1004219172,1.16
1004219341,1.26
1004219383,1.76
1004219575,0.88
1004219589,1.11
1004219835,1.85
1004219960,3.25
1004219988,1.12
1004220167,0.91
1004220441,1.12
1004220828,3.69
1004220915,1.97
1004220983,2.38
1004221025,0.92
1004221183,0.97
1004221573,0.98
1004221665,3.35
1004221987,2.14
1004222566,0.35
1004223597,1.6
1004223696,0.48
1004224029,1.38
1004224040,1.53
1004224361,1.71
1004224430,1.3
1004224568,0.93
1004224782,0.53
1004224988,2.52
1004225375,0.48
1004225480,1.64
1004225594,0.24
1004226260,2.29
1004226371,3.09
1004226510,2.85
1004226632,0.98
1004226638,3.19
1004227062,0.81
1004227149,0.5
1004227153,2.3
1004227412,2.65
1004227424,1.28
1004227590,1.05
