_id,overall_stats.avg_battle_values.avg_dmg
1000134599,55025
1000134752,43881
1000134806,34619
1000135055,37455
1000135085,37076
1000135119,29796
1000135144,61491
1000135155,19546
1000135250,21150
1000135254,37463
1000135735,38379
1000135893,50798
1000135972,44230
1000136053,47858
1000136057,38118
1000136062,23509
1000136128,29642
1000136130,24024
1000136140,49453
1000136510,58639
1000136900,39006
1000136977,32610
1000137049,17855
1000137214,44762
1000137304,33221
1000137634,42420
1000138019,41104
1000138377,44717
1000138468,39052
1000138520,27314
1000138711,37997
1000138725,67685
1000138765,25801
1000138776,44781
1000138860,48231
1000138884,30633
1000138895,11100
1000138908,24017
1000138970,50124
1000138978,45510
1000139010,15508
1000139184,28053
1000139226,13297
1000139463,35871
1000139473,22400
1000139499,67666
1000139525,36903
1000139850,41789
1000139998,28699
1000140022,22586
1000140108,33245
1000140174,50572
1000140203,45191
1000140226,45291
1000140256,31923
1000140303,27517
1000140332,36755
1000140423,32202
1000140500,34177
1000140616,34895
1000140691,44191
1000140692,41439
1000140905,67542
1000141019,15350
1000141072,44540
1000141121,66887
1000141165,24883
1000141278,41704
1000141305,54498
1000141343,32966
1000141379,67398
1000141394,48068
1000141400,44506
1000141414,35953
1000141430,39487
1000141448,32866
1000141496,42379
1000141755,62669
1000142015,19871
1000142042,19969
1000142137,50542
1000142600,42410
1000142663,47976
1000142737,36924
1000142748,38726
1000143253,25798
1000143355,22185
1000143390,25559
1000143456,28332
1000143477,41481
1000143487,29552
1000143514,32866
1000143645,49790
1000143701,22620
1000143734,23832
1000143810,42955
1000143900,53546
1000144054,18333
1000144065,36251
1000144139,35491
1000144310,33010
1000144730,32309
1000144838,36258
1000144879,41640
1000144935,45599
1000145127,24183
1000145361,39346
1000145374,25636
1000145413,26343
1000145551,23415
1000145686,29526
1000145689,44644
1000145829,17489
1000145843,38325
1000145851,34261
1000145861,36736
1000145956,29297
1000146095,32686
1000146143,20036
1000146163,37895
1000146181,48501
1000146230,28527
1000146270,47705
1000146344,42999
1000146495,44242
1000146525,39686
1000146757,29855
1000146808,37698
1000146919,43835
1000146999,37876
1000147116,15852
1000147206,34756
1000147235,43001
1000147289,50822
1000147395,33410
1000147410,14421
1000147437,45459
1000147496,49918
1000147513,44975
1000147704,21649
1000147767,39900
1000148333,29035
1000148803,52873
1000148920,33846
1000148954,18475
1000149063,29088
1000149177,49670
1000149354,34923
1000149461,20939
1000149490,46712
1000149491,16037
1000149609,37276
1000149643,44892
1000149676,21368
1000150000,30402
1000150180,35370
1000150504,18652
1000150614,36753
1000150655,28991
1000150711,42997
1000150738,56678
1000150755,46984
1000150801,55105
1000150818,65506
1000150904,42191
1000151381,20895
1000151467,30721
1000151775,56206
1000151814,25440
1000151851,24143
1000151913,17168
1000151956,24175
1000152436,24184
1000152512,45841
1000152534,35080
1000152613,35449
1000152615,40841
1000152620,27285
1000152626,20689
1000152649,37511
1000152768,55501
1000152900,41162
1000152918,30000
1000152937,37304
1000153015,42044
1000153046,29185
1000153072,46643
1000153466,20893
1000153589,44541
1000153619,70680
1000153802,52627
1000153846,32066
1000154024,32779
1000154076,34397
1000154115,47827
1000154203,47417
1000154267,58124
1000154393,30307
1000154518,23521
1000154551,27011
1000154566,22241
1000154575,26728
1000154629,37837
1000154696,61334
1000154773,38523
1000154874,19942
1000154882,40101
1000154941,22376
1000155045,44744
1000155153,48955
1000155158,53426
1000155336,27276
1000155551,35050
1000155638,42739
1000155648,29552
1000155740,40338
1000155833,42579
1000155948,20008
1000156020,33006
1000156067,19154
1000156611,15244
1000156819,49718
1000156983,35561
1000157060,42394
1000157063,39739
1000157171,9714
1000157252,36067
1000157294,53722
1000157308,23538
1000157385,24805
1000157429,30719
1000157446,39963
1000157452,22770
1000157686,47087
1000157977,64163
1000158008,29246
1000158211,72005
1000158528,26388
1000158635,26580
1000158646,17645
1000158657,35207
1000158775,40313
1000159152,28767
1000159261,18041
1000159367,43670
1000159458,47890
1000159602,39682
1000159653,35683
1000159783,36214
1000159924,44382
1000160271,30717
1000160333,50430
1000160343,29959
1000160366,41319
1000160371,29520
1000160615,27157
1000160697,37688
1000160837,32166
1000160879,32119
1000161300,23205
1000161491,34845
1000161842,54397
1000161917,32110
1000162037,12728
1000162070,71866
1000162078,37438
1000162191,22533
1000162213,26750
1000162410,40423
1000162433,39151
1000162489,38030
1000162499,42963
1000162617,38135
1000162709,37897
1000163124,38851
1000163183,50228
1000163246,44237
1000163391,29727
1000163561,41048
1000163755,36590
1000163779,30925
1000164064,41105
1000164121,37843
1000164197,21239
1000164276,38977
1000164404,89905
1000164413,42905
1000164425,28157
1000164486,48534
1000164751,25245
1000165052,24700
1000165526,20799
1000165541,65224
1000165570,31873
1000165585,62362
1000165588,63228
1000165597,28265
1000165789,33414
1000165840,48937
1000165993,44612
1000166039,25460
1000166048,32579
1000166370,27164
1000166433,38486
1000166551,45044
1000166556,23976
1000166560,58136
1000166583,54752
1000166589,31745
1000166813,69815
1000166855,19353
1000166904,26713
1000166978,66721
1000167069,44015
1000167092,28845
1000167152,43527
1000167162,40368
1000167181,29750
1000167189,28829
1000167206,44069
1000167236,35011
1000167931,33967
1000167936,33787
1000167967,25666
1000167968,25231
1000168002,28335
1000168343,32407
1000168466,67519
1000168499,51800
1000168625,14568
1000168696,31458
1000168765,31547
1000169176,26793
1000169200,52745
1000169257,45789
1000169823,32315
1000170005,57427
1000170138,63304
1000170210,33603
1000170255,27287
1000170319,46578
1000170354,16724
1000170532,39615
1000170535,52257
1000170549,54447
1000170581,40734
1000170753,62639
1000170791,34566
1000171078,39122
1000171228,38643
1000171260,34309
1000171320,25963
1000171433,18878
1000171484,41693
1000171511,27740
1000171513,52155
1000171515,38406
1000171581,33967
1000171653,34259
1000171660,26906
1000171672,17427
1000171770,50620
1000171784,33553
1000171818,35706
1000172743,35217
1000172946,48181
1000172984,16382
1000173158,27457
1000173372,21953
1000173419,35004
1000173447,47495
1000173480,41113
1000173777,39225
1000173830,41222
1000173969,26484
1000174030,24835
1000174035,37010
1000174449,33657
1000174464,32305
1000174466,36027
1000174536,25749
1000174559,35757
1000174594,26346
1000174599,48306
1000174646,24763
1000174678,51916
1000174871,19047
1000175313,24834
1000175975,18722
1000175999,21221
1000176078,21388
1000176079,39108
1000176147,29377
1000176242,27562
1000176255,26030
1000176288,24064
1000176320,76200
1000176347,30015
1000176384,55859
1000176561,31066
1000176745,39506
1000176763,31194
1000176852,23421
1000176992,42161
1000177230,34242
1000177265,28487
1000177394,25026
1000177500,36567
1000177590,26909
1000177770,37366
1000178774,26271
1000178852,51083
1000179060,15665
1000179134,30103
1000179157,18122
1000179178,29256
1000179299,37355
1000179357,35417
1000179375,26782
1000179755,43321
1000179902,47010
1000179937,39670
1000180113,34476
1000180415,32739
1000180536,30737
1000180616,38730
1000180777,54182
1000181248,34796
1000181265,77012
1000181269,16008
1000181319,65205
1000181443,42910
1000181610,30108
1000181981,89884
1000182482,62716
1000182702,51564
1000182827,40671
1000183061,17329
1000183136,78067
1000183544,26750
1000183644,31511
1000183648,37518
1000183717,53180
1000183879,71151
1000184030,38039
1000184053,49644
1000184096,46201
1000184306,17734
1000184328,43950
1000184440,22115
1000184462,60612
1000184815,20417
1000184875,33214
1000185012,32636
1000185557,33874
1000185575,40625
1000185698,33395
1000185748,40438
1000185759,26210
1000185838,33095
1000185930,39048
1000185931,45582
1000185982,53514
1000186080,34014
1000186313,32123
1000186687,41700
1000186757,29566
1000186988,22750
1000187249,33158
1000187260,46271
1000187297,30940
1000187321,39630
1000187322,55180
1000187357,50101
1000187498,31410
1000187598,31105
1000187633,22009
1000187805,38127
1000188019,27729
1000188050,30820
1000188211,17799
1000188257,19651
1000188561,26298
1000188563,32112
1000188732,34151
1000189061,32830
1000189271,25431
1000189514,31287
1000189697,29544
1000189766,37503
1000189875,33259
1000189937,31725
1000189971,43185
1000189995,39187
1000190018,50998
1000190067,49185
1000190128,54714
1000190207,40884
1000190213,31308
1000190220,23874
1000190259,40036
1000190266,44636
1000190336,58477
1000190398,21318
1000190899,32324
1000190956,39644
1000191129,37244
1000191217,44472
1000191243,24723
1000191540,12138
1000191555,44393
1000191601,20738
1000191660,32388
1000191662,63028
1000191675,44921
1000191744,30696
1000191921,45647
1000192052,49043
1000192088,37503
1000192225,27611
1000192303,27547
1000192325,31588
1000192496,31935
1000192517,44027
1000192709,41443
1000192889,56230
1000192896,45365
1000192994,26669
1000193006,27115
1000193019,52356
1000193039,33903
1000193041,38391
1000193050,65544
1000193105,39873
1000193405,62649
1000193637,47392
1000194022,33885
1000194158,54473
1000194170,44599
1000194214,36657
1000194308,41273
1000194327,23731
1000194402,17616
1000194411,33628
1000194522,39287
1000194678,33725
1000194810,40751
1000195172,37076
1000195367,36496
1000195485,27118
1000195605,53291
1000195696,20392
1000195748,53232
1000195754,36790
1000195755,45785
1000195912,43944
1000196225,46372
1000196240,41858
1000196376,39383
1000196959,33571
1000197058,64539
1000197157,29322
1000197184,32881
1000197533,38381
1000197640,16020
1000197757,36725
1000197948,22256
1000197950,25847
1000198011,27717
1000198190,37698
1000198366,32992
1000198458,65120
1000198464,46019
1000198516,49409
1000198556,19567
1000199158,20751
1000199264,29711
1000199436,26987
1000199442,33697
1000199478,29792
1000199499,20458
1000199519,25501
1000199578,31746
1000199590,31006
1000200302,22016
1000200440,59735
1000200450,45180
1000200468,36653
1000200472,62561
1000200500,44232
1000200946,35934
1000200969,41503
1000201205,44345
1000201278,24489
1000201634,46317
1000201659,27834
1000201914,46080
1000202064,23261
1000202192,20745
1000202201,27429
1000202246,24951
1000202269,56802
1000202275,45594
1000202343,31869
1000202406,26784
1000202438,50157
1000202505,42641
1000202519,39016
1000202561,22533
1000202707,48961
1000202747,25535
1000203012,33644
1000203144,67954
1000203335,30937
1000203341,38217
1000203370,20654
1000203432,40648
1000203587,37874
1000203589,19124
1000203692,44334
1000203867,48873
1000204409,32327
1000204630,43876
1000204841,37320
1000204874,48642
1000204947,22290
1000204976,80790
1000205086,67532
1000205094,38391
1000205097,28878
1000205663,40426
1000205671,40471
1000205766,44640
1000206194,18833
1000206214,33132
1000206281,43872
1000206306,43778
1000206832,25420
1000207066,37089
1000207073,48520
1000207365,22229
1000207421,41681
1000207460,39372
1000207491,19741
1000207499,47629
1000207518,33064
1000207528,42932
1000208235,14614
1000208350,40083
1000208795,33750
1000208811,37862
1000209001,33226
1000209002,25654
1000209008,60083
1000209068,48191
1000209290,36659
1000209366,72079
1000209822,31726
1000209867,26777
1000210553,29222
1000210561,24323
1000210587,18395
1000210824,43902
1000210878,21236
1000210900,38250
1000210938,39748
1000210987,19170
1000211022,39154
1000211028,15003
1000211097,35005
1000211106,34986
1000211136,45815
1000211142,60873
1000211257,39658
1000211514,43573
1000211584,35304
1000211673,25583
1000211692,30549
1000211835,27453
1000211983,30715
1000212084,35595
1000212087,22150
1000212104,22754
1000212232,46352
1000212233,25074
1000212263,42937
1000212264,41801
1000212351,54784
1000212592,34323
1000212651,49200
1000213004,30376
1000213085,28709
1000213389,53138
1000213390,32765
1000213459,35576
1000214269,52377
1000214365,41171
1000214385,38819
1000214838,29220
1000214901,35702
1000214966,29879
1000215044,61833
1000215050,44896
1000215080,33311
1000215132,36998
1000215168,14009
1000215293,60168
1000215350,38453
1000216033,26858
1000216146,22631
1000216259,60034
1000216325,47002
1000216348,44696
1000216356,24100
1000216365,55629
1000216401,77924
1000216509,38909
1000217027,48554
1000217148,46899
1000217191,25077
1000217206,33623
1000217217,43563
1000217352,23093
1000217624,74852
1000217666,19517
1000217672,41033
1000217750,55903
1000217793,29190
1000217971,33380
1000218021,35877
1000218063,35341
1000218328,41044
1000218506,34869
1000218622,34593
1000218651,47705
1000218666,47293
1000218857,47284
1000219610,55504
1000219698,56137
1000219871,20288
1000219889,51550
1000219894,35847
1000219922,47613
1000219958,42742
1000219961,14509
1000219998,46427
1000220029,25617
1000220035,37007
1000220264,41146
1000220279,55624
1000220518,17242
1000220543,24558
1000220667,61764
1000220780,50048
1000220828,19955
1000220842,39484
1000221067,53782
1000221242,47960
1000221293,49993
1000221319,29602
1000221320,43852
1000221326,31496
1000221332,30391
1000221380,30165
1000221389,49664
1000221435,52699
1000221438,33118
1000221450,38531
1000221470,53993
1000221517,52201
1000221565,36049
1000221587,55844
1000221616,42541
1000221633,24792
1000221784,37467
1000222156,26752
1000222162,35614
1000222280,87762
1000222298,36677
1000222403,36630
1000222454,53342
1000222553,21403
1000222728,39159
1000222730,50581
1000222758,13931
1000222912,18791
1000222968,30061
1000223185,42141
1000223201,41922
1000223222,48933
1000223229,26997
1000223602,30929
1000223608,52973
1000223620,43437
1000223685,38900
1000223734,72138
1000223810,53027
1000223850,32234
1000223948,53656
1000224398,15952
1000224984,28697
1000224995,56848
1000225012,37375
1000225157,35008
1000225178,45396
1000225261,63480
1000225280,19049
1000225322,22870
1000225335,44597
1000225520,44025
1000225525,35935
1000225611,36150
1000225695,55350
1000225979,30369
1000226126,64703
1000226261,54732
1000226332,18716
1000226347,19700
1000226512,36335
1000226573,29883
1000226650,39455
1000226817,130910
1000227263,60023
1000227348,29069
1000227490,39560
1000227502,54261
1000227575,30861
1000228379,44233
1000228583,27651
1000228736,46229
1000228742,31443
1000228920,55888
1000228923,11813
1000228924,25880
1000228937,34870
1000228958,28269
1000229254,22177
1000229271,40605
1000229423,27778
1000229456,31771
1000229506,39899
1000229515,35854
1000229690,37817
1000229925,53115
1000230029,22515
1000230078,28032
1000230126,24759
1000230186,26199
1000230281,46747
1000230542,35630
1000230601,27974
1000230839,25802
1000230892,38093
1000231043,40487
1000231102,45363
1000231154,42162
1000231263,22680
1000231276,33580
1000231286,45440
1000231390,23299
1000231879,58357
1000232036,25770
1000232129,34851
1000232154,31573
1000232176,50781
1000232255,20243
1000232553,65933
1000232568,43597
1000233035,60450
1000233061,35273
1000233249,51310
1000233501,26652
1000233612,26841
1000233654,54674
1000233659,15249
1000233667,20239
1000233745,49655
1000233907,56269
1000234337,31561
1000234346,41286
1000234433,16779
1000234459,28514
1000234479,21216
1000234537,51609
1000234553,58625
1000234861,22871
1000234911,23250
1000235152,11903
1000235179,29052
1000235180,34040
1000235233,19924
1000235242,51010
1000235337,44383
1000235361,37834
1000235373,45063
1000236037,39024
1000236038,29110
1000236410,71543
1000236707,41217
1000236839,18289
1000236978,19696
1000237013,58964
1000237147,32559
1000237610,28117
1000237675,28056
1000237778,55723
1000237865,33458
1000238649,64784
1000238692,55191
1000238816,16366
1000238970,44710
1000238994,16733
1000239034,32421
1000239042,58196
