_id,overall_stats.battles
1000010892,3557
1000011053,4810
1000011180,5801
1000011287,1436
1000011368,4309
1000011412,5157
1000011545,2036
1000011584,687
1000011615,1328
1000011634,1961
1000011664,258
1000011674,525
1000011681,648
1000011708,6764
1000011734,1419
1000011747,2276
1000011771,2702
1000011777,2616
1000011935,5795
1000011949,5678
1000011990,1885
1000012027,251
1000012033,2013
1000012076,1264
1000012085,1061
1000012111,2866
1000012159,2665
1000012160,393
1000012189,1326
1000012214,1112
1000012353,1772
1000012660,1503
1000012860,4951
1000012904,13685
1000013030,720
1000013064,3335
1000013065,10331
1000013107,1351
1000013358,2246
1000013515,6031
1000013609,2689
1000013615,4560
1000013618,765
1000013703,1872
1000013812,1379
1000013857,1289
1000013861,3752
1000013923,723
1000013949,701
1000013991,996
1000014051,1391
1000014100,2461
1000014214,2412
1000014547,3638
1000014660,1748
1000014789,1365
1000015034,1845
1000015063,6048
1000015090,1098
1000015100,328
1000015107,1870
1000015116,6988
1000015143,1685
1000015185,12874
1000015196,535
1000015224,2164
1000015232,4847
1000015241,1235
1000015338,4256
1000015375,2726
1000015443,1735
1000015682,2635
1000015847,2266
1000015920,6403
1000015932,5994
1000015966,4303
1000016057,786
1000016181,8850
1000016211,2833
1000016289,3185
1000016365,1888
1000016469,848
1000016502,846
1000016589,5908
1000016590,3198
1000016606,2946
1000016632,1064
1000016655,1887
1000016709,709
1000016715,7862
1000016743,3907
1000016850,10886
1000016999,7973
1000017066,1573
1000017078,2959
1000017117,3519
1000017138,1378
1000017174,2592
1000017196,8146
1000017321,894
1000017340,5560
1000017351,356
1000017391,15316
1000017433,8862
1000017461,16196
1000017474,829
1000017493,695
1000017565,1504
1000017659,3356
1000017812,1089
1000018109,11738
1000018239,3814
1000018262,1431
1000018355,945
1000018584,3233
1000018878,894
1000019001,1478
1000019232,2893
1000019495,1365
1000019500,324
1000019584,1213
1000019884,2946
1000019945,939
1000019971,1337
1000019996,680
1000020000,539
1000020024,2793
1000020052,6031
1000020062,6992
1000020073,2001
1000020088,752
1000020141,1731
1000020182,4717
1000020189,1898
1000020266,1005
1000020325,223
1000020371,3213
1000020390,759
1000020410,2526
1000020936,4340
1000021104,372
1000021105,6371
1000021197,11553
1000021317,208
1000021422,6930
1000021430,10664
1000021522,1267
1000021542,3095
1000021579,5784
1000021621,1204
1000021654,1885
1000021657,136
1000021676,1031
1000021802,608
1000021880,5748
1000021920,3161
1000021956,2158
1000022183,895
1000022223,4215
1000022351,7713
1000022405,6983
1000022462,1632
1000022491,1012
1000022525,268
1000022599,1259
1000022611,531
1000022660,1958
1000022681,2038
1000022720,4636
1000022728,5552
1000022880,1618
1000022896,372
1000022934,210
1000022955,253
1000022968,2530
1000023029,362
1000023058,670
1000023236,1901
1000023301,990
1000023357,1834
1000023430,900
1000023465,155
1000023585,1441
1000023600,6037
1000023674,1742
1000024260,2089
1000024369,397
1000024392,3113
1000024450,1184
1000024460,8188
1000024554,685
1000024680,1426
1000024701,636
1000024713,1950
1000024729,2021
1000024833,5816
1000024842,3505
1000024854,736
1000024906,627
1000024928,2692
1000024973,8229
1000024984,446
1000025043,3849
1000025101,3106
1000025133,3236
1000025280,5115
1000025322,2469
1000025323,2373
1000025544,584
1000025569,1787
1000025571,1963
1000025587,2426
1000025667,592
1000025704,6416
1000025705,2950
1000026501,2097
1000026805,2512
1000026862,6675
1000026967,848
1000027002,678
1000027016,2217
1000027071,729
1000027114,1775
1000027156,684
1000027246,1252
1000027295,228
1000027309,4164
1000027319,3237
1000027331,4666
1000027391,708
1000027510,257
1000027527,5300
1000027592,1350
1000027611,329
1000027666,7354
1000027689,2054
1000027702,1131
1000028062,835
1000028099,1714
1000028157,5746
1000028294,691
1000028433,1665
1000028488,5007
1000028522,1400
1000028523,5659
1000028525,5393
1000028535,107
1000028544,5809
1000028582,4573
1000028587,1337
1000028609,1530
1000028676,4762
1000028698,1875
1000028708,3787
1000028731,2335
1000028755,4607
1000028789,4848
1000028796,8367
1000028798,3009
1000028835,3014
1000028839,1168
1000028895,4599
1000028927,663
1000028975,4677
1000028979,3910
1000028983,2736
1000029057,700
1000029059,3452
1000029077,105
1000029106,1280
1000029108,121
1000029185,3221
1000029222,15806
1000029245,174
1000029579,2810
1000029778,4666
1000029782,7197
1000029807,1670
1000029864,112
1000029993,2484
1000030009,1362
1000030047,5208
1000030051,287
1000030086,394
1000030088,5929
1000030147,1547
1000030161,1256
1000030185,9164
1000030189,7098
1000030194,625
1000030205,4101
1000030263,2981
1000030272,2514
1000030287,2644
1000030296,862
1000030327,2072
1000030400,4641
1000030417,4692
1000030514,4091
1000030633,8119
1000030727,5731
1000030951,115
1000031016,902
1000031156,148
1000031222,3099
1000031240,208
1000031246,3294
1000031254,3194
1000031280,3761
1000031282,6805
1000031296,3279
1000031348,14473
1000031361,229
1000031401,4919
1000031411,5090
1000031430,3132
1000031476,511
1000031486,3523
1000031583,443
1000031609,2683
1000031775,142
1000031872,1989
1000032000,2100
1000032048,179
1000032055,1836
1000032194,2986
1000032209,3586
1000032236,106
1000032279,1282
1000032291,6610
1000032301,7806
1000032311,360
1000032321,2758
1000032362,2639
1000032382,2252
1000032392,623
1000032455,6465
1000032588,4372
1000032624,2281
1000032831,3194
1000033083,1069
1000033096,14034
1000033133,5808
1000033141,395
1000033146,3429
1000033157,4344
1000033162,175
1000033181,137
1000033196,1415
1000033254,14714
1000033538,3203
1000033608,3927
1000033612,178
1000033899,2966
1000034086,1802
1000034148,3775
1000034233,2329
1000034308,3747
1000034312,4001
1000034376,4299
1000034384,2117
1000034389,5643
1000034410,1621
1000034482,5169
1000034672,3881
1000034685,7021
1000034855,799
1000035070,1340
1000035155,5278
1000035188,220
1000035194,2574
1000035286,1532
1000035319,747
1000035488,6179
1000035489,475
1000035528,5170
1000035529,400
1000035603,1433
1000035637,891
1000035666,391
1000035667,2653
1000035809,6892
1000035874,2724
1000035889,500
1000035957,5143
1000035961,537
1000035963,3677
1000035995,1861
1000036024,4649
1000036041,2876
1000036118,1856
1000036130,702
1000036131,6167
1000036326,8368
1000036492,1667
1000036757,263
1000036768,808
1000036815,657
1000036926,790
1000037006,838
1000037054,1906
1000037073,3945
1000037135,3422
1000037141,7291
1000037187,427
1000037207,8823
1000037213,2719
1000037231,3240
1000037232,6414
1000037242,3684
1000037275,3015
1000037560,824
1000037720,13126
1000037747,8414
1000037778,1075
1000037895,510
1000037976,6587
1000038077,1100
1000038498,2942
1000038591,1191
1000038689,286
1000038714,239
1000038776,6035
1000038781,5391
1000038783,2212
1000038841,4870
1000038951,1341
1000038961,373
1000038969,150
1000039139,7347
1000039147,2272
1000039279,322
1000039310,4963
1000039379,744
1000039675,329
1000039897,1280
1000039908,14988
1000039956,295
1000039961,2470
1000039990,4112
1000040004,816
1000040020,11421
1000040053,2867
1000040065,350
1000040111,1599
1000040113,875
1000040319,312
1000040339,1278
1000040437,5448
1000040519,1249
1000040572,1022
1000040604,3127
1000040630,4315
1000040638,1187
1000040640,1605
1000040728,963
1000040780,7093
1000040807,2408
1000040850,378
1000040901,127
1000040947,3922
1000041051,1884
1000041056,1017
1000041180,2020
1000041190,118
1000041214,3840
1000041278,652
1000041283,6511
1000041302,792
1000041319,4440
1000041337,2845
1000041357,252
1000041526,1183
1000041576,1319
1000041766,1574
1000041849,15314
1000042087,257
1000042130,627
1000042229,2928
1000042508,2873
1000042543,662
1000042556,2204
1000042642,2176
1000042658,792
1000042675,5180
1000042721,3559
1000042751,1875
1000042763,1420
1000042798,4578
1000042808,3032
1000042815,6440
1000042823,2756
1000042888,2496
1000042987,1107
1000043307,1923
1000043648,4554
1000043706,1791
1000043760,255
1000043843,1833
1000043900,2675
1000043938,319
1000043943,12757
1000043956,2272
1000043986,2443
1000044173,11048
1000044385,1643
1000044433,1511
1000044532,3376
1000044566,1403
1000044633,5921
1000044638,4061
1000044785,4404
1000044933,187
1000044975,4953
1000044977,769
1000044979,4490
1000044984,1785
1000045048,259
1000045592,4159
1000045754,729
1000045760,2408
1000045940,3132
1000045958,4259
1000045970,4213
1000045978,3184
1000045983,5830
1000045994,3135
1000046013,955
1000046036,523
1000046210,2020
1000046213,8088
1000046304,649
1000046432,1382
1000046587,4178
1000046606,547
1000046625,2681
1000046818,3436
1000046852,638
1000047007,4546
1000047037,2872
1000047150,2779
1000047163,1669
1000047210,1783
1000047246,2736
1000047289,174
1000047301,2102
1000047359,315
1000047366,3594
1000047407,1116
1000048222,6667
1000048377,633
1000049135,127
1000049230,3850
1000049334,2129
1000049385,2517
1000049386,1032
1000049414,6373
1000049456,8157
1000049542,653
1000049545,3531
1000049548,1873
1000050008,546
1000050158,11285
1000050468,547
1000050549,635
1000050605,4877
1000050820,1725
1000050909,779
1000050916,656
1000050923,3788
1000050942,513
1000050992,756
1000051005,2826
1000051059,323
1000051082,2254
1000051095,1340
1000051488,495
1000051495,163
1000051618,4498
1000051720,1803
1000051728,2100
1000051757,2645
1000051809,1627
1000052236,1266
1000052240,318
1000052311,5513
1000052426,1145
1000052456,359
1000052463,1141
1000052481,4187
1000052502,4305
1000052683,3747
1000052959,922
1000053447,7776
1000053463,390
1000053468,3227
1000053478,656
1000053557,1303
1000053561,2575
1000053598,5052
1000053618,1670
1000053620,1623
1000053640,1249
1000053651,241
1000053672,5847
1000053678,329
1000053682,5779
1000053823,4133
1000054106,1273
1000054405,499
1000054446,1493
1000054466,11215
1000054510,1856
1000054532,4360
1000054593,792
1000054701,397
1000054710,1347
1000054713,1696
1000054723,2154
1000054728,5640
1000054737,6702
1000054751,477
1000054755,2559
1000054812,5837
1000054842,434
1000054848,6516
1000055112,1918
1000055175,1908
1000055333,3600
1000055403,2355
1000055577,2187
1000055594,729
1000055654,8104
1000055656,2005
1000055699,1467
1000055842,6451
1000055896,2825
1000055898,989
1000055928,1656
1000055933,140
1000055944,4074
1000055947,1662
1000056044,3184
1000056101,3838
1000056200,939
1000056437,965
1000056493,493
1000056577,316
1000056693,1025
1000056710,1608
1000056778,2559
1000056862,1064
1000057139,643
1000057183,8813
1000057185,1783
1000057199,3373
1000057435,165
1000057502,1976
1000057594,2871
1000057938,4375
1000058036,4972
1000058120,592
1000058163,5488
1000058175,5288
1000058341,2895
1000058420,313
1000058477,646
1000058916,635
1000059232,2095
1000059480,814
1000059669,2157
1000059693,960
1000059710,4848
1000059783,8336
1000059798,1288
1000059883,4049
1000059892,2313
1000059904,523
1000059958,6356
1000059978,1015
1000059987,3098
1000060262,3067
1000060314,4181
1000060382,7787
1000060426,531
1000060441,2053
1000060449,5826
1000060464,2560
1000060539,3880
1000060572,1383
1000060592,8939
1000060606,4328
1000060676,511
1000060915,210
1000061119,1192
1000061142,2990
1000061159,965
1000061168,887
1000061347,1517
1000061355,1524
1000061432,797
1000061441,797
1000061474,472
1000061485,909
1000061497,1008
1000061499,1914
1000061505,2749
1000061538,4243
1000061941,794
1000061997,2766
1000062074,2628
1000062198,173
1000062200,1248
1000062334,7682
1000062410,594
1000062513,7454
1000062548,3161
1000062558,768
1000062630,565
1000063078,7504
1000063154,2056
1000063251,1386
1000063389,1426
1000063451,527
1000063467,1366
1000063488,9114
1000063637,278
1000063653,4708
1000063882,2502
1000064032,2153
1000064061,3113
1000064132,6765
1000064383,5211
1000064443,4593
1000064446,3081
1000064482,6767
1000064522,1090
1000064540,2840
1000064555,4543
1000064563,5578
1000064591,5063
1000064638,2932
1000064655,6925
1000064726,4942
1000065234,1385
1000065551,1264
1000065640,5363
1000065733,2249
1000065782,1846
1000065830,840
1000065834,784
1000065940,1600
1000066130,2479
1000066285,993
1000066337,4878
1000066422,1257
1000066699,3058
1000066702,786
1000066777,2715
1000066800,3223
1000066828,1104
1000066829,4933
1000066850,253
1000066863,944
1000067188,302
1000067287,4039
1000067377,1649
1000067478,795
1000067508,1177
1000067568,553
1000067601,1124
1000067611,750
1000067620,5014
1000067782,1303
1000067830,595
1000067860,3022
1000067969,308
1000068014,247
1000068183,8793
1000068225,2196
1000068247,5443
1000068290,2237
1000068464,1390
1000068633,442
1000068699,1591
1000068702,7900
1000068761,4767
1000068785,670
1000068788,2464
1000068792,1356
1000068929,8012
1000069053,762
1000069067,6220
1000069312,2477
1000069401,503
1000069450,1185
1000069517,1046
1000069553,477
1000069856,3191
1000069965,1904
1000069971,2576
1000070001,4968
1000070017,8009
1000070022,2312
1000070046,870
1000070083,715
1000070236,9402
1000070670,7717
1000070699,4601
1000070749,704
1000070792,281
1000070899,1960
1000071005,192
1000071019,499
1000071189,4091
1000071311,2633
1000071316,750
1000071354,1136
1000071395,5792
1000071410,551
1000071610,271
1000071629,1099
1000071738,3573
1000071747,3593
1000071750,769
1000071768,2617
1000071772,2065
1000072000,2141
1000072030,1392
1000072266,958
1000072462,823
1000072469,4624
1000072490,436
1000072818,550
1000072884,5819
1000072983,2846
1000073153,5075
1000073157,628
1000073352,790
1000073480,5546
1000073493,3828
1000073529,12747
1000073634,910
1000073732,1923
1000073770,980
1000073776,301
1000073966,1855
1000074151,1049
1000074253,153
1000074275,6631
1000074285,542
1000074405,8979
1000074471,2589
1000074495,929
1000074561,1496
1000074564,4316
1000074775,544
1000074821,252
1000075064,3462
1000075147,5487
1000075223,208
1000075279,3112
1000075345,1210
1000075403,5405
1000075452,2314
1000075522,1333
1000075566,5189
1000075567,1535
1000075637,1655
1000075655,694
1000075723,279
1000075740,5643
1000075742,8415
1000075760,569
1000075769,583
1000075795,3739
1000075819,881
1000075824,7591
1000075914,2161
1000075929,4487
1000075976,3668
1000075985,806
1000076013,418
1000076035,1328
1000076075,3289
1000076127,1215
1000076185,3374
1000076200,1442
1000076262,1354
1000076293,4368
1000076324,6938
1000076335,1216
1000076342,8262
1000076383,4511
1000076387,603
1000076398,1747
1000076431,683
1000076432,3877
1000076488,847
1000076505,537
1000076522,3574
1000076579,1926
1000076612,6203
1000076645,4614
1000076663,2281
1000076677,5451
1000076707,822
1000076750,1111
1000076781,654
1000076875,13738
1000076976,828
1000077082,3193
1000077097,5512
1000077229,3061
1000077268,1948
1000077307,1455
1000077355,168
1000077465,2102
1000077509,2305
1000077527,1659
1000077560,3355
1000077628,9059
1000077673,3091
1000077846,3711
1000077987,2263
1000078124,4311
1000078184,4076
1000078414,2161
1000078580,2163
1000078800,2848
1000079205,1658
1000079220,478
1000079260,2598
1000079282,3551
1000079311,2509
1000079340,3951
1000079352,4005
1000079360,6021
1000079366,2178
1000079441,2164
1000079624,328
1000080084,1450
1000080126,4216
1000080378,6778
1000080408,1251
1000080463,744
1000080515,1173
1000080613,2987
1000080707,877
1000080725,577
1000080731,1883
1000080750,1003
1000080760,7017
1000080793,277
1000080807,4754
1000080873,4925
1000080971,8558
1000080980,1733
1000081110,4889
1000081500,970
1000081538,1321
1000081676,6094
1000081727,3854
1000081774,424
1000081778,1696
1000081830,528
1000081845,5278
1000081927,3075
1000081931,191
1000081966,3779
1000081998,276
1000082020,7842
1000082189,3130
1000082306,3768
1000082558,4271
1000082863,7044
1000082926,175
1000082970,7018
1000083025,1580
1000083097,4302
1000083296,12463
1000083634,4029
1000083731,3831
1000083742,4955
1000083751,682
1000083773,2553
1000083892,3474
1000084183,2302
1000084188,1772
1000084422,310
1000084747,371
1000084854,963
1000084858,1673
1000084887,768
1000084893,652
1000085012,4319
1000085023,895
1000085114,716
1000085154,716
1000085177,3170
1000085239,227
1000085252,7388
1000085268,4980
1000085391,3685
1000085857,6057
1000085880,1085
1000085884,920
1000085947,5230
1000086048,877
1000086139,420
1000086244,1885
1000086267,3444
1000086331,1568
1000086482,1936
1000086553,2486
1000086651,1312
1000086701,4371
1000086795,582
1000086927,684
1000086938,3315
1000087184,2246
1000087239,3052
1000087329,1456
1000087342,3342
1000087445,214
1000087487,2039
1000087501,2681
1000087507,2759
1000087546,5357
1000087584,2736
1000087643,5217
1000087796,4207
1000087820,1210
1000087953,3489
1000088035,5440
1000088108,308
1000088128,1061
1000088201,547
1000088230,2182
1000088303,4148
1000088479,299
1000088505,752
1000088624,2827
1000088670,1248
1000088722,3721
1000088764,2465
1000088800,3536
1000088899,172
1000089059,5431
1000089139,1985
1000089429,581
1000089492,303
1000089495,10626
1000089652,4506
1000089688,1830
1000089715,2606
1000089729,821
1000089780,1032
1000089808,1893
1000089855,3779
1000089919,1635
1000089934,6833
1000089952,5356
1000089978,776
1000089993,795
1000090007,1999
1000090090,875
1000090157,3199
1000090185,9568
1000090478,337
1000090745,1500
1000090952,4984
1000090972,1328
1000090990,1915
1000091081,2015
1000091207,6042
1000091214,1178
1000091230,244
1000091328,220
1000091393,8205
1000091402,2873
1000091495,2641
1000091740,7888
1000091793,3001
1000091797,1155
1000091827,5576
1000091844,2429
1000091982,2478
1000092114,4769
1000092593,8939
1000092695,3204
1000092730,1529
1000092835,2530
1000092855,7667
1000092917,1703
1000092925,2243
1000092931,447
1000092939,2131
1000092945,4390
1000093019,3911
1000093027,1039
1000093048,3254
1000093068,3156
1000093135,201
1000093167,2480
1000093190,4640
1000093218,105
1000093256,2952
1000093262,575
1000093475,3810
1000093515,1108
1000093595,2537
1000093835,598
1000093951,11427
1000094070,3845
1000094117,3262
1000094202,4561
1000094315,1372
1000094336,2996
1000094349,2422
1000094351,8449
1000094372,3985
1000094424,182
1000094438,3355
1000094527,1437
1000094877,4091
1000095014,1085
1000095286,9365
1000095437,992
1000095454,8664
1000095527,1948
1000095660,11475
1000095823,763
1000095852,4329
1000095872,1777
1000095923,650
1000095926,1353
1000095971,7371
1000096101,9563
1000096124,1400
1000096153,3703
1000096155,7801
1000096163,5044
1000096189,756
1000096192,286
1000096199,1047
1000096212,9482
1000096232,165
1000096303,240
1000096498,3196
1000096546,1051
1000096719,1475
1000097101,1351
1000097315,3291
1000097380,2975
1000097382,627
1000097524,819
1000097777,2525
1000097858,2396
1000097929,1239
1000098061,3320
1000098068,1359
1000098085,1814
1000098152,1372
1000098209,1659
1000098294,4143
1000098362,213
1000098421,634
1000098469,2183
1000098470,546
1000098533,2820
1000098702,5637
1000098771,1351
1000098796,1895
1000098840,3195
1000098927,1642
1000099309,6800
1000099356,269
1000099502,5648
1000099540,2273
1000099640,1005
1000099681,1645
1000099760,1182
1000099831,3507
1000099856,819
1000099864,5601
1000100001,1001
1000100024,5246
1000100095,2899
1000100149,3353
1000100184,1672
1000100186,934
1000100187,5655
1000100245,3707
1000100252,4732
1000100281,4686
1000100336,1364
1000100346,5431
1000100347,744
1000100351,2340
1000100405,5018
1000100477,9904
1000100485,621
1000100493,1888
1000100526,544
1000100550,3684
1000100570,311
1000100596,1872
1000100619,4947
1000100664,3971
1000100741,449
1000100784,582
1000100790,1590
1000100808,1321
1000100826,714
1000100850,926
1000100868,4874
1000100871,406
1000100893,10216
1000100931,8211
1000101006,392
1000101053,4495
1000101172,8866
1000101276,1922
1000101578,3266
1000101588,2846
1000101839,3302
1000102034,2255
1000102063,2290
1000102073,3811
1000102148,2401
1000102244,2472
1000102301,5156
1000102562,137
1000102622,5033
1000102664,1814
1000102670,1569
1000102977,651
1000103040,4642
1000103055,986
1000103111,817
1000103266,2001
1000103523,8958
1000103648,1663
1000103664,3371
1000103763,483
1000103915,3798
1000103934,2563
1000104066,3363
1000104071,3882
1000104228,613
1000104267,6569
1000104284,10327
1000104304,824
1000104385,496
1000104391,1059
1000104400,2464
1000104479,2126
1000104517,450
1000104551,939
1000104874,3541
1000104888,460
1000104901,2859
1000104949,2358
1000105051,11873
1000105054,5064
1000105144,12327
1000105301,4885
1000105420,4908
1000105519,3309
1000105595,403
1000105597,1811
1000105635,529
1000105652,1742
1000105672,2829
1000105690,6155
1000105704,543
1000106031,11014
1000106045,5342
1000106305,4668
1000106337,685
1000106562,7896
1000106575,854
1000106651,5656
1000106666,1138
1000106677,1885
1000106702,1242
1000106813,3772
1000106900,1932
1000107677,2275
1000107694,2339
1000107695,3425
1000107769,1051
1000108159,370
1000108489,2578
1000108519,2771
1000108541,1215
1000108563,3901
1000108592,1595
1000108635,1342
1000108757,750
1000108841,3447
1000108862,7535
1000108866,6479
1000108952,2717
1000108988,252
1000109124,1785
1000109217,979
1000109248,2333
1000109361,7547
1000109451,3007
1000109606,5988
1000110166,3599
1000110229,103
1000110292,3527
1000110392,5525
1000110496,1599
1000110507,6936
1000110642,1341
1000110731,3892
1000110768,3918
1000110939,1109
1000111043,586
1000111160,3368
1000111460,1289
1000111464,1378
1000111575,1445
1000111591,1186
1000111611,10810
1000111718,3929
1000112170,3925
1000112438,2202
1000112450,5704
1000112477,2231
1000112620,4912
1000113028,8637
1000113064,6254
1000113111,2732
1000113510,452
1000113552,2778
1000113563,188
1000113566,8899
1000113614,1668
1000113617,283
1000113946,306
1000113974,5983
1000114066,4105
1000114165,4092
1000114250,646
1000114566,819
1000114575,5314
1000114733,3467
1000114917,505
1000115183,157
1000115477,1050
1000115560,1627
1000115573,665
1000115699,3551
1000115768,3345
1000115837,3339
1000115861,7813
1000115896,2827
1000115902,426
1000116057,321
1000116503,697
1000116560,765
1000116599,1498
1000116619,584
1000116674,2177
1000116675,3413
1000116713,390
1000116835,1635
1000116993,3853
1000117192,335
1000117200,442
1000117287,3782
1000117297,5030
1000117360,4303
1000117636,5236
1000117942,1695
1000118051,356
1000118098,394
1000118175,4377
1000118193,6659
1000118198,2042
1000118322,831
1000118417,201
1000118433,984
1000118447,12384
1000118558,851
1000118682,395
1000118742,1044
1000119042,1532
1000119069,704
1000119085,492
1000119103,737
1000119105,3868
1000119131,8418
1000119160,14494
1000119204,4671
1000119221,172
1000119248,2528
1000119269,347
1000119276,2962
1000119288,271
1000119297,816
1000119300,1115
1000119315,175
1000119319,546
1000119335,2997
1000119381,464
1000119413,8327
1000119480,1334
1000119541,682
1000119578,4559
1000119580,904
1000119686,2236
1000119762,1014
1000120035,2373
1000120240,1939
1000120252,8589
1000120275,2413
1000120430,165
1000120459,775
1000120503,3490
1000120544,765
1000120665,1486
1000120797,3934
1000120845,679
1000121041,2172
1000121081,5224
1000121118,2080
1000121152,371
1000121187,693
1000121194,3734
1000121216,1673
1000121282,1358
1000121293,1211
1000121383,1134
1000121478,5239
1000121581,2671
1000121690,2712
1000121750,703
1000121993,897
1000122063,9032
1000122074,1083
1000122170,10637
1000122193,1563
1000122303,1087
1000122351,3317
1000122357,3079
1000122537,7432
1000122596,1150
1000122646,340
1000122672,5643
1000122759,13875
1000122895,1449
1000122903,12603
1000123036,198
1000123044,5056
1000123065,128
1000123087,2348
1000123135,2127
1000123178,840
1000123236,1734
1000123279,145
1000123350,1438
1000123507,4124
1000123627,4830
1000124009,760
1000124042,7601
1000124130,1071
1000124183,3713
1000124454,2784
1000124515,4468
1000124564,1115
1000124574,1927
1000124577,1076
1000124587,11328
1000124598,5673
1000124611,1813
1000124675,4156
1000124681,3495
1000124740,3065
1000124757,1072
1000124835,1062
1000125179,602
1000125223,953
1000125377,2090
1000125417,1534
1000125418,10029
1000125430,1800
1000125473,3896
1000125507,720
1000125610,6468
1000125770,5058
1000125784,125
1000125822,3709
1000125968,1949
1000126004,5425
1000126112,1307
1000126553,1817
1000126741,1842
1000126848,1607
1000126879,2188
1000126914,293
1000127020,5099
1000127051,1885
1000127106,28190
1000127136,1257
1000127161,1660
1000127173,273
1000127183,1061
1000127312,4730
1000127379,1229
1000127400,5465
1000127426,614
1000127727,6085
1000128040,4553
1000128135,287
1000128438,1061
1000128513,599
1000128529,4548
1000128583,164
1000128667,1269
1000128774,9174
1000128783,6224
1000128882,2384
1000128987,3459
1000129035,1883
1000129050,4586
1000129137,1368
1000129183,5610
1000129186,1828
1000129238,2093
1000129270,833
1000129306,3183
1000129312,3338
1000129354,2767
1000129379,1838
1000129715,3695
1000130247,2762
1000130434,1943
1000130615,10043
1000130640,1932
1000130696,7665
1000130698,10025
1000130704,1699
1000130825,917
1000130860,3355
1000130916,1219
1000130966,931
1000131309,1468
1000131370,192
1000131469,1713
1000131478,4207
1000131541,6311
1000131641,3536
1000131788,2146
1000132060,977
1000132149,942
1000132183,3596
1000132212,9677
1000132237,3360
1000132241,2760
1000132247,1672
1000132259,2339
1000132283,4310
1000132310,1009
1000132329,7722
1000132371,187
1000132412,11163
1000132417,1741
1000132517,1096
1000132875,1726
1000132919,3055
1000133104,1243
1000133297,1518
1000133532,2420
1000133574,1878
1000133653,901
1000133670,277
1000133990,4131
1000134032,1518
1000134211,2563
1000134462,557
1000134516,2489
1000134599,6478
1000134752,2643
1000134806,1207
1000135055,5555
1000135085,2504
1000135119,1762
1000135144,1766
1000135155,373
1000135250,3547
1000135254,505
1000135735,3283
1000135893,3499
1000135972,1866
1000136053,3701
1000136057,608
1000136062,712
1000136128,4755
1000136130,1479
1000136140,1330
1000136510,933
1000136900,639
1000136977,3783
1000137049,812
1000137214,1080
1000137304,3296
1000137634,2435
1000138019,2695
1000138377,11373
1000138468,3258
1000138520,1289
1000138711,2426
1000138725,3349
1000138765,1462
1000138776,2562
1000138860,3786
1000138884,3982
1000138895,371
1000138908,1487
1000138970,2643
1000138978,1922
1000139010,281
1000139184,720
1000139226,199
1000139463,2007
1000139473,1806
1000139499,3119
1000139525,775
1000139850,439
1000139998,105
1000140022,9199
1000140108,5449
1000140174,4252
1000140203,2245
1000140226,2914
1000140256,4613
1000140303,3717
1000140332,1956
1000140423,1583
1000140500,2937
1000140616,3502
1000140691,5758
1000140692,2498
1000140905,11737
1000141019,513
1000141072,2808
1000141121,1880
1000141165,899
1000141278,7395
1000141305,2834
1000141343,1055
1000141379,2183
1000141394,1858
1000141400,3251
1000141414,2983
1000141430,13519
1000141448,999
1000141496,3259
1000141755,5325
1000142015,904
1000142042,330
1000142137,7751
1000142600,256
1000142663,1291
1000142737,5259
1000142748,865
1000143253,1337
1000143355,300
1000143390,4460
1000143456,3084
1000143477,1000
1000143487,669
1000143514,2492
1000143645,3247
1000143701,516
1000143734,590
1000143810,969
1000143900,2467
1000144054,2603
1000144065,236
1000144139,2145
1000144310,3624
1000144730,915
1000144838,1128
1000144879,1316
1000144935,1271
1000145127,3063
1000145361,496
1000145374,3419
1000145413,4021
1000145551,2342
1000145686,3909
1000145689,4103
1000145829,334
1000145843,1633
1000145851,3943
1000145861,7327
1000145956,168
1000146095,520
1000146143,1811
1000146163,6936
1000146181,2226
1000146230,282
1000146270,4699
1000146344,4248
1000146495,352
1000146525,1017
1000146757,5577
1000146808,5823
1000146919,8173
1000146999,750
1000147116,810
1000147206,3303
1000147235,13244
1000147289,3549
1000147395,689
1000147410,2995
1000147437,2903
1000147496,2283
1000147513,1691
1000147704,369
1000147767,7492
1000148333,642
1000148803,3376
1000148920,1646
1000148954,946
1000149063,3239
1000149177,5184
1000149354,810
1000149461,2650
1000149490,4111
1000149491,2966
1000149609,891
1000149643,3479
1000149676,985
1000150000,286
1000150180,5961
1000150504,1715
1000150614,640
1000150655,8949
1000150711,2997
1000150738,6658
1000150755,3421
1000150801,9000
1000150818,3984
1000150904,1310
1000151381,229
1000151467,3158
1000151775,3138
1000151814,9561
1000151851,1381
1000151913,1706
1000151956,522
1000152436,2151
1000152512,4166
1000152534,295
1000152613,1021
1000152615,1845
1000152620,1980
1000152626,478
1000152649,225
1000152768,3789
1000152900,5060
1000152918,4267
1000152937,3985
1000153015,2800
1000153046,3590
1000153072,1442
1000153466,2105
1000153589,2389
1000153619,5553
1000153802,2727
1000153846,3698
1000154024,3207
1000154076,706
1000154115,3749
1000154203,1321
1000154267,2377
1000154393,993
1000154518,325
1000154551,1682
1000154566,1915
1000154575,2414
1000154629,2207
1000154696,2633
1000154773,798
1000154874,548
1000154882,3065
1000154941,2988
1000155045,6563
1000155153,857
1000155158,2284
1000155336,900
1000155551,16657
1000155638,806
1000155648,3570
1000155740,955
1000155833,3485
1000155948,4742
1000156020,397
1000156067,1169
1000156611,1596
1000156819,4979
