_id,overall_stats.avg_battle_values.avg_frags
1000119221,0.81
1000119248,0.35
1000119269,0.8
1000119276,0.73
1000119288,0.82
1000119297,0.7
1000119300,0.64
1000119315,0.53
1000119319,0.73
1000119335,1
1000119381,0.44
1000119413,0.84
1000119480,0.61
1000119541,0.48
1000119578,0.81
1000119580,0.9
1000119686,0.69
1000119762,0.88
1000120035,0.72
1000120240,0.8
1000120252,1.01
1000120275,1.25
1000120430,0.48
1000120459,0.46
1000120503,1.06
1000120544,0.8
1000120665,0.67
1000120797,1.4
1000120845,0.98
1000121041,1.16
1000121081,0.93
1000121118,0.77
1000121152,0.8
1000121187,0.95
1000121194,0.97
1000121216,0.72
1000121282,0.61
1000121293,0.55
1000121383,0.57
1000121478,1.01
1000121581,1.17
1000121690,1
1000121750,0.73
1000121993,0.68
1000122063,0.58
1000122074,0.95
1000122170,0.95
1000122193,0.97
1000122303,0.92
1000122351,0.89
1000122357,0.66
1000122537,0.99
1000122596,0.83
1000122646,0.42
1000122672,0.61
1000122759,1.82
1000122895,0.94
1000122903,0.72
1000123036,0.47
1000123044,1.05
1000123065,0.41
1000123087,0.57
1000123135,0.75
1000123178,0.81
1000123236,0.75
1000123279,0.68
1000123350,0.71
1000123507,1.04
1000123627,0.74
1000124009,0.52
1000124042,0.72
1000124130,0.7
1000124183,0.83
1000124454,1.07
1000124515,1.19
1000124564,0.67
1000124574,0.89
1000124577,0.83
1000124587,0.77
1000124598,1.03
1000124611,1.01
1000124675,0.8
1000124681,0.82
1000124740,0.76
1000124757,0.37
1000124835,0.75
1000125179,0.59
1000125223,0.78
1000125377,0.85
1000125417,0.71
1000125418,0.25
1000125430,0.52
1000125473,0.62
1000125507,0.74
1000125610,0.67
1000125770,0.6
1000125784,0.43
1000125822,0.53
1000125968,0.61
1000126004,1.15
1000126112,0.76
1000126553,1.18
1000126741,0.7
1000126848,0.82
1000126879,0.99
1000126914,0.58
1000127020,0.4
1000127051,0.84
1000127106,0.53
1000127136,0.68
1000127161,0.8
1000127173,0.83
1000127183,0.47
1000127312,0.59
1000127379,0.95
1000127400,1.29
1000127426,0.79
1000127727,0.81
1000128040,0.75
1000128135,0.78
1000128438,0.73
1000128513,0.65
1000128529,0.49
1000128583,0.35
1000128667,0.49
1000128774,0.8
1000128783,0.52
1000128882,1.02
1000128987,0.52
1000129035,0.69
1000129050,0.4
1000129137,0.58
1000129183,0.62
1000129186,0.61
1000129238,0.53
1000129270,0.56
1000129306,0.58
1000129312,1.07
1000129354,0.61
1000129379,0.92
1000129715,0.87
1000130247,0.89
1000130434,0.69
1000130615,0.82
1000130640,1
1000130696,0.98
1000130698,1.34
1000130704,0.92
1000130825,1.09
1000130860,1.13
1000130916,1.01
1000130966,0.73
1000131309,0.77
1000131370,0.55
1000131469,0.53
1000131478,0.82
1000131541,0.62
1000131641,0.73
1000131788,0.64
1000132060,0.59
1000132149,0.64
1000132183,0.54
1000132212,0.79
1000132237,1.08
1000132241,1.04
1000132247,0.65
1000132259,0.89
1000132283,0.88
1000132310,0.48
1000132329,0.95
1000132371,0.67
1000132412,0.53
1000132417,0.98
1000132517,0.46
1000132875,0.53
1000132919,0.82
1000133104,0.65
1000133297,1.02
1000133532,0.54
1000133574,1.01
1000133653,1.04
1000133670,1.26
1000133990,0.59
1000134032,0.63
1000134211,0.59
1000134462,0.44
1000134516,0.79
1000134599,1.21
1000134752,1.02
1000134806,0.71
1000135055,0.96
1000135085,0.86
1000135119,0.6
1000135144,1.12
1000135155,0.54
1000135250,0.48
1000135254,0.92
1000135735,0.9
1000135893,0.85
1000135972,1.14
1000136053,0.94
1000136057,0.75
1000136062,0.45
1000136128,0.62
1000136130,0.72
1000136140,0.96
1000136510,1.14
1000136900,0.93
1000136977,1.3
1000137049,0.36
1000137214,0.66
1000137304,0.79
1000137634,0.8
1000138019,0.77
1000138377,1.1
1000138468,0.87
1000138520,0.77
1000138711,0.9
1000138725,1.16
1000138765,0.75
1000138776,0.94
1000138860,0.6
1000138884,0.59
1000138895,0.31
1000138908,0.71
1000138970,1.02
1000138978,0.91
1000139010,0.53
1000139184,0.69
1000139226,0.29
1000139463,1.02
1000139473,0.61
1000139499,1.25
1000139525,0.76
1000139850,1.01
1000139998,0.96
1000140022,0.29
1000140108,0.63
1000140174,0.65
1000140203,1.04
1000140226,0.7
1000140256,0.89
1000140303,0.6
1000140332,0.84
1000140423,0.73
1000140500,0.61
1000140616,0.62
1000140691,0.75
1000140692,1
1000140905,1.05
1000141019,0.46
1000141072,0.91
1000141121,1.12
1000141165,0.55
1000141278,0.78
1000141305,0.93
1000141343,0.71
1000141379,1.09
1000141394,1.03
1000141400,0.89
1000141414,0.89
1000141430,0.79
1000141448,0.87
1000141496,0.91
1000141755,1
1000142015,0.53
1000142042,0.55
1000142137,1.14
1000142600,0.8
1000142663,0.9
1000142737,0.73
1000142748,0.94
1000143253,0.37
1000143355,0.69
1000143390,0.53
1000143456,0.46
1000143477,0.84
1000143487,0.52
1000143514,0.75
1000143645,1.28
1000143701,0.59
1000143734,0.55
1000143810,1.02
1000143900,0.99
1000144054,0.43
1000144065,0.79
1000144139,0.95
1000144310,0.72
1000144730,0.87
1000144838,0.64
1000144879,0.65
1000144935,0.89
1000145127,0.48
1000145361,0.76
1000145374,0.59
1000145413,0.6
1000145551,0.52
1000145686,0.74
1000145689,0.87
1000145829,0.48
1000145843,1
1000145851,0.68
1000145861,0.68
1000145956,1.08
1000146095,0.88
1000146143,0.36
1000146163,0.74
1000146181,1.12
1000146230,0.72
1000146270,1.04
1000146344,0.71
1000146495,0.61
1000146525,0.8
1000146757,0.57
1000146808,0.73
1000146919,0.58
1000146999,0.81
1000147116,0.34
1000147206,0.59
1000147235,1.07
1000147289,1.04
1000147395,0.95
1000147410,0.36
1000147437,0.74
1000147496,0.8
1000147513,0.83
1000147704,0.56
1000147767,0.6
1000148333,0.64
1000148803,0.83
1000148920,0.61
1000148954,0.47
1000149063,0.76
1000149177,1.06
1000149354,0.8
1000149461,0.51
1000149490,0.78
1000149491,0.3
1000149609,0.74
1000149643,1.04
1000149676,0.49
1000150000,0.99
1000150180,0.63
1000150504,0.43
1000150614,0.83
1000150655,0.74
1000150711,0.8
1000150738,0.69
1000150755,0.79
1000150801,0.94
1000150818,0.99
1000150904,0.88
1000151381,0.67
1000151467,0.69
1000151775,1.03
1000151814,0.64
1000151851,0.71
1000151913,0.45
1000151956,0.52
1000152436,0.42
1000152512,0.97
1000152534,0.65
1000152613,0.82
1000152615,0.87
1000152620,0.52
1000152626,0.58
1000152649,0.91
1000152768,0.91
1000152900,0.86
1000152918,0.55
1000152937,0.74
1000153015,0.95
1000153046,0.62
1000153072,0.85
1000153466,0.48
1000153589,0.81
1000153619,1.08
1000153802,0.96
1000153846,0.78
1000154024,0.66
1000154076,0.78
1000154115,0.88
1000154203,1.11
1000154267,1.13
1000154393,0.87
1000154518,0.58
1000154551,0.57
1000154566,0.64
1000154575,0.52
1000154629,0.93
1000154696,1.1
1000154773,0.82
1000154874,0.5
1000154882,1
1000154941,0.55
1000155045,0.74
1000155153,0.87
1000155158,0.71
1000155336,0.54
1000155551,0.62
1000155638,0.76
1000155648,0.53
1000155740,0.7
1000155833,0.87
1000155948,0.73
1000156020,0.84
1000156067,0.38
1000156611,0.52
1000156819,1.08
1000156983,0.93
1000157060,1.08
1000157063,0.8
1000157171,0.24
1000157252,0.67
1000157294,1.02
1000157308,0.65
1000157385,0.73
1000157429,0.7
1000157446,0.86
1000157452,0.67
1000157686,0.77
1000157977,1.05
1000158008,0.75
1000158211,1.42
1000158528,0.67
1000158635,0.76
1000158646,0.43
1000158657,0.69
1000158775,0.69
1000159152,0.65
1000159261,0.34
1000159367,0.72
1000159458,0.73
1000159602,0.72
1000159653,0.82
1000159783,0.72
1000159924,0.97
1000160271,0.74
1000160333,0.99
1000160343,1.04
1000160366,0.61
1000160371,0.79
1000160615,0.6
1000160697,0.63
1000160837,0.83
1000160879,0.86
1000161300,0.65
1000161491,0.7
1000161842,0.98
1000161917,0.63
1000162037,0.39
1000162070,1.27
1000162078,0.62
1000162191,0.58
1000162213,0.67
1000162410,1.12
1000162433,0.7
1000162489,0.81
1000162499,0.78
1000162617,0.55
1000162709,0.46
1000163124,0.7
1000163183,0.64
1000163246,0.76
1000163391,0.86
1000163561,0.75
1000163755,0.62
1000163779,0.65
1000164064,0.91
1000164121,0.77
1000164197,0.64
1000164276,0.57
1000164404,1.36
1000164413,0.92
1000164425,0.51
1000164486,0.83
1000164751,0.75
1000165052,0.6
1000165526,0.48
1000165541,0.85
1000165570,0.61
1000165585,1.2
1000165588,0.86
1000165597,0.7
1000165789,0.62
1000165840,0.94
1000165993,1.07
1000166039,0.53
1000166048,0.52
1000166370,0.66
1000166433,0.81
1000166551,0.95
1000166556,0.49
1000166560,1.2
1000166583,0.88
1000166589,0.86
1000166813,1.12
1000166855,0.46
1000166904,0.59
1000166978,1.29
1000167069,0.96
1000167092,0.61
1000167152,0.91
1000167162,0.75
1000167181,0.77
1000167189,0.48
1000167206,0.91
1000167236,0.74
1000167931,0.85
1000167936,0.69
1000167967,0.53
1000167968,0.76
1000168002,0.61
1000168343,0.66
1000168466,1.2
1000168499,0.9
1000168625,0.44
1000168696,0.5
1000168765,0.69
1000169176,0.66
1000169200,0.98
1000169257,0.95
1000169823,0.79
1000170005,1
1000170138,1.07
1000170210,0.79
1000170255,0.96
1000170319,1.02
1000170354,0.41
1000170532,1.01
1000170535,1.09
1000170549,1.02
1000170581,0.73
1000170753,1.05
1000170791,0.53
1000171078,0.95
1000171228,0.73
1000171260,0.68
1000171320,0.56
1000171433,0.45
1000171484,0.82
1000171511,0.84
1000171513,1.11
1000171515,0.83
1000171581,0.65
1000171653,0.9
1000171660,0.63
1000171672,0.64
1000171770,0.89
1000171784,0.93
1000171818,0.69
1000172743,0.73
1000172946,0.99
1000172984,0.6
1000173158,0.53
1000173372,0.66
1000173419,0.79
1000173447,0.63
1000173480,0.86
1000173777,0.84
1000173830,0.76
1000173969,0.57
1000174030,0.65
1000174035,0.79
1000174449,0.7
1000174464,0.61
1000174466,0.75
1000174536,0.81
1000174559,0.7
1000174594,0.92
1000174599,1.12
1000174646,0.53
1000174678,0.96
1000174871,0.4
1000175313,0.61
1000175975,0.35
1000175999,0.54
1000176078,0.88
1000176079,0.38
1000176147,0.65
1000176242,0.6
1000176255,0.8
1000176288,0.39
1000176320,1.17
1000176347,0.56
1000176384,0.93
1000176561,0.87
1000176745,1.02
1000176763,0.9
1000176852,0.46
1000176992,0.9
1000177230,0.93
1000177265,0.78
1000177394,0.64
1000177500,0.77
1000177590,0.81
1000177770,0.81
1000178774,0.4
1000178852,0.85
1000179060,0.43
1000179134,0.68
1000179157,0.4
1000179178,0.8
1000179299,0.9
1000179357,0.7
1000179375,0.74
1000179755,0.82
1000179902,0.92
1000179937,0.68
1000180113,0.83
1000180415,0.69
1000180536,0.56
1000180616,0.8
1000180777,0.92
1000181248,0.64
1000181265,1.16
1000181269,0.31
1000181319,1.18
1000181443,1.12
1000181610,0.6
1000181981,1.53
1000182482,1.15
1000182702,0.92
1000182827,0.62
1000183061,0.49
1000183136,1.44
1000183544,0.52
1000183644,0.64
1000183648,0.77
1000183717,0.65
1000183879,1.04
1000184030,0.82
1000184053,0.73
1000184096,0.86
1000184306,0.28
1000184328,0.92
1000184440,0.71
1000184462,1.08
1000184815,0.61
1000184875,1
1000185012,0.69
1000185557,0.74
1000185575,0.67
1000185698,0.71
1000185748,0.61
1000185759,0.73
1000185838,0.63
1000185930,0.81
1000185931,0.72
1000185982,0.9
1000186080,0.7
1000186313,0.6
1000186687,0.94
1000186757,0.68
1000186988,0.64
1000187249,0.85
1000187260,0.99
1000187297,0.54
1000187321,0.87
1000187322,0.97
1000187357,1.1
1000187498,0.49
1000187598,0.65
1000187633,0.58
1000187805,0.5
1000188019,0.69
1000188050,0.73
1000188211,0.38
1000188257,0.45
1000188561,0.65
1000188563,0.88
1000188732,0.74
1000189061,0.99
1000189271,0.53
1000189514,0.52
1000189697,0.42
1000189766,0.84
1000189875,0.93
1000189937,0.49
1000189971,0.91
1000189995,0.87
1000190018,0.99
1000190067,0.9
1000190128,0.8
1000190207,0.82
1000190213,0.59
1000190220,0.66
1000190259,0.75
1000190266,0.66
1000190336,1.23
1000190398,0.78
1000190899,0.73
1000190956,0.63
1000191129,0.75
1000191217,0.67
1000191243,0.63
1000191540,0.32
1000191555,0.72
1000191601,0.47
1000191660,0.54
1000191662,1.14
1000191675,1.11
1000191744,0.55
1000191921,0.74
1000192052,1.02
1000192088,0.66
1000192225,0.71
1000192303,0.67
1000192325,0.69
1000192496,0.85
1000192517,0.81
1000192709,0.77
1000192889,1.09
1000192896,1.02
1000192994,0.68
1000193006,0.58
1000193019,0.73
1000193039,0.7
1000193041,0.71
1000193050,1.24
1000193105,0.89
1000193405,0.97
1000193637,0.94
1000194022,0.72
1000194158,0.74
1000194170,0.99
1000194214,0.68
1000194308,1.08
1000194327,0.48
1000194402,0.47
1000194411,0.81
1000194522,0.82
1000194678,0.72
1000194810,0.87
1000195172,1.2
1000195367,1.01
1000195485,0.47
1000195605,0.78
1000195696,0.49
1000195748,0.94
1000195754,0.59
1000195755,0.87
1000195912,1.04
1000196225,0.79
1000196240,0.86
1000196376,0.94
1000196959,0.98
1000197058,1.02
1000197157,0.6
1000197184,0.66
1000197533,0.83
1000197640,0.59
1000197757,0.94
1000197948,0.61
1000197950,0.61
1000198011,0.33
1000198190,0.74
1000198366,0.51
1000198458,1.16
1000198464,0.65
1000198516,0.9
1000198556,0.44
1000199158,0.59
1000199264,0.45
1000199436,0.77
1000199442,0.65
1000199478,0.69
1000199499,0.42
1000199519,0.38
1000199578,0.79
1000199590,0.68
1000200302,0.56
1000200440,1.4
1000200450,0.78
1000200468,0.99
1000200472,1.11
1000200500,0.93
1000200946,0.73
1000200969,0.74
1000201205,0.77
1000201278,0.39
1000201634,0.96
1000201659,0.52
1000201914,1.15
1000202064,0.65
1000202192,0.48
1000202201,0.42
1000202246,0.51
1000202269,0.94
1000202275,0.77
1000202343,0.72
1000202406,0.7
1000202438,0.86
1000202505,0.86
1000202519,1.03
1000202561,0.61
1000202707,1.25
1000202747,0.59
1000203012,0.7
1000203144,1.12
1000203335,0.84
1000203341,0.88
1000203370,0.55
1000203432,0.77
1000203587,0.88
1000203589,0.68
1000203692,0.69
1000203867,0.83
1000204409,0.66
1000204630,1.45
1000204841,0.74
1000204874,0.9
1000204947,0.44
1000204976,1.42
1000205086,1.24
1000205094,0.76
1000205097,0.77
1000205663,0.92
1000205671,0.74
1000205766,0.89
1000206194,0.54
1000206214,0.65
1000206281,0.75
1000206306,0.85
1000206832,0.8
1000207066,1.32
1000207073,1.07
1000207365,0.49
1000207421,0.85
1000207460,0.6
1000207491,0.68
1000207499,0.7
1000207518,0.63
1000207528,1.01
1000208235,0.37
1000208350,0.79
1000208795,0.81
1000208811,0.67
1000209001,0.7
1000209002,0.55
1000209008,1.1
1000209068,0.87
1000209290,0.81
1000209366,1.38
1000209822,0.59
1000209867,0.47
1000210553,0.74
1000210561,0.63
1000210587,0.42
1000210824,0.8
1000210878,0.48
1000210900,0.83
1000210938,0.49
1000210987,0.51
1000211022,0.91
1000211028,0.35
1000211097,0.62
1000211106,0.65
1000211136,0.94
1000211142,1.02
1000211257,0.49
1000211514,0.56
1000211584,0.73
1000211673,0.67
1000211692,0.86
1000211835,0.57
1000211983,1.17
1000212084,0.95
1000212087,0.58
1000212104,0.37
1000212232,0.71
1000212233,0.6
1000212263,0.84
1000212264,0.93
1000212351,0.8
1000212592,0.56
1000212651,0.69
1000213004,0.53
1000213085,0.68
1000213389,1.15
1000213390,0.89
1000213459,1.14
1000214269,1.32
1000214365,0.64
1000214385,1.15
1000214838,0.55
1000214901,0.97
1000214966,0.51
1000215044,0.99
1000215050,0.85
1000215080,0.84
1000215132,0.96
1000215168,0.37
1000215293,0.97
1000215350,1.15
1000216033,0.69
1000216146,0.56
1000216259,1.1
1000216325,1.03
1000216348,0.68
1000216356,0.56
1000216365,0.99
1000216401,1.12
1000216509,0.53
1000217027,1.31
1000217148,0.75
1000217191,0.41
1000217206,0.7
1000217217,0.77
1000217352,0.5
1000217624,1.25
1000217666,0.56
1000217672,0.66
1000217750,1.44
1000217793,0.73
1000217971,0.73
1000218021,0.63
1000218063,0.83
1000218328,0.9
1000218506,0.91
1000218622,0.71
1000218651,0.78
1000218666,1.09
1000218857,0.79
1000219610,0.91
1000219698,0.86
1000219871,0.87
1000219889,0.86
1000219894,0.64
1000219922,1.07
1000219958,0.97
1000219961,0.45
1000219998,0.84
1000220029,0.75
1000220035,1.03
1000220264,0.81
1000220279,1.02
1000220518,0.61
1000220543,0.51
1000220667,1.25
1000220780,0.97
1000220828,0.4
1000220842,0.96
1000221067,1.21
1000221242,0.96
1000221293,0.96
1000221319,0.72
1000221320,0.84
1000221326,0.94
1000221332,0.73
1000221380,0.62
1000221389,0.92
1000221435,1.08
1000221438,0.58
1000221450,1.17
1000221470,0.94
1000221517,0.7
1000221565,0.97
1000221587,1.44
1000221616,0.72
1000221633,0.6
1000221784,0.89
1000222156,0.65
1000222162,0.83
1000222280,1.01
1000222298,0.68
1000222403,0.76
1000222454,0.94
1000222553,0.47
1000222728,0.76
1000222730,0.92
1000222758,0.23
1000222912,0.72
1000222968,0.62
1000223185,0.61
1000223201,0.86
1000223222,0.94
1000223229,0.62
1000223602,0.67
1000223608,1.16
1000223620,1.03
1000223685,0.75
1000223734,1.61
1000223810,0.84
1000223850,0.74
1000223948,1.02
1000224398,0.45
1000224984,0.75
1000224995,1.33
1000225012,0.54
1000225157,0.6
1000225178,0.89
1000225261,1.16
1000225280,0.46
1000225322,0.54
1000225335,0.84
1000225520,0.84
1000225525,0.78
1000225611,0.68
1000225695,0.98
1000225979,0.7
1000226126,0.98
1000226261,0.89
1000226332,0.53
1000226347,0.63
1000226512,0.78
1000226573,0.58
1000226650,0.64
1000226817,1.8
1000227263,1.08
1000227348,0.65
1000227490,0.83
1000227502,0.78
1000227575,0.59
1000228379,0.88
1000228583,0.77
1000228736,0.86
1000228742,0.74
1000228920,1
1000228923,0.37
1000228924,0.59
1000228937,0.62
1000228958,0.57
1000229254,0.39
1000229271,0.76
1000229423,0.48
1000229456,0.75
1000229506,0.77
1000229515,0.88
1000229690,0.66
1000229925,1.05
1000230029,0.55
1000230078,0.66
1000230126,0.51
1000230186,0.87
1000230281,0.83
1000230542,0.63
1000230601,0.84
1000230839,0.74
1000230892,0.84
1000231043,0.68
1000231102,1.17
1000231154,0.76
1000231263,0.48
1000231276,0.49
1000231286,0.96
1000231390,0.59
1000231879,1.1
1000232036,0.48
1000232129,0.7
1000232154,0.87
1000232176,1.04
1000232255,0.41
1000232553,1.14
1000232568,0.59
1000233035,0.97
1000233061,0.66
1000233249,0.82
1000233501,0.77
1000233612,0.69
1000233654,0.78
1000233659,0.56
1000233667,0.32
1000233745,1.02
1000233907,1.11
1000234337,0.82
1000234346,0.63
1000234433,0.3
1000234459,1.22
1000234479,0.34
1000234537,0.93
1000234553,1.02
1000234861,0.54
1000234911,0.57
1000235152,0.24
1000235179,0.75
1000235180,0.58
1000235233,0.56
1000235242,0.96
1000235337,0.68
1000235361,0.92
1000235373,1.07
1000236037,0.55
1000236038,0.83
1000236410,1.07
1000236707,0.9
1000236839,0.42
1000236978,0.48
1000237013,1.14
1000237147,0.71
1000237610,0.71
1000237675,0.57
1000237778,1.15
1000237865,0.91
1000238649,1.11
1000238692,0.99
1000238816,0.37
1000238970,0.91
1000238994,0.33
1000239034,0.64
1000239042,1.01
1000239126,1.03
1000239161,0.89
1000239189,0.84
1000239324,0.74
1000239394,0.64
1000239589,0.71
1000239604,0.37
1000239907,0.81
1000240167,0.71
1000240622,0.55
1000240732,0.9
1000240937,0.89
1000241056,0.89
1000241228,0.33
1000241295,0.26
1000241305,0.61
1000241337,0.56
1000241376,0.49
1000241474,0.85
1000241761,0.63
1000241915,0.85
1000242076,0.87
1000242117,1.05
1000242234,0.89
1000242407,1.05
1000242602,0.66
1000242633,0.64
1000242822,0.99
1000242981,1.07
1000243044,1.05
1000243144,0.31
1000243248,0.98
1000243598,0.7
1000243692,0.79
1000243823,0.69
1000243871,0.79
1000244157,0.84
1000244893,1.03
1000245074,0.63
1000245277,1.03
1000245454,0.57
1000245511,1.19
1000245767,0.72
1000245789,1.04
1000245796,0.54
1000246026,0.94
1000246037,1.1
1000246053,0.72
1000246300,1.16
1000246881,0.92
1000247118,0.79
1000247196,0.68
1000247265,0.89
1000247321,0.99
1000247410,1.17
1000247412,0.66
1000247484,0.67
1000247655,0.8
1000248032,0.79
1000248300,0.4
1000248321,0.88
1000248322,1.05
1000248325,0.44
1000248348,0.73
1000248361,0.57
1000248377,0.63
1000248434,0.84
1000248525,0.65
1000249044,0.64
1000249048,0.98
1000249227,0.51
1000249383,0.66
1000249392,1.19
1000249421,0.39
1000249463,0.28
1000249622,0.73
1000249643,0.65
1000249708,0.57
1000249741,0.81
1000249857,1.17
1000250328,1.01
1000250412,0.7
1000250680,0.99
1000250686,0.98
1000250735,0.62
1000251077,0.48
1000251531,1.11
1000251902,0.81
1000252178,0.6
1000252220,0.63
1000252306,0.88
1000252341,0.49
1000252588,0.52
1000252664,0.45
1000252740,1.05
1000252817,0.47
1000252850,0.9
1000252859,1.07
1000252865,0.77
1000252895,0.7
1000253067,0.53
1000253126,0.97
1000253136,0.64
1000253157,0.91
1000253225,1.12
1000253465,0.76
1000253486,0.72
1000253544,0.88
1000253802,0.84
1000254096,0.57
1000254162,0.59
1000254340,1.07
1000254498,0.59
1000254501,0.42
1000254504,0.71
1000254526,0.88
1000254642,0.72
1000254758,0.58
1000254866,0.65
1000254993,0.74
1000255103,1.16
1000255434,0.68
1000255436,0.68
1000255497,0.57
1000255552,0.72
1000256180,1.04
1000256906,0.92
1000257015,1.04
1000257101,0.93
1000257292,1
1000257560,0.62
1000257677,0.49
1000257768,1.1
1000258014,1.05
1000258143,0.66
1000258164,0.6
1000258595,0.81
1000258682,1.22
1000258728,0.94
1000258778,0.51
1000258782,0.87
1000258785,0.97
1000258916,0.74
1000258968,0.31
1000258983,0.5
1000259028,0.93
1000259122,0.8
1000259156,0.85
1000259170,0.79
1000259233,0.65
1000259709,0.86
1000259775,0.56
1000259821,0.29
1000259881,0.72
1000260073,0.42
1000260155,1.33
1000260320,0.84
1000260377,1.06
1000260407,0.63
1000260485,0.88
1000260661,0.85
1000260680,0.86
1000260804,0.6
1000261208,0.89
1000261404,1.01
1000261724,0.96
1000261804,1.19
1000261926,0.67
1000261957,0.43
1000261979,0.64
1000262023,1.09
1000262077,0.94
1000262210,0.56
1000262318,0.59
1000262348,0.69
1000262372,0.97
1000262435,1.01
1000262455,0.85
1000262531,0.71
1000262536,0.85
1000262637,1.04
1000262673,0.82
1000262709,0.53
1000262824,1.18
1000262838,0.57
1000262927,0.58
