_id,overall_stats.avg_battle_values.avg_spot
1026714684,1.27
1026714951,0.58
1026715105,1.91
1026715210,0.52
1026715267,0.61
1026715295,0.21
1026715355,0.12
1026715506,2.44
1026715871,0.73
1026716065,0.48
1026716948,2.03
1026717114,0.47
1026717163,0.63
1026717332,1.86
1026717447,2.06
1026717857,1.09
1026717870,1
1026718269,0.82
1026721142,0.49
1026721816,0.67
1026722095,0.4
1026722526,1.24
1026723076,0.41
1026723545,0.84
1026724078,1
1026724187,1.37
1026725103,1.02
1026726268,0.85
1026726916,0.14
1026728058,1.39
1026730094,0.79
1026730582,0.51
1026730848,0.98
1026731250,0.46
1026731329,0.3
1026731637,0.29
1026732381,0.35
1026732552,0.38
1026733659,0.75
1026733683,0.64
1026734933,0.66
1026736078,1.26
1026736620,2.55
1026737097,1.06
1026737175,1.11
1026738842,1.12
1026739446,0.99
1026739769,1.07
1026740326,0.53
1026741098,1.22
1026741938,0.32
1026742092,0.79
1026742485,0.47
1026742682,0.21
1026743356,1.8
1026743754,0.77
1026744205,0.44
1026746299,1.69
1026747563,1.18
1026750319,0.83
1026751997,1.61
1026752182,0.34
1026752254,0.89
1026753221,4.62
1026753931,0.29
1026753951,0.74
1026754154,0.76
1026754459,0.34
1026754588,1.13
1026754740,1.49
1026757333,0.18
1026759066,1.16
1026759265,2.84
1026759585,0.12
1026760424,0.33
1026761719,1.06
1026761834,1.34
1026761872,1.73
1026762371,1.19
1026762923,0.42
1026763054,0.96
1026763502,0.82
1026763565,0.58
1026764058,1.41
1026764215,0.6
1026764350,0.48
1026765714,0.25
1026765850,0.7
1026765897,1.96
1026765917,1.2
1026765945,0.7
1026766020,0.94
1026766335,1.35
1026766425,2.44
1026766584,0.57
1026768672,0.66
1026768780,0.3
1026769121,1.04
1026769191,1.11
1026769264,0.69
1026770231,1.75
1026771056,0.42
1026771544,0.7
1026771557,2.04
1026771564,0.65
1026771575,1.67
1026772989,1.06
1026773276,0.68
1026774129,1.53
1026774984,1.08
1026775142,1.56
1026775389,0.82
1026775829,0.62
1026776152,0.76
1026777292,0.24
1026777654,0.56
1026778210,0.1
1026778219,0.87
1026779332,0.57
1026779608,1.26
1026779765,0.98
1026781372,0.9
1026781992,0.4
1026782031,0.57
1026782062,2.14
1026782193,0.79
1026782202,1.61
1026783190,0.36
1026786006,0.36
1026786416,1.61
1026787498,0.48
1026787897,2.42
1026788420,1.07
1026788538,3.53
1026790009,0.59
1026790538,1.33
1026790590,0.35
1026790652,0.67
1026790735,1.96
1026791291,1.15
1026791542,0.37
1026791685,0.76
1026791801,0.24
1026792541,0.97
1026793248,1.1
1026793458,1.2
1026793673,0.63
1026794005,1.41
1026794684,0.99
1026795541,0.49
1026795562,0.88
1026796985,0.18
1026797003,0.55
1026797885,0.21
1026798163,0.63
1026798503,0.9
1026798858,0.73
1026799112,1.73
1026799782,0.58
1026800040,0.42
1026800127,1.49
1026800995,0.64
1026801190,0.72
1026801297,1.38
1026801630,0.67
1026802133,1.02
1026802826,0.62
1026805270,0.72
1026805952,0.82
1026806915,1.47
1026807124,0.92
1026807239,1.6
1026807409,0.97
1026808149,0.89
1026808154,0.56
1026808310,1.07
1026808341,0.39
1026808564,0.44
1026808812,1.08
1026808851,0.59
1026809384,0.41
1026810332,0.2
1026811225,1.07
1026811801,1.15
1026812731,0.78
1026813019,0.22
1026813769,0.74
1026814424,0.87
1026815252,0.8
1026816830,0.32
1026816981,0.09
1026817039,0.82
1026817401,0.26
1026817875,1.1
1026817953,0.83
1026818812,0.81
1026818873,1.97
1026819237,0.99
1026819365,0.75
1026819974,2.1
1026821568,0.35
1026822561,1.76
1026823134,0.36
1026823747,0.58
1026825423,0.85
1026825481,5.18
1026825933,0.67
1026827601,1.2
1026827900,1.4
1026828484,0.22
1026829030,0.73
1026829154,1.08
1026829680,1.64
1026829816,0.7
1026830688,2.93
1026830782,0.83
1026831538,0.59
1026831726,0.26
1026831843,1.12
1026832278,0.2
1026832610,0.21
1026833203,2.85
1026833377,0.36
1026833470,0.53
1026833862,0.31
1026834051,0.86
1026834127,0.25
1026834482,0.16
1026834532,0.91
1026834787,0.98
1026834881,1.91
1026834984,0.47
1026836404,0.59
1026837415,0.61
1026837782,0.34
1026837846,3.41
1026837959,1.18
1026838039,0.84
1026839051,0.61
1026839480,0.2
1026839858,1.36
1026840642,0.77
1026841320,0.36
1026841393,1.11
1026841598,0.49
1026842559,1.98
1026843381,0.49
1026843491,0.73
1026843670,0.57
1026844334,3.03
1026844861,0.3
1026845075,1.36
1026845931,0.82
1026846621,0.83
1026846921,0.65
1026846969,0.18
1026847179,0.43
1026847669,0.51
1026847682,0.33
1026847858,0.65
1026847887,1.08
1026847932,0.41
1026848223,0.44
1026848263,0.24
1026849242,1.14
1026851050,1.04
1026851498,0.33
1026851631,0.56
1026851725,0.83
1026852238,2.71
1026853114,0.46
1026854006,0.47
1026854399,1.67
1026854509,0.18
1026854554,1.06
1026854973,1.6
1026855703,0.21
1026855734,1.68
1026856144,0.55
1026856412,0.57
1026856437,0.79
1026857094,0.32
1026858517,0.56
1026859761,0.96
1026859913,2.45
1026859954,1.68
1026860563,0.78
1026861537,0.53
1026861975,1.08
1026862437,0.18
1026863275,0.27
1026863524,0.59
1026863819,1.92
1026864198,1.05
1026864752,2.49
1026865074,0.27
1026865732,1.28
1026865936,0.2
1026866352,0.75
1026866598,2.07
1026867021,0.42
1026868944,0.39
1026869027,0.23
1026869111,1.05
1026869445,0.92
1026869906,0.43
1026870044,0.52
1026870088,0.65
1026870544,0.78
1026870630,0.61
1026870950,1
1026871054,0.72
1026871125,0.72
1026871441,1.39
1026871572,0.33
1026872338,3.54
1026872355,0.39
1026873175,0.94
1026873606,0.79
1026874861,0.22
1026875024,0.42
1026875475,1.83
1026875837,1.08
1026875986,0.25
1026876696,0.39
1026877017,0.44
1026877510,0.36
1026877670,0.4
1026878829,0.99
1026878859,1.45
1026879294,0.95
1026879347,1.17
1026879997,0.55
1026880648,0.77
1026881014,0.26
1026881523,0.8
1026881709,0.2
1026881952,0.82
1026882343,0.69
1026882948,0.26
1026882974,0.17
1026883233,0.46
1026883531,1.07
1026883607,0.67
1026883609,0.26
1026884172,0.25
1026884275,1.21
1026884438,0.46
1026884909,0.71
1026884999,0.96
1026886055,0.6
1026886631,0.68
1026886714,0.4
1026887724,0.24
1026888561,1.41
1026888929,0.12
1026889692,0.35
1026890609,0.3
1026891297,0.54
1026891641,0.34
1026892152,0.28
1026892286,1.11
1026892910,1.3
1026893024,0.5
1026893774,0.46
1026895616,1.2
1026896157,0.81
1026896267,0.72
1026896420,0.9
1026897273,1.02
1026899976,1.84
1026900546,1.46
1026900639,0.51
1026901030,1.11
1026901255,0.63
1026901460,2.03
1026902368,1.24
1026903326,0.39
1026903491,0.9
1026904297,0.4
1026904470,0.55
1026904522,0.56
1026904795,0.59
1026905102,0.42
1026905238,0.98
1026906246,0.59
1026906274,1.68
1026906639,0.91
1026907200,0.45
1026907757,0.67
1026908425,0.45
1026908493,0.67
1026908640,1.28
1026908827,0.76
1026909278,0.46
1026909969,4.87
1026910260,0.97
1026912201,0.6
1026913191,0.91
1026913854,0.2
1026914529,0.23
1026919113,0.79
1026919930,0.47
1026920481,0.69
1026921428,1.06
1026921588,0.35
1026921919,1.19
1026921952,0.67
1026923032,1.72
1026923437,0.14
1026923520,0.98
1026924315,0.54
1026926182,1.11
1026926907,2.39
1026927379,0.8
1026927499,0.54
1026927635,1.83
1026927657,0.34
1026928011,0.64
1026928305,1.94
1026929898,0.95
1026930930,0.78
1026931931,1.01
1026932013,0.95
1026932196,1.53
1026932721,1.47
1026932740,0.15
1026933377,0.32
1026933712,1.17
1026933906,1.62
1026933917,0.89
1026934015,0.29
1026934020,0.48
1026934385,0.68
1026934620,1.11
1026934981,0.77
1026935058,0.28
1026935072,0.41
1026935305,0.47
1026935494,1.41
1026935502,0.36
1026935508,0.5
1026936667,0.55
1026938138,2.26
1026939347,1.96
1026940168,0.82
1026940220,0.58
1026942838,2.82
1026943107,1.34
1026943361,0.51
1026943964,1.12
1026944416,0.92
1026944547,0.77
1026945053,1.36
1026945322,0.72
1026946025,1.05
1026946929,1.87
1026947284,0.25
1026947705,0.84
1026948256,0.58
1026949200,0.81
1026949598,0.42
1026949880,0.73
1026949998,0.83
1026950646,0.75
1026950690,0.59
1026951103,0.5
1026951271,0.31
1026951811,0.16
1026952213,0.71
1026953053,1.6
1026953612,1.03
1026954237,0.7
1026954995,1.21
1026956506,0.7
1026956830,0.84
1026957127,0.54
1026957189,0.31
1026958060,1.55
1026958072,0.49
1026958128,0.71
1026958499,0.8
1026959040,0.95
1026959657,0.81
1026960038,0.8
1026960166,2.8
1026960671,0.78
1026960764,1.22
1026962449,0.81
1026963077,0.71
1026963326,0.57
1026964041,0.67
1026964282,0.14
1026964375,0.43
1026964423,0.6
1026965083,0.12
1026966017,1.29
1026966244,1.13
1026966279,1.12
1026966997,0.24
1026967305,1.83
1026967899,0.42
1026968309,0.7
1026969502,1.14
1026969668,1.37
1026970172,0.93
1026970575,0.7
1026970745,0.52
1026971002,2.23
1026971059,1.46
1026971146,0.86
1026971186,0.23
1026971818,0.8
1026972314,1.64
1026973653,0.68
1026973750,1.52
1026975608,0.37
1026976836,0.26
1026977059,0.92
1026977330,0.62
1026977423,0.46
1026978122,1.1
1026979238,1.27
1026981251,2.59
1026983119,0.69
1026983792,3.47
1026984139,0.71
1026984703,2.28
1026986337,0.97
1026987193,1.32
1026987811,0.8
1026987841,0.49
1026988179,0.07
1026989949,0.13
1026990038,1.53
1026990058,0.44
1026992904,0.8
1026993071,0.82
1026993265,1.44
1026993745,1.33
1026994433,0.88
1026994702,0.74
1026994901,1.02
1026996338,0.97
1026997897,0.15
1026998449,0.94
1026998718,0.5
1026998734,1.43
1026998971,0.98
1026999612,0.79
1026999680,0.94
1027000468,0.48
1027001518,1.4
1027001678,0.68
1027003679,0.54
1027003825,0.33
1027004352,0.95
1027004915,0.31
1027005110,1.09
1027005443,0.92
1027006451,1.05
1027006598,0.23
1027007012,0.72
1027007048,1.27
1027008415,0.9
1027008662,0.39
1027010279,0.85
1027011868,0.15
1027011912,0.25
1027012267,0.69
1027012411,0.52
1027013228,0.26
1027013764,1.37
1027014290,1.04
1027014351,0.66
1027014639,0.83
1027014895,0.6
1027015691,0.31
1027015841,1.16
1027017313,0.95
1027017988,2.08
1027018101,1.36
1027018489,1.37
1027019469,0.91
1027019678,0.84
1027020945,0.1
1027022336,1.37
1027023156,0.14
1027023772,0.56
1027023807,0.92
1027023960,1.31
1027024082,1.74
1027025173,1.63
1027029656,0.98
1027031914,0.1
1027032014,0.39
1027032860,1.16
1027032955,1.51
1027033008,0.37
1027033031,1.06
1027033054,1.16
1027033421,0.45
1027033621,0.5
1027033750,0.49
1027034998,0.22
1027036020,1.02
1027036035,2.92
1027036094,0.79
1027036142,0.81
1027036957,1.26
1027037024,0.2
1027037182,0.61
1027038369,0.86
1027038434,0.9
1027040060,1.33
1027040605,1.41
1027040660,0.47
1027041098,1.29
1027041989,1.35
1027042075,0.45
1027042421,0.5
1027042668,0.6
1027042777,1.71
1027044661,0.92
1027044689,1.36
1027044831,1.16
1027046370,0.74
1027046493,0.56
1027047029,0.83
1027048789,1.24
1027050209,0.78
1027050499,1.79
1027051029,0.16
1027051428,0.56
1027051917,0.48
1027052494,0.47
1027053025,0.25
1027053712,0.18
1027054010,0.24
1027054500,0.89
1027057241,1.26
1027057898,1.16
1027058464,1.81
1027058855,1.04
1027059127,1.4
1027060253,0.61
1027060453,1.19
1027060482,2.11
1027061006,1.06
1027061258,1.02
1027061775,0.6
1027062054,1.64
1027062540,0.34
1027062677,1.15
1027062944,0.87
1027063224,0.16
1027064076,0.72
1027064122,0.76
1027064250,0.41
1027064309,0.72
1027065339,1.16
1027066442,1.07
1027066751,0.36
1027066884,2.52
1027066956,0.77
1027067012,0.78
1027068261,0.3
1027069075,0.39
1027069427,0.44
1027069439,0.84
1027070543,1.11
1027071031,0.38
1027072021,0.34
1027072136,1.62
1027072535,1.12
1027073161,0.67
1027074805,1.07
1027075359,0.96
1027075437,0.42
1027075701,0.81
1027075809,0.86
1027076070,1.14
1027077189,1.24
1027077451,0.66
1027078636,0.66
1027078754,0.9
1027078968,1.08
1027080433,1.25
1027080663,0.75
1027080775,0.33
1027080882,1.62
1027080922,0.42
1027082369,1.58
1027082782,0.44
1027082887,0.75
1027083777,1.17
1027084009,0.25
1027084833,1.06
1027086076,0.99
1027086451,0.85
1027089053,0.34
1027090084,0.46
1027090466,0.7
1027091455,3.08
1027092115,0.57
1027095534,0.51
1027095902,0.15
1027097100,0.94
1027097158,0.69
1027098596,0.84
1027099283,0.91
1027100225,0.91
1027100622,0.87
1027101405,1.07
1027102704,1.92
1027103120,0.81
1027105180,0.8
1027106253,0.38
1027106372,0.36
1027106425,0.41
1027106834,0.49
1027108343,0.42
1027109094,0.14
1027109377,0.43
1027109506,0.75
1027109716,0.5
1027109764,1.15
1027110224,0.85
1027110380,1.42
1027110673,1.33
1027110714,1.1
1027110737,0.79
1027110986,0.96
1027111509,0.92
1027111635,1.27
1027111678,0.83
1027111853,0.82
1027112686,0.32
1027112779,1.95
1027113262,1.01
1027113274,0.87
1027113724,2.45
1027113904,1.27
1027114112,1.14
1027114250,0.4
1027114432,0.82
1027115563,0.65
1027116760,0.85
1027118603,0.6
1027118831,0.31
1027118964,0.59
1027119622,0.33
1027120089,1.09
1027121266,0.92
1027121374,4.26
1027121771,0.22
1027122109,0.21
1027123131,0.96
1027123286,0.79
1027123373,1.55
1027123772,1.02
1027123818,0.37
1027124238,0.37
1027127602,0.67
1027128308,0.38
1027129312,0.96
1027130990,1.82
1027131903,1.56
1027134224,1.57
1027134231,0.51
1027135689,0.62
1027135723,3.33
1027135794,0.53
1027135882,0.26
1027135889,0.44
1027135949,1.49
1027136171,0.71
1027136279,0.45
1027137320,0.28
1027137408,0.61
1027138422,0.16
1027138490,0.19
1027139165,0.42
1027139299,0.48
1027140351,0.17
1027140497,0.77
1027141151,0.57
1027142876,0.44
1027143355,1.48
1027143756,1.05
1027143766,1.99
1027144508,0.6
1027144722,0.5
1027144838,1.83
1027144849,0.43
1027145240,0.78
1027146830,1.28
1027147088,0.75
1027147467,0.8
1027148307,0.87
1027148685,0.42
1027148846,1.39
1027148898,0.34
1027149786,0.42
1027150171,0.3
1027150733,1.16
1027151005,0.21
1027153227,0.41
1027153335,1.08
1027153512,0.16
1027153828,0.96
1027155090,0.64
1027155831,0.21
1027155997,1.18
1027156022,0.41
1027156191,0.86
1027156629,0.43
1027157310,1.2
1027157641,0.8
1027157938,0.3
1027158136,0.77
1027159199,0.36
1027159364,0.73
1027159382,0.89
1027159623,0.47
1027160929,0.32
1027161719,0.44
1027161828,0.59
1027161985,0.75
1027162259,4.91
1027163348,1.04
1027163583,1.44
1027163658,0.25
1027164021,1.53
1027165333,1.74
1027165348,1.31
1027165618,0.66
1027165981,1.52
1027166229,1.24
1027167143,0.63
1027167452,1.55
1027167456,0.67
1027168803,2.25
1027168856,1.18
1027169641,1.77
1027170937,0.33
1027173239,0.3
1027173429,0.17
1027174410,1.23
1027174466,0.36
1027175968,0.26
1027177940,1.02
1027179791,1.63
1027180142,1.25
1027180652,0.43
1027180681,0.42
1027180740,1.03
1027180891,0.86
1027181599,1.25
1027183244,0.45
1027183485,1.78
1027184049,0.55
1027184482,0.59
1027186121,0.3
1027186294,1.43
1027186308,1.68
1027186335,1.9
1027186897,0.52
1027187207,1.21
1027187936,0.71
1027188896,0.83
1027189093,1.23
1027189606,0.41
1027190276,0.85
1027190545,0.37
1027191379,1.04
1027191527,0.98
1027192029,0.31
1027192552,1.13
1027192884,1.95
1027192952,0.66
1027193597,1.18
1027194881,1.55
1027196034,0.3
1027196110,0.66
1027196279,0.33
1027197093,0.3
1027197999,1.05
1027198201,1.5
1027198579,1.06
1027198660,0.14
1027199096,0.84
1027199474,1.11
1027199894,0.51
1027199899,1.39
1027200169,1.16
1027200194,0.86
1027201097,1.51
1027201116,0.93
1027202397,1.48
1027202771,1.49
1027203052,2.2
1027203175,0.75
1027203411,0.85
1027203978,1.93
1027205714,0.85
1027206904,0.31
1027206993,0.65
1027207031,0.54
1027207082,0.34
1027207271,0.76
1027207664,0.48
1027208143,0.58
1027208704,0.83
1027209707,0.69
1027211254,1.72
1027212208,1.53
1027212309,0.8
1027212373,0.38
1027212542,0.5
1027212600,1.02
1027213082,1.13
1027213215,0.62
1027213376,0.75
1027213609,0.72
1027213810,0.44
1027214020,0.77
1027214144,0.84
1027216095,0.89
1027216923,0.67
1027217038,0.9
1027217085,0.59
1027217456,0.43
1027217479,0.3
1027218566,0.59
1027218884,1.16
1027219694,0.15
1027220480,0.91
1027220587,0.86
1027220813,0.48
1027221380,0.28
1027224357,0.3
1027225814,0.86
1027227143,0.74
1027228233,0.29
1027228444,0.87
1027228560,0.73
1027228793,1.71
1027228971,0.34
1027229012,0.37
1027229344,0.77
1027229783,2.2
1027230086,1.04
1027230110,1.25
1027230438,3.85
1027230668,0.74
1027231963,0.45
1027232287,0.75
1027233553,0.56
1027234515,1.41
1027234759,0.6
1027234834,0.59
1027235189,0.85
1027235564,0.25
1027235636,0.55
1027235960,0.37
1027236184,1.74
1027236245,0.38
1027237317,0.39
1027237961,1.33
1027239394,1.3
1027239540,0.24
1027239688,0.4
1027239832,1.46
1027240073,1.17
1027240151,1.06
1027240467,2.04
1027240664,0.8
1027242077,1.53
1027242431,2.08
1027242490,1.11
1027242495,0.43
1027242769,0.97
1027243118,0.58
1027243337,0.98
1027243384,0.97
1027244265,0.62
1027244691,1.19
1027244694,0.24
1027246535,0.88
1027247294,0.75
1027247407,2.04
1027247736,0.43
1027247815,0.63
1027247833,1.09
1027250088,0.69
1027251462,1.47
1027252058,1.4
1027252189,0.19
1027252511,0.75
1027254007,1.13
1027254527,0.74
1027254661,1.61
1027255145,0.47
1027255472,0.86
1027255924,0.68
1027256166,1.19
1027257262,0.72
1027258107,1.78
1027259632,0.51
1027259693,1.18
1027261146,0.4
1027261372,0.88
1027261914,1.06
1027262716,1.4
1027263088,1.49
1027263238,0.75
1027263545,0.19
1027263995,0.63
1027264550,0.79
1027264728,1.24
1027264783,1.7
1027264919,0.71
1027265144,1.11
1027265608,1.77
1027266338,0.43
1027268020,1.01
1027268199,0.25
1027269077,1.14
1027269478,0.29
1027270077,0.67
1027270560,0.22
1027270899,0.13
1027271312,0.63
1027271548,1.26
1027271838,0.57
1027271939,0.83
1027272052,0.34
1027272640,1.27
1027273033,0.98
1027273807,2.42
1027274984,0.86
1027275804,0.78
1027277564,1.5
1027277606,1.3
1027277708,1.12
1027278012,0.79
1027278566,1.81
1027278643,0.88
1027279262,0.88
1027280068,0.9
1027281362,0.94
1027281994,0.72
1027282121,0.51
1027282401,1.03
1027282422,0.47
1027283515,1.58
1027283541,1.28
1027284476,0.27
1027284539,0.6
1027284965,0.5
1027284982,0.68
1027285106,1.56
1027285226,0.9
1027285391,0.29
1027286520,1.64
1027286863,0.42
1027287609,1.07
1027288613,0.31
1027288967,0.66
1027289297,0.99
1027289933,0.64
1027290517,0.42
1027290993,1.29
1027291035,0.82
1027291324,0.63
1027291725,2.63
1027292011,0.97
1027292174,0.56
1027292623,1.39
1027292918,0.42
1027293139,0.69
1027293235,1.51
1027293491,0.76
1027294806,0.68
1027294857,0.84
1027296354,0.78
1027296415,0.78
1027296517,1.27
1027298654,0.8
1027299939,0.49
1027301092,1.04
1027301384,1.07
1027302078,0.88
1027302260,1.05
1027302585,0.68
1027303417,1.14
1027304916,0.56
1027307068,0.75
1027307318,0.63
1027307568,0.43
1027307799,1.17
1027307833,0.77
1027308010,0.66
1027308122,0.41
1027308528,0.59
1027308780,1.34
1027308924,0.66
1027308957,2.18
1027309050,1.11
1027309210,0.95
1027309327,1.3
1027309821,1.92
1027310222,0.62
1027310818,0.33
1027310934,1.74
1027311021,0.6
1027311341,0.39
1027311770,1.72
1027311780,0.91
1027313385,0.67
1027314727,2.72
1027315077,2.04
1027315263,0.73
1027315382,1.17
1027316065,1.06
1027316098,0.43
1027316177,0.34
1027316444,1.03
1027316789,1.05
1027316930,0.81
1027318375,0.34
1027319003,0.2
1027319445,0.79
1027319486,1.46
1027319861,0.96
1027319892,0.68
1027320492,1.89
1027320757,0.56
1027320910,0.41
1027320960,0.92
1027320962,1.37
1027321054,1.36
1027321430,0.35
1027321537,0.3
1027322161,0.68
1027322202,0.49
1027322378,1.54
1027324255,0.42
1027324351,0.21
1027324484,0.1
1027324624,0.3
1027325589,5.04
1027326271,0.95
1027326661,0.46
1027327359,0.47
1027328350,1.05
1027330464,1.08
1027330908,0.31
1027331753,0.81
1027332832,0.9
1027333040,0.69
1027333258,1.33
1027333362,1.3
1027333916,1.11
1027334021,0.31
1027334195,0.4
1027334489,0.82
1027335090,0.66
1027335203,0.67
1027335268,0.81
1027336576,0.76
1027337144,2.38
1027339093,1.36
1027339291,0.62
1027339668,1.02
1027339739,1.12
1027340138,1.23
1027340337,1.09
1027341682,1.34
1027341813,1
1027342007,1.21
1027342131,0.99
1027342394,0.82
1027342999,0.45
1027343050,0.37
1027343246,0.97
1027343881,1.36
1027343990,0.32
1027344949,0.6
1027345007,0.69
1027345261,0.25
1027345906,0.12
1027346059,1.13
1027346297,0.92
1027346416,0.86
1027346570,0.67
1027346765,1.36
1027346781,0.63
1027347730,0.54
1027348375,1.14
1027351070,1.26
1027351244,0.36
1027351360,0.76
1027351379,0.78
1027351619,0.75
1027352053,2.63
1027352377,1.08
1027352408,0.34
1027352443,0.3
1027353365,1.38
1027353757,0.77
1027353993,2.08
1027354145,0.43
1027354527,0.36
1027354575,0.32
1027355523,0.72
1027355885,0.63
1027355889,0.4
1027356244,0.6
1027356978,0.12
1027357273,1.32
1027357399,0.82
1027357899,1.11
1027357919,1.22
1027358094,1.03
1027359037,0.67
1027359457,0.36
1027360190,1.4
1027360485,0.92
1027360706,0.66
1027361924,0.41
1027362235,1.31
1027362346,2.58
1027363333,1.41
1027363887,0.32
1027364029,0.61
1027364465,0.8
1027364517,0.34
1027365480,0.77
1027366041,1.52
1027366478,2.11
1027367622,1.15
1027368576,0.54
1027368617,0.91
1027369290,0.94
1027370807,0.75
1027371050,0.76
1027371262,0.32
1027371277,1.04
1027371674,0.38
1027371958,0.71
1027372773,0.57
1027373363,1.15
1027373668,1.19
1027373940,0.24
1027374658,0.26
1027375233,1.03
1027377114,0.14
1027377700,1.02
1027377868,0.72
1027379149,0.64
1027379742,0.95
1027380003,1.27
1027380342,0.31
1027380532,0.73
1027380762,2.1
1027380853,0.32
1027381141,0.22
1027381353,0.47
1027381405,0.73
1027382031,1.09
1027382192,0.8
1027382459,1.27
1027383643,1.11
1027383843,0.46
1027384671,0.43
1027385466,0.98
1027386462,0.81
1027386919,1.18
1027389518,0.4
1027389686,0.28
1027390092,0.63
1027390230,0.63
1027391144,1.69
1027391352,0.33
1027391858,1.16
1027392593,0.28
1027392676,0.65
1027392823,0.39
1027392848,0.21
1027393151,0.56
1027393224,4.32
1027393344,0.86
1027393546,0.69
1027393600,0.86
1027393640,0.93
1027394010,0.59
1027394101,0.56
1027394487,0.38
1027394625,0.57
1027394851,0.33
1027394882,0.22
1027394950,0.53
1027395636,1.31
1027395956,1.19
1027396733,0.19
1027396914,0.32
1027396920,0.37
1027397226,1.01
1027398052,1.27
1027398446,1.11
1027398830,0.15
1027399225,0.52
1027399685,1.31
1027400342,0.38
1027400462,0.96
1027402215,1.02
1027402627,0.42
1027403339,0.39
1027404085,1
1027404338,0.7
1027404822,0.82
1027405120,0.15
1027405667,0.59
1027405791,1.4
1027405798,0.18
1027406186,0.95
1027406209,0.33
1027406237,0.76
1027406448,1
1027408794,1.9
1027408860,0.37
1027408948,0.8
1027409676,0.59
1027409799,0.59
1027409907,1.02
1027410141,0.14
1027411227,0.52
1027411243,0.33
1027411398,0.52
1027412157,0.37
1027412488,0.66
1027413609,0.9
1027414674,2.1
1027414749,0.86
1027414884,0.3
1027415103,0.54
1027415177,0.86
1027415773,1.36
1027417227,0.92
1027417420,0.79
1027417437,2.57
1027417783,0.99
1027417957,0.52
1027418480,0.46
1027418576,0.67
1027418734,0.84
1027419239,0.46
1027420584,0.68
1027420703,0.66
1027420858,1.1
1027420974,2.06
1027421251,0.57
1027422525,0.41
1027423277,1.97
1027425320,0.37
1027425336,0.89
1027425402,0.61
1027426359,0.6
1027426421,0.69
1027426561,1.88
1027427233,0.86
1027427973,1.69
1027427991,0.58
1027428046,1.19
1027428565,1.4
1027428613,1.14
1027428819,0.33
1027428849,0.89
1027429018,1.17
1027429677,1.94
1027429742,1.54
1027429847,1.56
1027431217,1.31
1027431791,2.01
1027431819,0.47
1027431838,0.75
1027432462,0.69
1027432565,0.51
1027432694,0.29
1027433439,0.87
1027433825,0.87
1027433861,0.73
1027434181,2.63
1027434380,0.42
1027434619,0.72
1027434672,0.76
1027434730,1.02
1027434858,0.99
1027435430,0.68
1027435535,1.54
1027436229,0.81
1027436235,0.35
1027436893,0.71
1027438229,1.32
1027438273,1.42
1027439185,0.58
1027439491,1.15
1027439859,0.51
1027440158,0.75
1027440191,0.5
1027440426,0.55
1027441054,0.48
1027442045,1.02
1027442168,0.82
1027442562,1.37
1027443095,0.97
1027443228,0.81
1027443231,0.67
1027443464,1.44
1027443492,3.17
1027444333,0.48
1027444411,0.92
1027444418,1.43
1027444636,0.46
1027445791,0.89
1027445898,1.12
1027447106,4.5
1027447508,0.86
1027447706,0.41
1027447902,1.21
1027448437,1.26
1027449142,2.12
1027449304,0.52
1027449694,1.23
1027449855,0.84
1027450722,0.59
1027450758,1.42
1027450828,0.44
1027451041,0.67
1027451618,0.77
1027451919,0.57
1027453533,1.04
1027454157,0.37
1027454182,0.76
1027454184,1.29
1027454258,0.71
1027454902,0.56
1027455211,0.55
1027455273,0.32
1027455468,0.43
1027455709,0.76
1027456022,1.48
1027456034,0.83
1027456093,0.56
1027456981,0.52
1027457317,1.05
1027457932,1.03
1027458105,0.67
1027458555,0.94
1027458814,1.65
1027459511,1.05
1027459624,0.63
1027459825,1.51
1027460433,0.84
1027461020,1.34
1027461703,0.26
1027462345,1.12
1027462351,0.15
1027462675,0.92
1027463416,0.23
1027464648,0.28
1027464730,0.92
1027465866,1.03
1027466056,0.38
1027466274,4.1
1027466431,0.27
1027466893,0.4
1027467015,0.86
1027467750,0.73
1027467944,0.49
1027467995,1.7
1027468114,0.63
1027468323,0.53
1027469133,1.07
1027469588,0.72
1027469657,1.41
1027470070,0.4
1027470637,2.06
1027471171,0.82
1027471699,0.33
1027471811,0.5
1027473575,0.68
1027473651,0.83
1027473753,0.4
1027473868,0.91
1027475285,0.2
1027475299,2.42
1027475777,1.82
1027476044,0.7
1027477099,0.56
1027477433,0.9
1027477504,0.42
1027477753,0.95
1027478333,0.52
1027479014,0.84
1027479807,0.43
1027480192,1.01
1027480446,0.45
1027480521,1.1
1027480715,0.67
1027481906,0.79
1027482003,0.61
1027482127,3.03
1027483031,0.71
1027483129,0.72
1027483347,0.78
1027486423,0.42
1027486799,0.46
1027487024,1.14
1027488605,1.93
1027489996,1.1
1027490266,0.54
1027490279,0.67
1027490890,1.17
1027492124,0.52
1027492273,0.97
1027492387,2.25
1027492755,1.01
1027492831,0.83
1027492860,0.15
1027492950,1.11
1027494075,0.42
1027494141,1.07
1027495070,0.93
1027496895,0.77
1027497507,1.98
1027500921,0.58
1027501375,1.95
1027501839,1.49
1027502562,0.25
1027502946,0.58
1027502979,0.68
1027503262,0.83
1027503424,1.94
1027503689,0.46
1027504536,0.39
1027504668,0.73
1027504907,0.85
1027505066,0.98
1027505447,0.39
1027506133,0.49
1027506177,1.5
