_id,overall_stats.avg_battle_values.avg_exp
1030650146,1325
1030650711,1022
1030651318,625
1030651656,509
1030651807,853
1030652841,818
1030653217,825
1030653431,1069
1030653708,820
1030654526,877
1030654608,865
1030654865,518
1030655273,995
1030655294,694
1030655373,882
1030655823,1051
1030655999,825
1030656206,802
1030656566,738
1030657067,957
1030657251,719
1030658239,1401
1030658454,744
1030658600,1220
1030659385,804
1030659469,952
1030659554,1408
1030659584,1249
1030660415,1036
1030660438,745
1030660470,741
1030660952,2280
1030661266,787
1030661375,921
1030661615,743
1030661648,898
1030661766,1659
1030661906,578
1030662225,802
1030662633,528
1030663338,932
1030663373,868
1030664365,1416
1030664417,1422
1030664674,582
1030664701,742
1030665920,535
1030666410,697
1030666425,1078
1030666446,1399
1030666554,737
1030666671,720
1030666728,560
1030667010,1244
1030667220,628
1030667709,1246
1030667870,460
1030667885,986
1030667928,766
1030669577,1003
1030669596,1879
1030669623,845
1030669885,520
1030670893,757
1030671175,709
1030671346,1195
1030671890,630
1030672204,808
1030673016,559
1030673068,1151
1030673624,1059
1030673828,947
1030674420,1484
1030674435,546
1030674598,568
1030674938,746
1030675180,802
1030675182,549
1030675427,1012
1030675452,856
1030675722,683
1030676534,713
1030676810,1214
1030676856,930
1030677429,1490
1030677544,1050
1030677812,1862
1030678299,540
1030678742,670
1030678755,1777
1030678871,1218
1030679439,686
1030679629,506
1030680387,1024
1030680455,1136
1030681093,522
1030681889,646
1030682528,604
1030683017,581
1030683183,667
1030683865,500
1030683960,1362
1030684099,1146
1030684516,1124
1030685141,652
1030685226,696
1030685398,1491
1030685630,1197
1030685681,797
1030686185,972
1030686201,601
1030686291,678
1030686620,738
1030686624,758
1030687424,666
1030687840,830
1030687873,693
1030688077,1168
1030688088,573
1030689246,511
1030689771,1145
1030689929,1590
1030689990,737
1030690467,1892
1030691186,2226
1030691346,640
1030691865,527
1030691968,623
1030692871,948
1030693178,537
1030694942,1146
1030695141,632
1030695412,811
1030695605,1271
1030695849,654
1030696042,608
1030696405,1591
1030696573,930
1030696863,1305
1030698095,1159
1030698275,619
1030698483,941
1030698766,828
1030699099,949
1030699158,813
1030699949,1388
1030700117,1265
1030700388,525
1030700526,515
1030700673,814
1030700807,650
1030701333,1446
1030701422,1122
1030701827,873
1030702218,1923
1030702337,500
1030702994,805
1030703718,867
1030703891,1022
1030703925,753
1030704514,736
1030704757,961
1030705751,1027
1030706023,879
1030706130,709
1030706941,989
1030707268,855
1030707662,902
1030708153,1148
1030708315,1265
1030709210,898
1030709347,567
1030709540,1942
1030709655,793
1030709757,834
1030710132,720
1030710303,723
1030710982,536
1030710983,482
1030711180,946
1030711193,911
1030711199,1193
1030711253,615
1030711257,1028
1030711268,1228
1030711273,1354
1030711767,701
1030712743,857
1030713350,1643
1030713647,604
1030713969,962
1030715453,1112
1030715482,793
1030716210,787
1030716215,795
1030717754,1182
1030717862,956
1030718184,1079
1030718196,852
1030718481,981
1030718485,501
1030718661,1404
1030718747,925
1030718751,879
1030718926,834
1030719130,752
1030719728,770
1030720540,683
1030720546,776
1030720673,889
1030720942,1384
1030721715,1163
1030722124,1086
1030722426,633
1030722624,1583
1030723191,493
1030723809,766
1030723937,1404
1030724066,532
1030724293,1251
1030724766,553
1030725032,2003
1030725123,1659
1030725252,1099
1030725340,599
1030725661,933
1030726518,988
1030727354,1032
1030727820,1216
1030727944,937
1030728901,738
1030729152,871
1030729170,627
1030729366,1166
1030729836,1276
1030730005,531
1030730181,783
1030730381,1136
1030730883,954
1030730962,641
1030731256,500
1030731397,793
1030731450,487
1030731762,1077
1030732424,635
1030732583,674
1030732903,739
1030733102,544
1030733225,582
1030733903,599
1030734294,894
1030734323,629
1030734399,687
1030734484,576
1030734705,691
1030735054,903
1030735307,2255
1030735406,1036
1030736723,805
1030737136,891
1030737338,710
1030737821,788
1030738111,630
1030738550,726
1030738828,1571
1030738863,1212
1030738882,769
1030738905,568
1030739026,646
1030739340,861
1030739735,530
1030739945,974
1030740001,1079
1030741221,667
1030741277,918
1030741480,805
1030741507,1472
1030741620,623
1030741894,886
1030742192,1491
1030742821,639
1030743408,1419
1030743777,1483
1030744016,628
1030744334,639
1030744750,1431
1030745007,470
1030745261,1218
1030745398,1274
1030745553,706
1030745702,558
1030745800,622
1030745908,782
1030746105,1267
1030746472,716
1030747044,961
1030747062,1668
1030747990,474
1030748196,1433
1030748415,1052
1030748539,788
1030749497,765
1030750074,630
1030750468,567
1030750516,1188
1030750809,1757
1030750951,758
1030751060,1127
1030751198,669
1030751504,501
1030751700,1417
1030751825,371
1030753940,571
1030754290,489
1030754327,833
1030754436,1605
1030754656,1129
1030754804,734
1030755194,793
1030755227,1315
1030755253,706
1030756263,866
1030756480,862
1030756600,647
1030756786,770
1030756821,928
1030756845,615
1030757130,937
1030757245,901
1030757405,428
1030757822,577
1030758294,1973
1030758314,681
1030758503,850
1030758694,928
1030759114,794
1030759481,1127
1030759656,465
1030759814,989
1030759934,1001
1030760276,1191
1030760295,553
1030760337,1132
1030761065,775
1030761219,551
1030761554,642
1030761721,1857
1030762645,1943
1030762786,380
1030762803,1237
1030762906,806
1030763065,1061
1030763250,1154
1030763420,1071
1030763612,787
1030763757,487
1030765602,519
1030766036,1360
1030766387,1325
1030766949,1498
1030767042,1021
1030767506,957
1030768377,922
1030769015,623
1030769282,881
1030769906,1665
1030770011,1071
1030770712,908
1030770829,758
1030770912,1238
1030770928,1574
1030771106,489
1030771406,946
1030771519,898
1030772396,799
1030772401,1067
1030772760,1659
1030772882,542
1030773111,777
1030773280,617
1030773487,998
1030773826,1307
1030773833,929
1030774326,1342
1030774330,1039
1030774373,475
1030774479,1761
1030774895,1484
1030775140,1218
1030775237,1337
1030775684,943
1030776042,913
1030776656,1344
1030777611,858
1030777643,1710
1030778277,1211
1030778368,1350
1030778558,697
1030778640,631
1030778661,1417
1030778902,1072
1030778948,824
1030779464,757
1030779500,958
1030779635,2011
1030779883,1619
1030779908,907
1030780263,1145
1030780420,1464
1030780727,660
1030781028,579
1030781634,592
1030782402,899
1030782422,1183
1030783573,525
1030784544,978
1030784645,1085
1030784858,488
1030785009,904
1030785400,2082
1030785511,813
1030785512,2151
1030785690,638
1030785802,844
1030785823,557
1030785896,922
1030786216,1104
1030787199,688
1030787296,731
1030787705,1486
1030787724,716
1030787939,810
1030788195,886
1030789225,1271
1030790056,861
1030790330,1240
1030790824,829
1030791258,781
1030791339,1151
1030791379,601
1030791410,1742
1030791615,1363
1030791659,1186
1030791667,1384
1030791821,784
1030792328,891
1030792562,806
1030792901,1138
1030793113,278
1030793432,552
1030794072,1180
1030794079,823
1030794299,857
1030794302,724
1030794402,517
1030794449,768
1030794500,1258
1030794742,1457
1030794917,1222
1030795482,1644
1030795692,629
1030795771,712
1030795802,936
1030795803,610
1030796002,1297
1030797271,858
1030797751,376
1030799115,586
1030799931,1256
1030800546,1997
1030800638,990
1030801224,787
1030801619,632
1030802152,1287
1030803850,502
1030805763,1050
1030808099,2306
1030808403,561
1030809937,1141
1030810220,1154
1030811108,915
1030811294,606
1030811413,493
1030811426,1303
1030811764,494
1030811818,436
1030813110,995
1030813175,1062
1030813778,445
1030813826,666
1030813884,762
1030814427,770
1030814665,1579
1030814862,1641
1030815122,614
1030815180,695
1030815528,1181
1030815793,852
1030815919,1380
1030816377,748
1030816510,651
1030816733,1655
1030816956,738
1030817355,745
1030817356,839
1030817422,1177
1030817597,1178
1030817725,692
1030818347,1744
1030818582,510
1030818629,647
1030819061,761
1030819249,684
1030819302,1160
1030819448,1720
1030819716,327
1030820714,1599
1030821260,1167
1030821408,939
1030821732,732
1030821864,1075
1030822773,778
1030822898,1432
1030822986,596
1030823848,1216
1030823889,1011
1030823958,785
1030824229,866
1030824322,950
1030824465,898
1030824492,999
1030824886,1061
1030825265,548
1030825508,1392
1030826463,1292
1030826665,945
1030826742,1012
1030826787,1205
1030827366,1125
1030827425,647
1030827620,840
1030828338,1094
1030828433,888
1030828743,926
1030828790,507
1030829218,885
1030829765,618
1030829893,1899
1030830691,567
1030831101,875
1030831239,819
1030831342,686
1030831657,1302
1030832870,1100
1030832950,1468
1030832973,921
1030832982,706
1030834278,896
1030834381,878
1030835565,291
1030835621,816
1030837036,798
1030837344,864
1030837416,1181
1030838161,1001
1030838182,665
1030838226,1147
1030838250,1076
1030838556,480
1030839502,647
1030839538,806
1030839720,343
1030839766,684
1030840417,1369
1030840500,1243
1030841374,980
1030841691,1531
1030842697,1115
1030843160,1247
1030843457,1063
1030844056,1545
1030844161,927
1030844164,1345
1030844168,1016
1030845300,628
1030845742,774
1030845783,566
1030845881,834
1030846484,871
1030846858,707
1030847433,617
1030847837,812
1030847939,1183
1030848030,1177
1030848340,1043
1030848521,1019
1030849023,861
1030849326,1417
1030850217,811
1030850885,630
1030851348,1556
1030851493,1343
1030852536,774
1030852720,879
1030852948,598
1030853707,824
1030855830,705
1030856475,638
1030856969,693
1030857110,1228
1030858052,670
1030858181,587
1030858706,690
1030858738,563
1030859170,622
1030859430,433
1030859431,469
1030859494,671
1030859505,1004
1030860522,1132
1030860635,623
1030860725,1090
1030861178,1097
1030861373,890
1030861395,596
1030862056,612
1030862123,1005
1030862179,1030
1030862618,615
1030864462,1417
1030865584,516
1030865598,616
1030866851,1193
1030867880,576
1030868289,851
1030868307,634
1030868424,1841
1030868429,1475
1030868524,609
1030869435,587
1030869762,788
1030869901,1389
1030870063,1008
1030870808,704
1030871482,996
1030871855,992
1030871902,630
1030871987,1486
1030872264,1278
1030872562,1609
1030873413,418
1030873479,541
1030873771,878
1030874220,1437
1030874968,715
1030875358,735
1030875410,311
1030875431,861
1030875466,1709
1030875536,808
1030875612,660
1030875644,534
1030875650,851
1030875711,1273
1030875741,551
1030875918,561
1030876000,1129
1030876563,1021
1030876619,1269
1030877047,1284
1030877743,974
1030878062,726
1030878139,671
1030878524,621
1030880033,642
1030880364,796
1030880435,1002
1030880458,767
1030880711,902
1030880821,1041
1030881741,693
1030881941,923
1030882125,747
1030882264,1116
1030882478,1064
1030882526,1582
1030883024,469
1030883305,757
1030883629,1323
1030883955,930
1030884083,684
1030884186,697
1030884251,663
1030884656,1078
1030885656,615
1030885785,1117
1030886250,1085
1030886578,1500
1030886981,822
1030887238,797
1030887420,1078
1030887425,1356
1030887681,935
1030888610,973
1030888942,538
1030889031,967
1030889097,1581
1030889216,640
1030889274,732
1030889904,871
1030889965,903
1030890292,890
1030890297,625
1030890531,831
1030890841,591
1030891044,604
1030891829,862
1030892343,1229
1030892865,1133
1030892939,837
1030892941,428
1030895993,668
1030896538,1119
1030896972,1253
1030897122,979
1030897426,1026
1030898020,725
1030898812,732
1030899104,629
1030899142,695
1030901549,1579
1030901686,684
1030901776,975
1030901812,607
1030901817,557
1030902122,679
1030902883,692
1030903111,1101
1030903679,940
1030904701,573
1030905361,1182
1030905485,1146
1030905537,1463
1030905784,803
1030906489,758
1030907372,1218
1030907861,1542
1030908591,460
1030908698,773
1030908980,1132
1030909017,754
1030909115,839
1030909139,456
1030909729,512
1030910824,888
1030912831,1644
1030912870,714
1030912911,744
1030912961,709
1030913033,792
1030913034,1084
1030913204,1011
1030913535,709
1030913788,966
1030913919,1038
1030913958,724
1030914199,1085
1030914271,1460
1030914363,1008
1030915258,387
1030915349,1875
1030915534,1557
1030916987,540
1030917281,1269
1030917634,1206
1030918379,1230
1030918577,708
1030919623,422
1030919802,1005
1030920577,686
1030920947,829
1030921024,767
1030921178,912
1030921311,1270
1030921321,1061
1030922116,1285
1030922144,599
1030922416,847
1030922822,1008
1030923907,744
1030924149,2627
1030924204,799
1030924410,1927
1030924722,989
1030924801,1038
1030924934,1129
1030924956,1422
1030925106,783
1030925297,631
1030925369,1146
1030926175,787
1030926350,488
1030926549,779
1030926604,1295
1030926645,1160
1030926691,633
1030926726,716
1030927924,713
1030930054,888
1030930131,632
1030930464,810
1030930669,557
1030930695,658
1030930807,1645
1030931667,858
1030932176,962
1030932828,423
1030932921,575
1030933276,820
1030933301,1000
1030933388,396
1030933448,739
1030933698,873
1030933869,671
1030933929,532
1030934029,1537
1030934190,1261
1030934618,1290
1030935222,848
1030935654,456
1030936537,834
1030936553,858
1030937479,1281
1030937515,1223
1030937710,811
1030937920,957
1030938174,952
1030939028,873
1030939389,788
1030939483,552
1030939555,940
1030939595,725
1030939827,668
1030939842,759
1030940480,601
1030940600,778
1030940680,2082
1030941080,887
1030941282,825
1030941469,721
1030941710,652
1030941996,702
1030942224,969
1030943030,1157
1030943224,712
1030943537,693
1030943962,876
1030943991,812
1030944977,753
1030945257,661
1030945660,688
1030946236,500
1030946529,1411
1030948110,852
1030948488,1382
1030949267,440
1030949317,715
1030949688,1258
1030949988,677
1030950049,1271
1030950245,632
1030950397,690
1030950426,1265
1030950811,1094
1030951265,1013
1030951286,1524
1030951304,943
1030951452,1210
1030951507,1150
1030952259,988
1030952349,547
1030952562,1024
1030952611,1039
1030953289,1236
1030953671,1768
1030953867,1168
1030953906,1412
1030954066,925
1030954125,624
1030954836,1014
1030954957,1287
1030955155,945
1030955247,994
1030955259,585
1030955459,1421
1030955559,1247
1030955622,640
1030955643,908
1030955697,1357
1030955927,321
1030956276,532
1030956320,1445
1030957321,356
1030957745,1562
1030957852,974
1030958372,861
1030958395,1352
1030958432,948
1030958461,739
1030958485,1004
1030958728,1121
1030959011,550
1030959162,863
1030959264,1215
1030960250,892
1030960440,732
1030960917,693
1030960926,1187
1030961127,1357
1030961351,1155
1030961502,828
1030961761,854
1030961910,1019
1030962108,914
1030962175,670
1030962230,665
1030962399,722
1030962478,893
1030962521,906
1030963232,604
1030963371,942
1030963535,666
1030963791,1815
1030963928,714
1030963969,1066
1030965511,407
1030965642,1138
1030965822,899
1030966243,1006
1030966271,1789
1030966333,1086
1030966763,1055
1030967122,1432
1030967162,482
1030967319,1005
1030969178,1117
1030969285,406
1030969438,1125
1030969538,608
1030969706,607
1030969988,702
1030970117,861
1030970295,1397
1030971173,676
1030971581,730
1030972254,1299
1030972424,622
1030972674,487
1030972857,858
1030973213,919
1030973330,1400
1030973497,1436
1030973981,523
1030974045,526
1030974341,1111
1030977271,657
1030977509,580
1030979314,830
1030979898,932
1030980245,661
1030980608,577
1030980616,455
1030980932,971
1030981121,672
1030981294,744
1030981460,741
1030981468,1159
1030981511,790
1030981988,1098
1030982527,695
1030982616,423
1030982973,604
1030983008,696
1030983052,774
1030983073,1705
1030983160,703
1030983330,1259
1030983541,669
1030984120,1780
1030984136,795
1030984381,1222
1030984524,1276
1030984669,1319
1030984750,1782
1030985046,1147
1030985898,412
1030986439,801
1030986755,1419
1030986835,847
1030988193,1381
1030988544,631
1030989583,430
1030990055,534
1030990997,1167
1030991348,673
1030992118,527
1030992643,447
1030993020,824
1030993167,1940
1030993649,769
1030994138,1085
1030994179,1180
1030994352,2683
1030994847,756
1030994928,624
1030994934,1154
1030995041,982
1030995623,1368
1030995648,852
1030995702,792
1030995712,736
1030999159,911
1030999521,827
1030999992,995
1031000720,740
1031001790,964
1031002087,855
1031003357,878
1031003810,1077
